date,temperature_2m,relative_humidity_2m,precipitation,snowfall,snow_depth,weather_code,wind_speed_10m,soil_temperature_0_to_7cm,surface_pressure,cloud_cover,BA Code,Timestamp (Hour Ending),Hydro Generation (MWh)
2025-01-18 09:00:00+00:00,1.4535,90.07515,0.0,0.0,0.0,1.0,6.1305785,1.0535,1026.0463,27.0,SCL,1/18/2025 9 a.m. PST,438
2025-01-18 10:00:00+00:00,0.4035,92.6611,0.0,0.0,0.0,2.0,4.471107,0.90349996,1026.0177,63.0,SCL,1/18/2025 10 a.m. PST,348
2025-01-18 11:00:00+00:00,0.15349999,92.30866,0.0,0.0,0.0,3.0,4.4565907,0.65349996,1026.3083,100.0,SCL,1/18/2025 11 a.m. PST,342
2025-01-18 12:00:00+00:00,0.0034999847,91.962364,0.0,0.0,0.0,3.0,5.983477,0.6035,1026.3042,100.0,SCL,1/18/2025 12 p.m. PST,184
2025-01-18 13:00:00+00:00,-0.29650003,90.93603,0.0,0.0,0.0,3.0,7.4520864,0.4035,1026.4944,100.0,SCL,1/18/2025 1 p.m. PST,184
2025-01-18 14:00:00+00:00,-0.5465,87.94949,0.0,0.0,0.0,3.0,5.7628117,0.35349998,1026.4875,100.0,SCL,1/18/2025 2 p.m. PST,181
2025-01-18 15:00:00+00:00,-0.24650002,84.786964,0.0,0.0,0.0,3.0,5.3517847,0.30349997,1026.6945,100.0,SCL,1/18/2025 3 p.m. PST,181
2025-01-18 16:00:00+00:00,-0.046500027,83.56464,0.0,0.0,0.0,3.0,5.509882,0.30349997,1026.7,100.0,SCL,1/18/2025 4 p.m. PST,164
2025-01-18 17:00:00+00:00,0.5035,80.8997,0.0,0.0,0.0,3.0,5.9427266,0.30349997,1026.7152,86.0,SCL,1/18/2025 5 p.m. PST,522
2025-01-18 18:00:00+00:00,1.3535,80.13127,0.0,0.0,0.0,0.0,5.1165614,0.4535,1026.7386,5.0,SCL,1/18/2025 6 p.m. PST,600
2025-01-18 19:00:00+00:00,2.7535,73.05293,0.0,0.0,0.0,0.0,4.3573384,1.6035,1026.6772,0.0,SCL,1/18/2025 7 p.m. PST,614
2025-01-18 20:00:00+00:00,3.9534998,66.875916,0.0,0.0,0.0,0.0,4.942631,3.0035,1026.2135,7.0,SCL,1/18/2025 8 p.m. PST,644
2025-01-18 21:00:00+00:00,5.0035,61.00936,0.0,0.0,0.0,0.0,7.029225,4.1035,1025.3484,13.0,SCL,1/18/2025 9 p.m. PST,651
2025-01-18 22:00:00+00:00,5.5534997,56.385475,0.0,0.0,0.0,0.0,8.827344,4.7035,1024.9657,0.0,SCL,1/18/2025 10 p.m. PST,575
2025-01-18 23:00:00+00:00,5.5035,55.54306,0.0,0.0,0.0,0.0,8.821836,4.8535,1024.3688,0.0,SCL,1/18/2025 11 p.m. PST,580
2025-01-19 00:00:00+00:00,4.8535,62.564476,0.0,0.0,0.0,0.0,8.461914,4.4035,1024.0536,0.0,SCL,1/19/2025 12 a.m. PST,403
2025-01-19 01:00:00+00:00,3.8034997,73.78499,0.0,0.0,0.0,0.0,6.3639607,4.3034997,1024.2241,1.0,SCL,1/19/2025 1 a.m. PST,191
2025-01-19 02:00:00+00:00,3.2034998,78.66888,0.0,0.0,0.0,0.0,6.482499,3.2034998,1024.5056,6.0,SCL,1/19/2025 2 a.m. PST,176
2025-01-19 03:00:00+00:00,2.7034998,82.69433,0.0,0.0,0.0,0.0,6.849467,2.4034998,1024.3927,7.0,SCL,1/19/2025 3 a.m. PST,195
2025-01-19 04:00:00+00:00,1.9035,85.96512,0.0,0.0,0.0,0.0,5.4833565,1.7034999,1024.0735,4.0,SCL,1/19/2025 4 a.m. PST,194
2025-01-19 05:00:00+00:00,1.4535,86.54544,0.0,0.0,0.0,0.0,5.369916,1.1035,1023.9616,9.0,SCL,1/19/2025 5 a.m. PST,203
2025-01-19 06:00:00+00:00,1.0535,86.82089,0.0,0.0,0.0,1.0,5.3999996,0.65349996,1023.5536,21.0,SCL,1/19/2025 6 a.m. PST,500
2025-01-19 07:00:00+00:00,0.55349994,87.4089,0.0,0.0,0.0,0.0,4.7928696,0.4035,1023.1427,0.0,SCL,1/19/2025 7 a.m. PST,638
2025-01-19 08:00:00+00:00,0.2035,88.34309,0.0,0.0,0.0,0.0,4.5891175,0.30349997,1023.1331,0.0,SCL,1/19/2025 8 a.m. PST,613
2025-01-19 09:00:00+00:00,0.25349995,87.37977,0.0,0.0,0.0,0.0,2.657668,0.15349999,1022.9362,0.0,SCL,1/19/2025 9 a.m. PST,588
2025-01-19 10:00:00+00:00,0.30349997,88.67673,0.0,0.0,0.0,0.0,3.8141315,0.053499967,1023.13605,0.0,SCL,1/19/2025 10 a.m. PST,355
2025-01-19 11:00:00+00:00,0.55349994,88.37465,0.0,0.0,0.0,0.0,5.1919937,0.0034999847,1023.44055,0.0,SCL,1/19/2025 11 a.m. PST,182
2025-01-19 12:00:00+00:00,0.30349997,85.79303,0.0,0.0,0.0,0.0,5.22,-0.046500027,1023.4339,0.0,SCL,1/19/2025 12 p.m. PST,203
2025-01-19 13:00:00+00:00,-0.3465,84.46183,0.0,0.0,0.0,0.0,4.752136,-0.6465,1023.41583,0.0,SCL,1/19/2025 1 p.m. PST,199
2025-01-19 14:00:00+00:00,-0.39650002,85.71677,0.0,0.0,0.0,0.0,5.6060677,-0.69650006,1023.8117,0.0,SCL,1/19/2025 2 p.m. PST,194
2025-01-19 15:00:00+00:00,-0.3465,85.08996,0.0,0.0,0.0,0.0,6.361415,-0.69650006,1024.1106,0.0,SCL,1/19/2025 3 p.m. PST,201
2025-01-19 16:00:00+00:00,-0.6465,80.13481,0.0,0.0,0.0,0.0,5.7204895,-0.7465,1024.4994,0.0,SCL,1/19/2025 4 p.m. PST,321
2025-01-19 17:00:00+00:00,0.8535,77.14993,0.0,0.0,0.0,0.0,6.050785,-0.69650006,1024.8386,0.0,SCL,1/19/2025 5 p.m. PST,643
2025-01-19 18:00:00+00:00,2.0035,73.18116,0.0,0.0,0.0,0.0,6.59154,-0.5465,1025.168,0.0,SCL,1/19/2025 6 p.m. PST,606
2025-01-19 19:00:00+00:00,3.2535,68.72059,0.0,0.0,0.0,0.0,7.689603,-0.39650002,1025.4003,0.0,SCL,1/19/2025 7 p.m. PST,598
2025-01-19 20:00:00+00:00,4.4035,60.188534,0.0,0.0,0.0,0.0,10.914888,-0.14650002,1025.5309,0.0,SCL,1/19/2025 8 p.m. PST,601
2025-01-19 21:00:00+00:00,5.0534997,56.044445,0.0,0.0,0.0,0.0,13.709573,0.10349998,1025.3497,0.0,SCL,1/19/2025 9 p.m. PST,601
2025-01-19 22:00:00+00:00,5.2035,60.166393,0.0,0.0,0.0,0.0,15.865546,0.4535,1025.3534,0.0,SCL,1/19/2025 10 p.m. PST,596
2025-01-19 23:00:00+00:00,5.2035,66.17904,0.0,0.0,0.0,0.0,15.158522,1.4535,1025.4528,0.0,SCL,1/19/2025 11 p.m. PST,648
2025-01-20 00:00:00+00:00,4.7035,73.15169,0.0,0.0,0.0,0.0,13.558673,1.9534999,1025.6381,0.0,SCL,1/20/2025 12 a.m. PST,493
2025-01-20 01:00:00+00:00,3.9035,79.92122,0.0,0.0,0.0,0.0,11.052058,1.8035,1025.2194,0.0,SCL,1/20/2025 1 a.m. PST,238
2025-01-20 02:00:00+00:00,3.5535,82.20899,0.0,0.0,0.0,0.0,10.564942,1.4535,1025.3094,0.0,SCL,1/20/2025 2 a.m. PST,239
2025-01-20 03:00:00+00:00,3.1035,82.74566,0.0,0.0,0.0,0.0,8.863972,1.1535,1025.7936,0.0,SCL,1/20/2025 3 a.m. PST,238
2025-01-20 04:00:00+00:00,2.4534998,83.2645,0.0,0.0,0.0,0.0,8.587338,0.80350006,1026.5701,0.0,SCL,1/20/2025 4 a.m. PST,242
2025-01-20 05:00:00+00:00,1.9534999,82.296776,0.0,0.0,0.0,0.0,8.452336,0.55349994,1026.9535,0.0,SCL,1/20/2025 5 a.m. PST,251
2025-01-20 06:00:00+00:00,1.4035,81.62342,0.0,0.0,0.0,0.0,7.0199995,0.4035,1027.3356,0.0,SCL,1/20/2025 6 a.m. PST,592
2025-01-20 07:00:00+00:00,0.7535,83.35636,0.0,0.0,0.0,0.0,5.315336,0.25349995,1027.8141,0.0,SCL,1/20/2025 7 a.m. PST,700
2025-01-20 08:00:00+00:00,0.5035,84.25105,0.0,0.0,0.0,0.0,6.5693827,0.2035,1028.2042,0.0,SCL,1/20/2025 8 a.m. PST,708
2025-01-20 09:00:00+00:00,-0.44650003,85.711296,0.0,0.0,0.0,0.0,7.613382,0.10349998,1028.2772,0.0,SCL,1/20/2025 9 a.m. PST,592
2025-01-20 10:00:00+00:00,-0.7965,88.57944,0.0,0.0,0.0,0.0,6.7853074,0.0034999847,1028.3665,0.0,SCL,1/20/2025 10 a.m. PST,480
2025-01-20 11:00:00+00:00,-0.69650006,81.63785,0.0,0.0,0.0,0.0,6.689125,-0.046500027,1028.6672,0.0,SCL,1/20/2025 11 a.m. PST,482
2025-01-20 12:00:00+00:00,-0.49650002,77.504005,0.0,0.0,0.0,0.0,7.0911775,-0.09650001,1028.5734,0.0,SCL,1/20/2025 12 p.m. PST,471
2025-01-20 13:00:00+00:00,-1.1965001,75.37096,0.0,0.0,0.0,0.0,4.724786,-0.6465,1028.5541,0.0,SCL,1/20/2025 1 p.m. PST,459
2025-01-20 14:00:00+00:00,-0.69650006,71.0349,0.0,0.0,0.0,0.0,6.1305785,-0.7465,1028.7665,0.0,SCL,1/20/2025 2 p.m. PST,444
2025-01-20 15:00:00+00:00,-0.59650004,70.51889,0.0,0.0,0.0,0.0,7.823272,-0.7465,1028.4716,0.0,SCL,1/20/2025 3 p.m. PST,460
2025-01-20 16:00:00+00:00,-0.9965,69.90285,0.0,0.0,0.0,3.0,6.384293,-0.84650004,1028.2618,100.0,SCL,1/20/2025 4 p.m. PST,470
2025-01-20 17:00:00+00:00,-0.39650002,69.236435,0.0,0.0,0.0,3.0,6.452441,-0.7965,1028.1793,99.0,SCL,1/20/2025 5 p.m. PST,567
2025-01-20 18:00:00+00:00,0.5035,67.36451,0.0,0.0,0.0,3.0,5.692099,-0.69650006,1028.0056,100.0,SCL,1/20/2025 6 p.m. PST,704
2025-01-20 19:00:00+00:00,1.8535,64.44773,0.0,0.0,0.0,3.0,3.9844694,-0.49650002,1027.6455,100.0,SCL,1/20/2025 7 p.m. PST,662
2025-01-20 20:00:00+00:00,3.2034998,54.922974,0.0,0.0,0.0,3.0,4.896529,-0.29650003,1026.8882,100.0,SCL,1/20/2025 8 p.m. PST,650
2025-01-20 21:00:00+00:00,3.8535,51.48112,0.0,0.0,0.0,3.0,5.9427266,-0.09650001,1025.814,100.0,SCL,1/20/2025 9 p.m. PST,579
2025-01-20 22:00:00+00:00,4.0534997,53.923817,0.0,0.0,0.0,3.0,7.3799996,0.10349998,1025.2233,100.0,SCL,1/20/2025 10 p.m. PST,521
2025-01-20 23:00:00+00:00,4.0035,61.214607,0.0,0.0,0.0,3.0,6.5024605,0.30349997,1024.9242,100.0,SCL,1/20/2025 11 p.m. PST,524
2025-01-21 00:00:00+00:00,3.2034998,68.45714,0.0,0.0,0.0,3.0,5.8631387,0.4035,1024.3071,100.0,SCL,1/21/2025 12 a.m. PST,375
2025-01-21 01:00:00+00:00,2.2034998,71.87912,0.0,0.0,0.0,3.0,4.896529,2.1035,1024.28,100.0,SCL,1/21/2025 1 a.m. PST,430
2025-01-21 02:00:00+00:00,1.3535,76.38106,0.0,0.0,0.0,3.0,4.293669,1.1535,1023.8598,100.0,SCL,1/21/2025 2 a.m. PST,289
2025-01-21 03:00:00+00:00,1.2535,79.82229,0.0,0.0,0.0,3.0,4.143911,0.5035,1023.36053,100.0,SCL,1/21/2025 3 a.m. PST,294
2025-01-21 04:00:00+00:00,1.3535,81.01956,0.0,0.0,0.0,3.0,3.7971041,0.35349998,1023.2642,100.0,SCL,1/21/2025 4 a.m. PST,304
2025-01-21 05:00:00+00:00,1.2535,79.82229,0.0,0.0,0.0,3.0,3.8647635,0.25349995,1022.56635,100.0,SCL,1/21/2025 5 a.m. PST,406
2025-01-21 06:00:00+00:00,1.1535,78.63885,0.0,0.0,0.0,3.0,4.5536795,0.25349995,1021.5711,100.0,SCL,1/21/2025 6 a.m. PST,679
2025-01-21 07:00:00+00:00,1.1035,77.19121,0.0,0.0,0.0,3.0,0.17999999,0.15349999,1022.0659,97.0,SCL,1/21/2025 7 a.m. PST,766
2025-01-21 08:00:00+00:00,0.95350003,78.31751,0.0,0.0,0.0,0.0,1.0182338,0.053499967,1022.16125,5.0,SCL,1/21/2025 8 a.m. PST,762
2025-01-21 09:00:00+00:00,0.0034999847,83.88058,0.0,0.0,0.0,0.0,2.36753,-0.046500027,1022.3336,0.0,SCL,1/21/2025 9 a.m. PST,704
2025-01-21 10:00:00+00:00,-0.3465,85.40558,0.0,0.0,0.0,0.0,3.8183763,-0.14650002,1022.5224,0.0,SCL,1/21/2025 10 a.m. PST,629
2025-01-21 11:00:00+00:00,-0.046500027,82.03066,0.0,0.0,0.0,0.0,1.2979984,-0.24650002,1022.92786,0.0,SCL,1/21/2025 11 a.m. PST,641
2025-01-21 12:00:00+00:00,0.0034999847,83.57085,0.0,0.0,0.0,0.0,1.2979984,-0.3465,1023.22705,0.0,SCL,1/21/2025 12 p.m. PST,590
2025-01-21 13:00:00+00:00,-0.8965,85.66193,0.0,0.0,0.0,0.0,2.36753,-0.9965,1023.89716,2.0,SCL,1/21/2025 1 p.m. PST,551
2025-01-21 14:00:00+00:00,-0.7965,87.60101,0.0,0.0,0.0,1.0,4.175069,-1.0965,1024.1975,33.0,SCL,1/21/2025 2 p.m. PST,545
2025-01-21 15:00:00+00:00,-0.19650002,84.47952,0.0,0.0,0.0,0.0,5.0816135,-1.1465,1024.8098,15.0,SCL,1/21/2025 3 p.m. PST,557
2025-01-21 16:00:00+00:00,-0.8965,85.34405,0.0,0.0,0.0,0.0,4.1125174,-1.2465,1025.3861,5.0,SCL,1/21/2025 4 p.m. PST,525
2025-01-21 17:00:00+00:00,0.80350006,76.28746,0.0,0.0,0.0,0.0,5.223103,-1.1465,1026.1278,5.0,SCL,1/21/2025 5 p.m. PST,667
2025-01-21 18:00:00+00:00,1.7535001,69.94753,0.0,0.0,0.0,0.0,4.2136917,-0.8965,1027.1465,7.0,SCL,1/21/2025 6 p.m. PST,689
2025-01-21 19:00:00+00:00,2.6534998,68.08693,0.0,0.0,0.0,0.0,4.6834598,-0.6465,1027.7668,8.0,SCL,1/21/2025 7 p.m. PST,789
2025-01-21 20:00:00+00:00,3.6535,64.62645,0.0,0.0,0.0,0.0,3.536439,-0.39650002,1028.1909,5.0,SCL,1/21/2025 8 p.m. PST,756
2025-01-21 21:00:00+00:00,4.4535,63.16314,0.0,0.0,0.0,0.0,2.5455842,-0.14650002,1028.2125,2.0,SCL,1/21/2025 9 p.m. PST,739
2025-01-21 22:00:00+00:00,4.9535,62.130047,0.0,0.0,0.0,0.0,1.3104197,0.10349998,1028.2257,2.0,SCL,1/21/2025 10 p.m. PST,661
2025-01-21 23:00:00+00:00,5.1535,61.723324,0.0,0.0,0.0,0.0,1.2074767,0.4535,1028.3306,0.0,SCL,1/21/2025 11 p.m. PST,478
2025-01-22 00:00:00+00:00,3.8535,73.79415,0.0,0.0,0.0,1.0,2.5959969,0.80350006,1028.7922,35.0,SCL,1/22/2025 12 a.m. PST,457
2025-01-22 01:00:00+00:00,2.4534998,79.41768,0.0,0.0,0.0,2.0,3.964089,1.7034999,1029.3497,60.0,SCL,1/22/2025 1 a.m. PST,400
2025-01-22 02:00:00+00:00,2.6035,79.73011,0.0,0.0,0.0,1.0,5.637765,0.90349996,1030.0487,34.0,SCL,1/22/2025 2 a.m. PST,409
2025-01-22 03:00:00+00:00,1.9534999,82.296776,0.0,0.0,0.0,1.0,5.2478566,0.5035,1030.2295,36.0,SCL,1/22/2025 3 a.m. PST,405
2025-01-22 04:00:00+00:00,1.1535,85.57149,0.0,0.0,0.0,2.0,4.2481523,0.30349997,1030.406,77.0,SCL,1/22/2025 4 a.m. PST,495
2025-01-22 05:00:00+00:00,1.1535,84.63752,0.0,0.0,0.0,3.0,3.550155,0.2035,1030.6045,89.0,SCL,1/22/2025 5 a.m. PST,523
2025-01-22 06:00:00+00:00,1.0535,85.56051,0.0,0.0,0.0,3.0,3.148714,0.10349998,1030.9987,88.0,SCL,1/22/2025 6 a.m. PST,782
2025-01-22 07:00:00+00:00,1.2535,84.64914,0.0,0.0,0.0,2.0,3.745557,0.053499967,1031.2028,68.0,SCL,1/22/2025 7 a.m. PST,825
2025-01-22 08:00:00+00:00,0.80350006,84.907845,0.0,0.0,0.0,3.0,4.080882,-0.046500027,1031.4883,88.0,SCL,1/22/2025 8 a.m. PST,875
2025-01-22 09:00:00+00:00,0.6035,86.45772,0.0,0.0,0.0,1.0,4.39436,-0.09650001,1032.1777,31.0,SCL,1/22/2025 9 a.m. PST,741
2025-01-22 10:00:00+00:00,0.35349998,86.431755,0.0,0.0,0.0,3.0,4.7110505,-0.14650002,1032.0712,100.0,SCL,1/22/2025 10 a.m. PST,694
2025-01-22 11:00:00+00:00,0.15349999,87.691826,0.0,0.0,0.0,3.0,4.752136,-0.19650002,1032.3635,82.0,SCL,1/22/2025 11 a.m. PST,654
2025-01-22 12:00:00+00:00,0.2035,85.15231,0.0,0.0,0.0,3.0,4.755544,-0.24650002,1032.4641,100.0,SCL,1/22/2025 12 p.m. PST,653
2025-01-22 13:00:00+00:00,-0.3465,81.990265,0.0,0.0,0.0,3.0,4.669604,-1.6965,1032.846,98.0,SCL,1/22/2025 1 p.m. PST,508
2025-01-22 14:00:00+00:00,-0.69650006,81.94294,0.0,0.0,0.0,2.0,4.7110505,-1.6965,1032.9355,72.0,SCL,1/22/2025 2 p.m. PST,483
2025-01-22 15:00:00+00:00,-0.7465,78.33981,0.0,0.0,0.0,1.0,4.752136,-1.7965,1033.3313,25.0,SCL,1/22/2025 3 p.m. PST,484
2025-01-22 16:00:00+00:00,-0.69650006,76.60328,0.0,0.0,0.0,3.0,4.965521,-1.9465,1033.6305,92.0,SCL,1/22/2025 4 p.m. PST,686
2025-01-22 17:00:00+00:00,0.4035,70.723114,0.0,0.0,0.0,1.0,7.7043357,-1.4465,1033.5619,45.0,SCL,1/22/2025 5 p.m. PST,793
2025-01-22 18:00:00+00:00,1.5035,67.33191,0.0,0.0,0.0,3.0,6.763786,-0.9965,1033.4932,90.0,SCL,1/22/2025 6 p.m. PST,808
2025-01-22 19:00:00+00:00,2.8535,63.25075,0.0,0.0,0.0,3.0,5.1544156,-0.7465,1033.1329,88.0,SCL,1/22/2025 7 p.m. PST,795
2025-01-22 20:00:00+00:00,3.8535,62.092823,0.0,0.0,0.0,2.0,8.461914,-0.49650002,1032.6638,78.0,SCL,1/22/2025 8 p.m. PST,795
2025-01-22 21:00:00+00:00,4.3034997,63.360756,0.0,0.0,0.0,1.0,10.801499,-0.24650002,1032.0802,39.0,SCL,1/22/2025 9 p.m. PST,782
2025-01-22 22:00:00+00:00,4.5035,66.02264,0.0,0.0,0.0,2.0,11.5199995,-0.046500027,1031.3907,56.0,SCL,1/22/2025 10 p.m. PST,786
2025-01-22 23:00:00+00:00,4.4035,67.71426,0.0,0.0,0.0,3.0,11.165805,0.15349999,1031.3882,99.0,SCL,1/22/2025 11 p.m. PST,737
2025-01-23 00:00:00+00:00,3.8034997,70.883095,0.0,0.0,0.0,2.0,10.993271,0.30349997,1031.2727,72.0,SCL,1/23/2025 12 a.m. PST,695
2025-01-23 01:00:00+00:00,3.0535,75.83273,0.0,0.0,0.0,3.0,10.742848,1.5535,1031.55,100.0,SCL,1/23/2025 1 a.m. PST,657
2025-01-23 02:00:00+00:00,2.8535,78.04416,0.0,0.0,0.0,3.0,10.096059,1.1535,1031.4453,100.0,SCL,1/23/2025 2 a.m. PST,566
2025-01-23 03:00:00+00:00,2.6035,81.4895,0.0,0.0,0.0,3.0,8.604301,0.8535,1031.4385,98.0,SCL,1/23/2025 3 a.m. PST,590
2025-01-23 04:00:00+00:00,2.2535,83.54255,0.0,0.0,0.0,3.0,7.6388745,0.55349994,1031.4288,99.0,SCL,1/23/2025 4 a.m. PST,605
2025-01-23 05:00:00+00:00,1.6535,85.31493,0.0,0.0,0.0,3.0,6.3639607,0.4035,1031.2139,97.0,SCL,1/23/2025 5 a.m. PST,621
2025-01-23 06:00:00+00:00,1.2035,86.51973,0.0,0.0,0.0,3.0,5.1165614,0.30349997,1030.8044,97.0,SCL,1/23/2025 6 a.m. PST,838
2025-01-23 07:00:00+00:00,0.95350003,87.76755,0.0,0.0,0.0,3.0,4.978554,0.2035,1030.4998,92.0,SCL,1/23/2025 7 a.m. PST,821
2025-01-23 08:00:00+00:00,0.55349994,88.698654,0.0,0.0,0.0,3.0,4.6452556,0.15349999,1030.4884,96.0,SCL,1/23/2025 8 a.m. PST,827
2025-01-23 09:00:00+00:00,0.90349996,87.76283,0.0,0.0,0.0,3.0,5.7431,0.053499967,1030.3989,93.0,SCL,1/23/2025 9 a.m. PST,766
2025-01-23 10:00:00+00:00,0.4035,86.43695,0.0,0.0,0.0,0.0,5.072041,0.0034999847,1029.889,14.0,SCL,1/23/2025 10 a.m. PST,581
2025-01-23 11:00:00+00:00,-0.14650002,86.06132,0.0,0.0,0.0,0.0,3.710795,-0.09650001,1029.5757,0.0,SCL,1/23/2025 11 a.m. PST,569
2025-01-23 12:00:00+00:00,-0.19650002,85.73861,0.0,0.0,0.0,0.0,3.4623692,-0.14650002,1028.7804,0.0,SCL,1/23/2025 12 p.m. PST,499
2025-01-23 13:00:00+00:00,-0.39650002,86.35343,0.0,0.0,0.0,1.0,4.599695,-0.94650006,1028.5763,26.0,SCL,1/23/2025 1 p.m. PST,488
2025-01-23 14:00:00+00:00,-0.046500027,84.49719,0.0,0.0,0.0,1.0,5.22,-0.94650006,1028.2882,22.0,SCL,1/23/2025 2 p.m. PST,478
2025-01-23 15:00:00+00:00,-0.49650002,84.75797,0.0,0.0,0.0,3.0,4.5891175,-0.9965,1028.077,83.0,SCL,1/23/2025 3 p.m. PST,483
2025-01-23 16:00:00+00:00,-0.6465,87.94014,0.0,0.0,0.0,2.0,3.9640884,-1.0465,1027.8744,78.0,SCL,1/23/2025 4 p.m. PST,601
2025-01-23 17:00:00+00:00,0.4035,86.75504,0.0,0.0,0.0,1.0,4.8433046,-0.9965,1027.4075,49.0,SCL,1/23/2025 5 p.m. PST,837
2025-01-23 18:00:00+00:00,1.7535001,76.16757,0.0,0.0,0.0,3.0,1.8532133,-0.7965,1027.0472,99.0,SCL,1/23/2025 6 p.m. PST,832
2025-01-23 19:00:00+00:00,2.9034998,72.01543,0.0,0.0,0.0,3.0,1.0948973,-0.5465,1026.5823,99.0,SCL,1/23/2025 7 p.m. PST,878
2025-01-23 20:00:00+00:00,3.5535,74.54975,0.0,0.0,0.0,3.0,2.4014995,-0.3465,1025.6072,100.0,SCL,1/23/2025 8 p.m. PST,870
2025-01-23 21:00:00+00:00,4.1535,77.40659,0.0,0.0,0.0,3.0,4.0449967,-0.09650001,1024.8291,100.0,SCL,1/23/2025 9 p.m. PST,828
2025-01-23 22:00:00+00:00,4.8535,73.97651,0.0,0.0,0.0,3.0,4.913044,0.10349998,1024.2521,100.0,SCL,1/23/2025 10 p.m. PST,814
2025-01-23 23:00:00+00:00,4.8535,73.97651,0.0,0.0,0.0,3.0,3.01735,0.35349998,1023.65643,100.0,SCL,1/23/2025 11 p.m. PST,656
2025-01-24 00:00:00+00:00,3.8034997,76.237114,0.0,0.0,0.0,3.0,3.319036,0.5035,1023.03284,100.0,SCL,1/24/2025 12 a.m. PST,613
2025-01-24 01:00:00+00:00,3.9534998,82.26142,0.0,0.0,0.0,3.0,9.224011,1.5535,1023.3346,100.0,SCL,1/24/2025 1 a.m. PST,518
2025-01-24 02:00:00+00:00,3.8535,89.61826,0.0,0.0,0.0,3.0,5.8769383,1.7034999,1023.1334,100.0,SCL,1/24/2025 2 a.m. PST,481
2025-01-24 03:00:00+00:00,3.8535,91.875175,0.0,0.0,0.0,3.0,5.4029994,1.8035,1023.0341,100.0,SCL,1/24/2025 3 a.m. PST,478
2025-01-24 04:00:00+00:00,4.0534997,91.56283,0.0,0.0,0.0,3.0,7.555712,1.9534999,1022.94,100.0,SCL,1/24/2025 4 a.m. PST,500
2025-01-24 05:00:00+00:00,3.9035,89.94152,0.0,0.0,0.0,3.0,6.4624763,2.0035,1022.63824,100.0,SCL,1/24/2025 5 a.m. PST,560
2025-01-24 06:00:00+00:00,3.6535,88.96561,0.0,0.0,0.0,2.0,6.9247384,1.9534999,1022.53235,50.0,SCL,1/24/2025 6 a.m. PST,690
2025-01-24 07:00:00+00:00,3.2034998,87.976875,0.0,0.0,0.0,2.0,8.805294,1.7034999,1022.818,61.0,SCL,1/24/2025 7 a.m. PST,778
2025-01-24 08:00:00+00:00,3.5035,89.27108,0.0,0.0,0.0,3.0,11.753877,1.7535001,1023.0245,99.0,SCL,1/24/2025 8 a.m. PST,963
2025-01-24 09:00:00+00:00,3.4534998,90.55025,0.0,0.0,0.0,3.0,9.187056,1.9035,1023.1224,100.0,SCL,1/24/2025 9 a.m. PST,927
2025-01-24 10:00:00+00:00,3.2535,92.16506,0.0,0.0,0.0,3.0,5.3939967,1.9035,1022.81915,100.0,SCL,1/24/2025 10 a.m. PST,821
2025-01-24 11:00:00+00:00,3.4534998,91.19799,0.0,0.0,0.0,3.0,7.329338,1.9534999,1022.9239,100.0,SCL,1/24/2025 11 a.m. PST,671
2025-01-24 12:00:00+00:00,3.1534998,91.503586,0.0,0.0,0.0,1.0,7.928177,2.0035,1023.2136,46.0,SCL,1/24/2025 12 p.m. PST,672
2025-01-24 13:00:00+00:00,2.3535,93.440956,0.0,0.0,0.0,1.0,6.8777895,1.9534999,1022.7952,24.0,SCL,1/24/2025 1 p.m. PST,676
2025-01-24 14:00:00+00:00,1.6535,92.399216,0.0,0.0,0.0,1.0,6.7397914,1.4535,1022.776,32.0,SCL,1/24/2025 2 p.m. PST,672
2025-01-24 15:00:00+00:00,1.6035,91.731064,0.0,0.0,0.0,3.0,7.729527,1.2535,1022.77466,100.0,SCL,1/24/2025 3 p.m. PST,675
2025-01-24 16:00:00+00:00,1.6035,90.7413,0.0,0.0,0.0,3.0,8.139901,1.1035,1022.97314,88.0,SCL,1/24/2025 4 p.m. PST,691
2025-01-24 17:00:00+00:00,2.3035,87.576904,0.0,0.0,0.0,3.0,11.079873,1.3535,1023.3891,92.0,SCL,1/24/2025 5 p.m. PST,791
2025-01-24 18:00:00+00:00,3.3535,83.978935,0.0,0.0,0.0,3.0,13.1041975,1.9534999,1023.8148,92.0,SCL,1/24/2025 6 p.m. PST,887
2025-01-24 19:00:00+00:00,3.7034998,81.63889,0.0,0.0,0.0,2.0,13.883356,2.7034998,1024.0227,65.0,SCL,1/24/2025 7 p.m. PST,892
2025-01-24 20:00:00+00:00,4.7035,73.94927,0.0,0.0,0.0,1.0,16.923828,3.5535,1023.6525,41.0,SCL,1/24/2025 8 p.m. PST,817
2025-01-24 21:00:00+00:00,5.2535,72.72804,0.0,0.0,0.0,0.0,16.923828,4.3034997,1022.8728,4.0,SCL,1/24/2025 9 p.m. PST,779
2025-01-24 22:00:00+00:00,5.4535,70.69788,0.0,0.0,0.0,0.0,18.466455,4.7535,1022.5804,1.0,SCL,1/24/2025 10 p.m. PST,641
2025-01-24 23:00:00+00:00,5.3535,69.66318,0.0,0.0,0.0,0.0,18.379402,4.8535,1022.37933,0.0,SCL,1/24/2025 11 p.m. PST,648
