date,temperature_2m,relative_humidity_2m,precipitation,snowfall,snow_depth,weather_code,wind_speed_10m,soil_temperature_0_to_7cm,surface_pressure,cloud_cover,BA Code,Timestamp (Hour Ending),Hydro Generation (MWh),timestamp,Demand (MWh)
2024-01-01 07:00:00+00:00,3.2034998,98.24763,0.0,0.0,0.0,3.0,4.1046314,4.8535,1015.67017,100.0,SCL,1/1/2024 7 a.m. PST,346.0,2024-01-01 07:00:00,1144.0
2024-01-01 08:00:00+00:00,2.7535,98.24127,0.0,0.0,0.0,3.0,2.968636,4.7035,1015.8566,100.0,SCL,1/1/2024 8 a.m. PST,374.0,2024-01-01 08:00:00,1188.0
2024-01-01 09:00:00+00:00,2.2034998,98.58451,0.0,0.0,0.0,3.0,3.0758414,4.4535,1016.04047,100.0,SCL,1/1/2024 9 a.m. PST,404.0,2024-01-01 09:00:00,1212.0
2024-01-01 10:00:00+00:00,2.3035,95.81003,0.0,0.0,0.0,3.0,3.2599385,4.2535,1016.3408,100.0,SCL,1/1/2024 10 a.m. PST,420.0,2024-01-01 10:00:00,1207.0
2024-01-01 11:00:00+00:00,2.4034998,91.78274,0.0,0.0,0.0,3.0,5.04,4.1035,1016.7408,100.0,SCL,1/1/2024 11 a.m. PST,479.0,2024-01-01 11:00:00,1221.0
2024-01-01 12:00:00+00:00,2.1534998,91.10845,0.0,0.0,0.0,3.0,6.849467,3.9035,1016.13855,97.0,SCL,1/1/2024 12 p.m. PST,464.0,2024-01-01 12:00:00,1262.0
2024-01-01 13:00:00+00:00,2.4534998,86.33509,0.0,0.0,0.0,3.0,4.802999,4.8535,1015.74945,100.0,SCL,1/1/2024 1 p.m. PST,462.0,2024-01-01 13:00:00,1279.0
2024-01-01 14:00:00+00:00,1.9534999,90.11367,0.0,0.0,0.0,3.0,2.4149535,4.4035,1015.63666,100.0,SCL,1/1/2024 2 p.m. PST,398.0,2024-01-01 14:00:00,1263.0
2024-01-01 15:00:00+00:00,1.4035,90.07129,0.0,0.0,0.0,3.0,2.5455842,3.9534998,1015.72107,100.0,SCL,1/1/2024 3 p.m. PST,401.0,2024-01-01 15:00:00,1252.0
2024-01-01 16:00:00+00:00,1.2035,89.07895,0.0,0.0,0.0,3.0,4.0249224,3.5035,1015.9142,100.0,SCL,1/1/2024 4 p.m. PST,437.0,2024-01-01 16:00:00,1270.0
2024-01-01 17:00:00+00:00,2.0035,87.54834,0.0,0.0,0.0,3.0,6.9153743,3.4534998,1016.0351,93.0,SCL,1/1/2024 5 p.m. PST,577.0,2024-01-01 17:00:00,1350.0
2024-01-01 18:00:00+00:00,2.6035,91.46707,0.0,0.0,0.0,2.0,4.8965297,4.0534997,1016.6469,78.0,SCL,1/1/2024 6 p.m. PST,681.0,2024-01-01 18:00:00,1397.0
2024-01-01 19:00:00+00:00,3.5035,88.319565,0.0,0.0,0.0,1.0,4.0249224,4.9035,1016.96875,42.0,SCL,1/1/2024 7 p.m. PST,625.0,2024-01-01 19:00:00,1372.0
2024-01-01 20:00:00+00:00,4.5035,84.115654,0.0,0.0,0.0,3.0,2.968636,5.8535,1016.3999,100.0,SCL,1/1/2024 8 p.m. PST,585.0,2024-01-01 20:00:00,1338.0
2024-01-01 21:00:00+00:00,5.2535,79.26439,0.0,0.0,0.0,3.0,3.319036,6.6035,1015.9232,100.0,SCL,1/1/2024 9 p.m. PST,574.0,2024-01-01 21:00:00,1298.0
2024-01-01 22:00:00+00:00,5.5534997,79.309135,0.0,0.0,0.0,3.0,4.3498964,6.8034997,1015.8319,100.0,SCL,1/1/2024 10 p.m. PST,476.0,2024-01-01 22:00:00,1243.0
2024-01-01 23:00:00+00:00,5.6535,78.48161,0.0,0.0,0.0,3.0,1.2979984,6.7535,1015.636,100.0,SCL,1/1/2024 11 p.m. PST,390.0,2024-01-01 23:00:00,1181.0
2024-01-02 00:00:00+00:00,5.0035,88.765205,0.0,0.0,0.0,3.0,2.16,6.3535,1015.619,100.0,SCL,1/2/2024 12 a.m. PST,271.0,2024-01-02 00:00:00,1092.0
2024-01-02 01:00:00+00:00,3.6535,92.5175,0.0,0.0,0.0,3.0,3.2599385,6.0534997,1015.2853,100.0,SCL,1/2/2024 1 a.m. PST,296.0,2024-01-02 01:00:00,1044.0
2024-01-02 02:00:00+00:00,3.6035,94.84059,0.0,0.0,0.0,3.0,5.0528407,5.3535,1014.88684,100.0,SCL,1/2/2024 2 a.m. PST,254.0,2024-01-02 02:00:00,1012.0
2024-01-02 03:00:00+00:00,4.0035,91.559555,0.0,0.0,0.0,3.0,5.7599998,4.9535,1014.4009,99.0,SCL,1/2/2024 3 a.m. PST,247.0,2024-01-02 03:00:00,1002.0
2024-01-02 04:00:00+00:00,2.9034998,89.22145,0.0,0.0,0.0,3.0,9.028754,4.4035,1014.27246,100.0,SCL,1/2/2024 4 a.m. PST,239.0,2024-01-02 04:00:00,1017.0
2024-01-02 05:00:00+00:00,3.1035,84.55647,0.0,0.0,0.0,3.0,7.928178,4.0035,1013.4837,100.0,SCL,1/2/2024 5 a.m. PST,256.0,2024-01-02 05:00:00,1057.0
2024-01-02 06:00:00+00:00,3.0035,81.24919,0.0,0.0,0.0,3.0,8.647496,3.6535,1012.98444,100.0,SCL,1/2/2024 6 a.m. PST,306.0,2024-01-02 06:00:00,1161.0
2024-01-02 07:00:00+00:00,3.2034998,80.39908,0.0,0.0,0.0,3.0,7.2359104,3.4034998,1012.79126,100.0,SCL,1/2/2024 7 a.m. PST,339.0,2024-01-02 07:00:00,1289.0
2024-01-02 08:00:00+00:00,3.0035,83.63451,0.0,0.0,0.0,3.0,8.350138,3.3535,1012.3888,100.0,SCL,1/2/2024 8 a.m. PST,400.0,2024-01-02 08:00:00,1396.0
2024-01-02 09:00:00+00:00,3.9035,77.646416,0.0,0.0,0.0,3.0,6.489992,3.4534998,1011.8172,100.0,SCL,1/2/2024 9 a.m. PST,440.0,2024-01-02 09:00:00,1428.0
2024-01-02 10:00:00+00:00,4.5534997,73.92198,0.0,0.0,0.0,3.0,7.5685663,3.7034998,1011.4372,100.0,SCL,1/2/2024 10 a.m. PST,464.0,2024-01-02 10:00:00,1412.0
2024-01-02 11:00:00+00:00,4.1535,76.02071,0.0,0.0,0.0,3.0,7.928178,3.6535,1010.8312,100.0,SCL,1/2/2024 11 a.m. PST,535.0,2024-01-02 11:00:00,1440.0
2024-01-02 12:00:00+00:00,4.4035,74.70133,0.0,0.0,0.0,3.0,7.5942073,3.7034998,1009.8451,100.0,SCL,1/2/2024 12 p.m. PST,499.0,2024-01-02 12:00:00,1451.0
2024-01-02 13:00:00+00:00,4.0035,78.22534,0.0,0.0,0.0,3.0,5.3517847,3.9534998,1009.04004,100.0,SCL,1/2/2024 1 p.m. PST,534.0,2024-01-02 13:00:00,1461.0
2024-01-02 14:00:00+00:00,4.6035,74.736824,0.0,0.0,0.0,3.0,3.6,3.9534998,1008.5595,100.0,SCL,1/2/2024 2 p.m. PST,491.0,2024-01-02 14:00:00,1437.0
2024-01-02 15:00:00+00:00,4.0035,81.97318,0.0,0.0,0.0,3.0,3.4152596,3.9035,1008.6429,100.0,SCL,1/2/2024 3 p.m. PST,481.0,2024-01-02 15:00:00,1428.0
2024-01-02 16:00:00+00:00,5.4535,73.8195,0.0,0.0,0.0,3.0,6.130579,3.9035,1008.48267,100.0,SCL,1/2/2024 4 p.m. PST,410.0,2024-01-02 16:00:00,1438.0
2024-01-02 17:00:00+00:00,6.2535,71.62261,0.0,0.0,0.0,3.0,8.699793,4.1035,1008.7021,100.0,SCL,1/2/2024 5 p.m. PST,500.0,2024-01-02 17:00:00,1467.0
2024-01-02 18:00:00+00:00,7.0035,71.76733,0.1,0.0,0.0,51.0,10.086427,4.5534997,1008.82074,100.0,SCL,1/2/2024 6 p.m. PST,706.0,2024-01-02 18:00:00,1487.0
2024-01-02 19:00:00+00:00,7.3034997,73.11023,0.3,0.0,0.0,51.0,9.693296,5.0035,1008.63007,100.0,SCL,1/2/2024 7 p.m. PST,607.0,2024-01-02 19:00:00,1448.0
2024-01-02 20:00:00+00:00,7.1035,76.51481,0.7,0.0,0.0,53.0,10.966713,5.2535,1007.8304,100.0,SCL,1/2/2024 8 p.m. PST,592.0,2024-01-02 20:00:00,1412.0
2024-01-02 21:00:00+00:00,6.5534997,87.359436,0.8,0.0,0.0,53.0,12.313893,5.5035,1006.82336,100.0,SCL,1/2/2024 9 p.m. PST,592.0,2024-01-02 21:00:00,1355.0
2024-01-02 22:00:00+00:00,6.7535,88.91353,0.3,0.0,0.0,51.0,11.525623,5.7535,1006.1338,100.0,SCL,1/2/2024 10 p.m. PST,426.0,2024-01-02 22:00:00,1280.0
2024-01-02 23:00:00+00:00,6.6035,89.211136,0.7,0.0,0.0,53.0,9.0645685,5.7535,1005.6332,100.0,SCL,1/2/2024 11 p.m. PST,380.0,2024-01-02 23:00:00,1172.0
2024-01-03 00:00:00+00:00,6.4535,88.88831,0.5,0.0,0.0,53.0,7.92,5.7035,1005.3315,100.0,SCL,1/3/2024 12 a.m. PST,339.0,2024-01-03 00:00:00,1105.0
2024-01-03 01:00:00+00:00,6.3535,84.03632,0.2,0.0,0.0,51.0,15.941944,6.1535,1005.22974,100.0,SCL,1/3/2024 1 a.m. PST,255.0,2024-01-03 01:00:00,1042.0
2024-01-03 02:00:00+00:00,6.5035,82.590485,0.0,0.0,0.0,3.0,8.089993,5.8034997,1005.1343,100.0,SCL,1/3/2024 2 a.m. PST,235.0,2024-01-03 02:00:00,997.0
2024-01-03 03:00:00+00:00,6.2535,81.68998,0.0,0.0,0.0,3.0,5.6920996,5.5534997,1005.128,100.0,SCL,1/3/2024 3 a.m. PST,238.0,2024-01-03 03:00:00,973.0
2024-01-03 04:00:00+00:00,6.0534997,86.09474,0.3,0.0,0.0,51.0,10.739833,5.3535,1004.6262,100.0,SCL,1/3/2024 4 a.m. PST,232.0,2024-01-03 04:00:00,993.0
2024-01-03 05:00:00+00:00,6.3535,79.147316,0.0,0.0,0.0,3.0,9.021574,5.2535,1004.5348,100.0,SCL,1/3/2024 5 a.m. PST,229.0,2024-01-03 05:00:00,1022.0
2024-01-03 06:00:00+00:00,7.1535,71.79615,0.0,0.0,0.0,3.0,2.2768397,4.7035,1005.15106,100.0,SCL,1/3/2024 6 a.m. PST,273.0,2024-01-03 06:00:00,1123.0
2024-01-03 07:00:00+00:00,5.2035,86.3106,0.0,0.0,0.0,3.0,7.7879906,4.5534997,1005.8947,100.0,SCL,1/3/2024 7 a.m. PST,337.0,2024-01-03 07:00:00,1234.0
2024-01-03 08:00:00+00:00,6.6535,73.511566,0.0,0.0,0.0,3.0,9.339208,4.6535,1005.73413,100.0,SCL,1/3/2024 8 a.m. PST,453.0,2024-01-03 08:00:00,1334.0
2024-01-03 09:00:00+00:00,5.2035,83.01153,0.0,0.0,0.0,3.0,7.42159,4.5534997,1005.994,100.0,SCL,1/3/2024 9 a.m. PST,523.0,2024-01-03 09:00:00,1354.0
2024-01-03 10:00:00+00:00,6.5035,75.87493,0.0,0.0,0.0,3.0,4.8433046,4.1035,1006.02783,100.0,SCL,1/3/2024 10 a.m. PST,541.0,2024-01-03 10:00:00,1366.0
2024-01-03 11:00:00+00:00,5.3535,82.443184,0.0,0.0,0.0,3.0,5.991594,3.8034997,1006.3953,100.0,SCL,1/3/2024 11 a.m. PST,468.0,2024-01-03 11:00:00,1317.0
2024-01-03 12:00:00+00:00,6.4535,78.326645,0.0,0.0,0.0,3.0,6.193674,3.5535,1006.32434,100.0,SCL,1/3/2024 12 p.m. PST,512.0,2024-01-03 12:00:00,1307.0
2024-01-03 13:00:00+00:00,6.8034997,74.85655,0.0,0.0,0.0,3.0,2.7416782,4.7535,1006.23425,100.0,SCL,1/3/2024 1 p.m. PST,557.0,2024-01-03 13:00:00,1299.0
2024-01-03 14:00:00+00:00,5.6035,81.31406,0.0,0.0,0.0,3.0,4.6800003,4.4035,1006.50085,100.0,SCL,1/3/2024 2 p.m. PST,482.0,2024-01-03 14:00:00,1297.0
2024-01-03 15:00:00+00:00,5.2035,86.616196,0.0,0.0,0.0,3.0,5.8048253,4.2035,1007.0861,100.0,SCL,1/3/2024 3 p.m. PST,507.0,2024-01-03 15:00:00,1305.0
2024-01-03 16:00:00+00:00,4.1035,88.68778,0.0,0.0,0.0,3.0,9.227524,3.9035,1007.0574,100.0,SCL,1/3/2024 4 p.m. PST,441.0,2024-01-03 16:00:00,1332.0
2024-01-03 17:00:00+00:00,5.8535,84.57164,0.0,0.0,0.0,3.0,5.3517847,4.1535,1007.40106,100.0,SCL,1/3/2024 5 p.m. PST,466.0,2024-01-03 17:00:00,1371.0
2024-01-03 18:00:00+00:00,7.0534997,82.083336,0.0,0.0,0.0,1.0,5.495161,5.1035,1007.82904,43.0,SCL,1/3/2024 6 p.m. PST,588.0,2024-01-03 18:00:00,1410.0
2024-01-03 19:00:00+00:00,7.7534995,79.35505,0.0,0.0,0.0,3.0,4.3349743,6.1035,1008.24426,91.0,SCL,1/3/2024 7 p.m. PST,598.0,2024-01-03 19:00:00,1378.0
2024-01-03 20:00:00+00:00,7.9535003,80.78145,0.0,0.0,0.0,3.0,4.0249224,6.8034997,1008.051,100.0,SCL,1/3/2024 8 p.m. PST,609.0,2024-01-03 20:00:00,1339.0
2024-01-03 21:00:00+00:00,7.9035,82.193634,0.0,0.0,0.0,3.0,4.072935,7.1035,1008.1492,100.0,SCL,1/3/2024 9 p.m. PST,625.0,2024-01-03 21:00:00,1287.0
2024-01-03 22:00:00+00:00,7.4535,88.35822,0.0,0.0,0.0,3.0,9.83268,6.9035,1008.23676,100.0,SCL,1/3/2024 10 p.m. PST,648.0,2024-01-03 22:00:00,1226.0
2024-01-03 23:00:00+00:00,7.6035,87.15617,0.1,0.0,0.0,51.0,15.986595,6.7535,1008.93555,100.0,SCL,1/3/2024 11 p.m. PST,520.0,2024-01-03 23:00:00,1137.0
2024-01-04 00:00:00+00:00,7.6035,89.29254,2.3,0.0,0.0,61.0,16.595179,6.7035,1009.33264,100.0,SCL,1/4/2024 12 a.m. PST,287.0,2024-01-04 00:00:00,1053.0
2024-01-04 01:00:00+00:00,7.7534995,90.5448,0.5,0.0,0.0,53.0,21.24305,7.2535,1010.23,89.0,SCL,1/4/2024 1 a.m. PST,376.0,2024-01-04 01:00:00,992.0
2024-01-04 02:00:00+00:00,7.5035,90.83976,0.1,0.0,0.0,51.0,20.907913,6.9035,1010.5215,100.0,SCL,1/4/2024 2 a.m. PST,299.0,2024-01-04 02:00:00,954.0
2024-01-04 03:00:00+00:00,7.5534997,90.84325,0.2,0.0,0.0,51.0,22.366402,6.7535,1011.0192,100.0,SCL,1/4/2024 3 a.m. PST,273.0,2024-01-04 03:00:00,937.0
2024-01-04 04:00:00+00:00,7.4535,90.523186,0.2,0.0,0.0,51.0,22.782625,6.6535,1011.3145,100.0,SCL,1/4/2024 4 a.m. PST,265.0,2024-01-04 04:00:00,944.0
2024-01-04 05:00:00+00:00,7.1535,93.038605,0.2,0.0,0.0,51.0,21.707731,6.5534997,1011.40594,100.0,SCL,1/4/2024 5 a.m. PST,269.0,2024-01-04 05:00:00,976.0
2024-01-04 06:00:00+00:00,7.1535,93.038605,0.2,0.0,0.0,51.0,22.392462,6.5035,1011.7038,100.0,SCL,1/4/2024 6 a.m. PST,314.0,2024-01-04 06:00:00,1078.0
2024-01-04 07:00:00+00:00,7.1535,90.81525,0.1,0.0,0.0,51.0,21.707731,6.4535,1012.2002,100.0,SCL,1/4/2024 7 a.m. PST,339.0,2024-01-04 07:00:00,1224.0
2024-01-04 08:00:00+00:00,7.0534997,90.808235,0.0,0.0,0.0,3.0,21.707731,6.4035,1012.694,100.0,SCL,1/4/2024 8 a.m. PST,458.0,2024-01-04 08:00:00,1333.0
2024-01-04 09:00:00+00:00,6.9035,90.48336,0.1,0.0,0.0,51.0,20.240196,6.2535,1012.78955,100.0,SCL,1/4/2024 9 a.m. PST,430.0,2024-01-04 09:00:00,1346.0
2024-01-04 10:00:00+00:00,6.8034997,90.4761,0.2,0.0,0.0,51.0,19.469976,6.2035,1012.7869,100.0,SCL,1/4/2024 10 a.m. PST,423.0,2024-01-04 10:00:00,1353.0
2024-01-04 11:00:00+00:00,6.5534997,92.36327,0.4,0.0,0.0,51.0,18.36353,6.1535,1012.9789,100.0,SCL,1/4/2024 11 a.m. PST,507.0,2024-01-04 11:00:00,1358.0
2024-01-04 12:00:00+00:00,6.4035,92.675766,0.4,0.0,0.0,51.0,16.039202,6.0534997,1012.6772,100.0,SCL,1/4/2024 12 p.m. PST,471.0,2024-01-04 12:00:00,1358.0
2024-01-04 13:00:00+00:00,6.8535,88.61322,0.2,0.0,0.0,51.0,18.430452,6.7535,1012.68896,100.0,SCL,1/4/2024 1 p.m. PST,451.0,2024-01-04 13:00:00,1351.0
2024-01-04 14:00:00+00:00,6.6035,91.72742,0.2,0.0,0.0,51.0,15.034041,6.4535,1012.3844,100.0,SCL,1/4/2024 2 p.m. PST,467.0,2024-01-04 14:00:00,1329.0
2024-01-04 15:00:00+00:00,6.4035,93.32143,0.2,0.0,0.0,51.0,12.0694,6.3034997,1011.98224,100.0,SCL,1/4/2024 3 p.m. PST,487.0,2024-01-04 15:00:00,1316.0
2024-01-04 16:00:00+00:00,6.2535,94.94705,0.3,0.0,0.0,51.0,8.534353,6.2035,1011.87915,100.0,SCL,1/4/2024 4 p.m. PST,415.0,2024-01-04 16:00:00,1318.0
2024-01-04 17:00:00+00:00,6.3034997,95.6092,0.1,0.0,0.0,51.0,6.297428,6.2035,1012.2775,100.0,SCL,1/4/2024 5 p.m. PST,615.0,2024-01-04 17:00:00,1349.0
2024-01-04 18:00:00+00:00,6.6035,93.33177,0.1,0.0,0.0,51.0,8.699793,6.3034997,1012.583,100.0,SCL,1/4/2024 6 p.m. PST,636.0,2024-01-04 18:00:00,1396.0
2024-01-04 19:00:00+00:00,6.9035,93.34725,0.0,0.0,0.0,3.0,11.720751,6.5534997,1012.6903,100.0,SCL,1/4/2024 7 p.m. PST,566.0,2024-01-04 19:00:00,1371.0
2024-01-04 20:00:00+00:00,7.7534995,89.6133,0.0,0.0,0.0,3.0,16.93531,6.9035,1012.31494,82.0,SCL,1/4/2024 8 p.m. PST,639.0,2024-01-04 20:00:00,1343.0
2024-01-04 21:00:00+00:00,8.3535,88.13312,0.0,0.0,0.0,3.0,12.24,7.3034997,1012.3305,100.0,SCL,1/4/2024 9 p.m. PST,627.0,2024-01-04 21:00:00,1297.0
2024-01-04 22:00:00+00:00,8.653501,90.29977,0.0,0.0,0.0,3.0,11.620809,7.6035,1012.53674,100.0,SCL,1/4/2024 10 p.m. PST,557.0,2024-01-04 22:00:00,1238.0
2024-01-04 23:00:00+00:00,8.8035,90.92991,0.2,0.0,0.0,51.0,9.107359,7.7534995,1012.83844,100.0,SCL,1/4/2024 11 p.m. PST,403.0,2024-01-04 23:00:00,1152.0
2024-01-05 00:00:00+00:00,8.653501,93.75543,0.1,0.0,0.0,51.0,3.219938,7.8034997,1013.33105,100.0,SCL,1/5/2024 12 a.m. PST,314.0,2024-01-05 00:00:00,1068.0
2024-01-05 01:00:00+00:00,6.9035,95.30074,0.0,0.0,0.0,3.0,3.6,7.7035003,1014.47736,97.0,SCL,1/5/2024 1 a.m. PST,329.0,2024-01-05 01:00:00,1014.0
2024-01-05 02:00:00+00:00,5.4035,95.577995,0.0,0.0,0.0,3.0,4.8433046,6.8034997,1014.93463,98.0,SCL,1/5/2024 2 a.m. PST,300.0,2024-01-05 02:00:00,982.0
2024-01-05 03:00:00+00:00,5.2035,96.91493,0.0,0.0,0.0,2.0,6.151683,6.2535,1015.02844,66.0,SCL,1/5/2024 3 a.m. PST,282.0,2024-01-05 03:00:00,966.0
2024-01-05 04:00:00+00:00,4.1535,97.23043,0.0,0.0,0.0,2.0,7.9932966,5.5534997,1015.3978,53.0,SCL,1/5/2024 4 a.m. PST,336.0,2024-01-05 04:00:00,964.0
2024-01-05 05:00:00+00:00,6.0035,94.27953,0.0,0.0,0.0,2.0,10.028439,5.6535,1015.6451,63.0,SCL,1/5/2024 5 a.m. PST,382.0,2024-01-05 05:00:00,1023.0
2024-01-05 06:00:00+00:00,5.3034997,95.574524,2.3,0.0,0.0,61.0,8.905908,5.6035,1016.32166,90.0,SCL,1/5/2024 6 a.m. PST,483.0,2024-01-05 06:00:00,1139.0
2024-01-05 07:00:00+00:00,5.0534997,95.23201,2.0,0.07,0.0,71.0,10.315115,5.5534997,1016.911,51.0,SCL,1/5/2024 7 a.m. PST,596.0,2024-01-05 07:00:00,1281.0
2024-01-05 08:00:00+00:00,4.8034997,92.2591,0.0,0.0,0.0,1.0,16.93531,5.3034997,1016.8049,27.0,SCL,1/5/2024 8 a.m. PST,628.0,2024-01-05 08:00:00,1383.0
2024-01-05 09:00:00+00:00,4.6035,91.59873,0.0,0.0,0.0,3.0,21.96,4.9535,1016.60095,88.0,SCL,1/5/2024 9 a.m. PST,555.0,2024-01-05 09:00:00,1424.0
2024-01-05 10:00:00+00:00,4.7535,91.931786,0.0,0.0,0.0,3.0,23.587555,4.9035,1017.10144,99.0,SCL,1/5/2024 10 a.m. PST,514.0,2024-01-05 10:00:00,1434.0
2024-01-05 11:00:00+00:00,4.5534997,91.59548,1.1,0.0,0.0,55.0,22.3229,4.8034997,1017.69165,100.0,SCL,1/5/2024 11 a.m. PST,505.0,2024-01-05 11:00:00,1435.0
2024-01-05 12:00:00+00:00,5.5035,89.43416,0.2,0.0,0.0,51.0,28.58545,4.9535,1017.3198,92.0,SCL,1/5/2024 12 p.m. PST,537.0,2024-01-05 12:00:00,1428.0
2024-01-05 13:00:00+00:00,5.1035,90.351326,0.0,0.0,0.0,2.0,21.96,5.6035,1017.4086,79.0,SCL,1/5/2024 1 p.m. PST,558.0,2024-01-05 13:00:00,1426.0
2024-01-05 14:00:00+00:00,5.2535,91.31977,0.0,0.0,0.0,3.0,20.082708,5.3034997,1017.7102,100.0,SCL,1/5/2024 2 p.m. PST,519.0,2024-01-05 14:00:00,1421.0
2024-01-05 15:00:00+00:00,5.7535,90.716286,0.0,0.0,0.0,3.0,20.380579,5.3034997,1018.3193,100.0,SCL,1/5/2024 3 p.m. PST,516.0,2024-01-05 15:00:00,1426.0
2024-01-05 16:00:00+00:00,6.0534997,90.10604,0.0,0.0,0.0,3.0,19.296133,5.4035,1018.6249,100.0,SCL,1/5/2024 4 p.m. PST,491.0,2024-01-05 16:00:00,1428.0
2024-01-05 17:00:00+00:00,6.4035,89.506355,0.0,0.0,0.0,3.0,24.933735,5.6035,1018.03845,100.0,SCL,1/5/2024 5 p.m. PST,568.0,2024-01-05 17:00:00,1474.0
2024-01-05 18:00:00+00:00,6.8034997,87.99414,0.0,0.0,0.0,3.0,26.987997,5.8535,1018.1482,100.0,SCL,1/5/2024 6 p.m. PST,657.0,2024-01-05 18:00:00,1484.0
2024-01-05 19:00:00+00:00,6.9035,87.08873,0.0,0.0,0.0,3.0,27.210379,6.0035,1018.0516,100.0,SCL,1/5/2024 7 p.m. PST,610.0,2024-01-05 19:00:00,1437.0
2024-01-05 20:00:00+00:00,7.3535,84.44726,0.0,0.0,0.0,3.0,27.333935,6.2035,1017.07056,100.0,SCL,1/5/2024 8 p.m. PST,592.0,2024-01-05 20:00:00,1386.0
2024-01-05 21:00:00+00:00,8.1035,81.36647,0.0,0.0,0.0,3.0,28.449112,6.6035,1015.6999,100.0,SCL,1/5/2024 9 p.m. PST,516.0,2024-01-05 21:00:00,1341.0
2024-01-05 22:00:00+00:00,7.8034997,83.04328,1.1,0.0,0.0,55.0,32.76791,6.6035,1014.10345,100.0,SCL,1/5/2024 10 p.m. PST,475.0,2024-01-05 22:00:00,1280.0
2024-01-05 23:00:00+00:00,7.4535,88.97206,0.8,0.0,0.0,53.0,30.37683,6.6035,1013.0024,100.0,SCL,1/5/2024 11 p.m. PST,482.0,2024-01-05 23:00:00,1210.0
2024-01-06 00:00:00+00:00,7.7035003,88.07513,0.3,0.0,0.0,51.0,30.05515,6.6035,1012.413,100.0,SCL,1/6/2024 12 a.m. PST,512.0,2024-01-06 00:00:00,1137.0
2024-01-06 01:00:00+00:00,7.0035,89.243805,0.6,0.0,0.0,53.0,30.413074,7.0534997,1011.9978,100.0,SCL,1/6/2024 1 a.m. PST,396.0,2024-01-06 01:00:00,1077.0
2024-01-06 02:00:00+00:00,7.1535,88.331894,0.6,0.0,0.0,53.0,31.491255,6.7035,1010.6117,100.0,SCL,1/6/2024 2 a.m. PST,329.0,2024-01-06 02:00:00,1043.0
2024-01-06 03:00:00+00:00,6.6535,91.41279,1.0,0.0,0.0,55.0,32.136932,6.4535,1009.70544,100.0,SCL,1/6/2024 3 a.m. PST,296.0,2024-01-06 03:00:00,1030.0
2024-01-06 04:00:00+00:00,6.8034997,91.10617,1.2,0.0,0.0,55.0,29.17777,6.3535,1008.12067,100.0,SCL,1/6/2024 4 a.m. PST,297.0,2024-01-06 04:00:00,1019.0
2024-01-06 05:00:00+00:00,6.7035,91.73378,1.3,0.0,0.0,61.0,29.655787,6.3034997,1006.72815,100.0,SCL,1/6/2024 5 a.m. PST,333.0,2024-01-06 05:00:00,1037.0
2024-01-06 06:00:00+00:00,6.5035,91.40289,1.4,0.0,0.0,61.0,28.880886,6.2535,1005.2336,100.0,SCL,1/6/2024 6 a.m. PST,381.0,2024-01-06 06:00:00,1065.0
2024-01-06 07:00:00+00:00,6.3034997,91.38967,2.0,0.0,0.0,61.0,25.959969,6.1035,1003.83856,100.0,SCL,1/6/2024 7 a.m. PST,387.0,2024-01-06 07:00:00,1130.0
2024-01-06 08:00:00+00:00,5.9035,92.00327,2.0,0.0,0.0,61.0,29.17777,6.0035,1002.1404,100.0,SCL,1/6/2024 8 a.m. PST,469.0,2024-01-06 08:00:00,1190.0
2024-01-06 09:00:00+00:00,5.1535,93.25617,1.1,0.0,0.0,55.0,32.136932,5.7535,1000.83026,100.0,SCL,1/6/2024 9 a.m. PST,493.0,2024-01-06 09:00:00,1252.0
2024-01-06 10:00:00+00:00,4.5534997,93.88329,2.2,0.0,0.0,61.0,26.654589,5.4035,999.6232,100.0,SCL,1/6/2024 10 a.m. PST,502.0,2024-01-06 10:00:00,1291.0
2024-01-06 11:00:00+00:00,4.4535,94.87509,0.6,0.0,0.0,53.0,25.282152,5.2035,999.5215,100.0,SCL,1/6/2024 11 a.m. PST,507.0,2024-01-06 11:00:00,1319.0
2024-01-06 12:00:00+00:00,4.8034997,93.89525,0.5,0.0,0.0,53.0,20.188908,5.1535,999.1335,100.0,SCL,1/6/2024 12 p.m. PST,494.0,2024-01-06 12:00:00,1344.0
2024-01-06 13:00:00+00:00,4.4535,93.21921,0.8,0.0,0.0,53.0,8.089993,5.8535,998.92584,100.0,SCL,1/6/2024 1 p.m. PST,499.0,2024-01-06 13:00:00,1316.0
2024-01-06 14:00:00+00:00,4.6535,87.486755,0.3,0.0,0.0,51.0,3.319036,5.5534997,999.12946,99.0,SCL,1/6/2024 2 p.m. PST,546.0,2024-01-06 14:00:00,1299.0
2024-01-06 15:00:00+00:00,4.4035,89.662025,0.0,0.0,0.0,3.0,4.0249224,5.2035,999.61957,100.0,SCL,1/6/2024 3 p.m. PST,577.0,2024-01-06 15:00:00,1291.0
2024-01-06 16:00:00+00:00,3.8535,91.875175,0.0,0.0,0.0,3.0,4.3349743,4.8535,999.90295,100.0,SCL,1/6/2024 4 p.m. PST,599.0,2024-01-06 16:00:00,1284.0
2024-01-06 17:00:00+00:00,4.5035,91.916115,0.0,0.0,0.0,3.0,9.346143,4.7535,1000.41626,100.0,SCL,1/6/2024 5 p.m. PST,639.0,2024-01-06 17:00:00,1350.0
