"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"5/9/2024 7 a.m. PDT",968,974,777,-191
SCL,"5/9/2024 8 a.m. PDT",1046,1064,799,-247
SCL,"5/9/2024 9 a.m. PDT",1044,1075,775,-269
SCL,"5/9/2024 10 a.m. PDT",1035,1071,617,-418
SCL,"5/9/2024 11 a.m. PDT",1027,1067,548,-479
SCL,"5/9/2024 12 p.m. PDT",1012,1065,530,-482
SCL,"5/9/2024 1 p.m. PDT",1006,1065,517,-489
SCL,"5/9/2024 2 p.m. PDT",997,1064,527,-470
SCL,"5/9/2024 3 p.m. PDT",986,1060,527,-459
SCL,"5/9/2024 4 p.m. PDT",989,1067,526,-463
SCL,"5/9/2024 5 p.m. PDT",1000,1079,530,-470
SCL,"5/9/2024 6 p.m. PDT",1008,1089,576,-432
SCL,"5/9/2024 7 p.m. PDT",996,1068,796,-200
SCL,"5/9/2024 8 p.m. PDT",988,1050,781,-207
SCL,"5/9/2024 9 p.m. PDT",985,1043,736,-249
SCL,"5/9/2024 10 p.m. PDT",980,1022,737,-243
SCL,"5/9/2024 11 p.m. PDT",913,949,788,-125
SCL,"5/10/2024 12 a.m. PDT",836,873,699,-137
SCL,"5/10/2024 1 a.m. PDT",776,789,582,-194
SCL,"5/10/2024 2 a.m. PDT",733,744,541,-192
SCL,"5/10/2024 3 a.m. PDT",716,723,523,-193
SCL,"5/10/2024 4 a.m. PDT",705,721,516,-189
SCL,"5/10/2024 5 a.m. PDT",725,747,532,-193
SCL,"5/10/2024 6 a.m. PDT",774,807,546,-228
SCL,"5/10/2024 7 a.m. PDT",873,908,611,-262
SCL,"5/10/2024 8 a.m. PDT",949,1006,679,-270
SCL,"5/10/2024 9 a.m. PDT",983,1053,802,-181
SCL,"5/10/2024 10 a.m. PDT",1002,1070,690,-312
SCL,"5/10/2024 11 a.m. PDT",1037,1081,646,-391
SCL,"5/10/2024 12 p.m. PDT",1053,1092,709,-344
SCL,"5/10/2024 1 p.m. PDT",1069,1101,725,-344
SCL,"5/10/2024 2 p.m. PDT",1075,1110,737,-338
SCL,"5/10/2024 3 p.m. PDT",1079,1112,763,-316
SCL,"5/10/2024 4 p.m. PDT",1096,1117,771,-325
SCL,"5/10/2024 5 p.m. PDT",1116,1131,787,-329
SCL,"5/10/2024 6 p.m. PDT",1111,1136,787,-324
SCL,"5/10/2024 7 p.m. PDT",1046,1095,836,-210
SCL,"5/10/2024 8 p.m. PDT",1043,1055,880,-163
SCL,"5/10/2024 9 p.m. PDT",1050,1033,899,-151
SCL,"5/10/2024 10 p.m. PDT",1000,1016,815,-185
SCL,"5/10/2024 11 p.m. PDT",974,951,874,-100
SCL,"5/11/2024 12 a.m. PDT",900,881,826,-74
SCL,"5/11/2024 1 a.m. PDT",838,811,711,-127
SCL,"5/11/2024 2 a.m. PDT",807,761,574,-233
SCL,"5/11/2024 3 a.m. PDT",775,733,510,-265
SCL,"5/11/2024 4 a.m. PDT",736,719,502,-234
SCL,"5/11/2024 5 a.m. PDT",718,724,502,-216
SCL,"5/11/2024 6 a.m. PDT",710,740,480,-230
SCL,"5/11/2024 7 a.m. PDT",738,778,446,-292
SCL,"5/11/2024 8 a.m. PDT",797,844,480,-317
SCL,"5/11/2024 9 a.m. PDT",871,915,530,-341
SCL,"5/11/2024 10 a.m. PDT",957,954,611,-346
SCL,"5/11/2024 11 a.m. PDT",964,975,533,-431
SCL,"5/11/2024 12 p.m. PDT",964,984,526,-438
SCL,"5/11/2024 1 p.m. PDT",1002,995,580,-422
SCL,"5/11/2024 2 p.m. PDT",989,995,552,-437
SCL,"5/11/2024 3 p.m. PDT",1004,993,531,-473
SCL,"5/11/2024 4 p.m. PDT",1013,1004,559,-454
SCL,"5/11/2024 5 p.m. PDT",1038,1020,600,-438
SCL,"5/11/2024 6 p.m. PDT",1056,1034,688,-368
SCL,"5/11/2024 7 p.m. PDT",1068,1029,745,-323
SCL,"5/11/2024 8 p.m. PDT",1038,1015,752,-286
SCL,"5/11/2024 9 p.m. PDT",1031,995,737,-294
SCL,"5/11/2024 10 p.m. PDT",1012,977,744,-268
SCL,"5/11/2024 11 p.m. PDT",961,929,718,-243
SCL,"5/12/2024 12 a.m. PDT",889,874,689,-200
SCL,"5/12/2024 1 a.m. PDT",839,801,612,-227
SCL,"5/12/2024 2 a.m. PDT",796,757,581,-215
SCL,"5/12/2024 3 a.m. PDT",756,729,542,-214
SCL,"5/12/2024 4 a.m. PDT",739,715,535,-204
SCL,"5/12/2024 5 a.m. PDT",740,716,531,-209
SCL,"5/12/2024 6 a.m. PDT",748,724,531,-217
SCL,"5/12/2024 7 a.m. PDT",757,754,542,-215
SCL,"5/12/2024 8 a.m. PDT",807,808,588,-219
