"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"2/4/2024 2 a.m. PST",972,941,384,-588
SCL,"2/4/2024 3 a.m. PST",945,925,359,-586
SCL,"2/4/2024 4 a.m. PST",938,925,443,-495
SCL,"2/4/2024 5 a.m. PST",948,940,601,-347
SCL,"2/4/2024 6 a.m. PST",975,968,609,-366
SCL,"2/4/2024 7 a.m. PST",1030,1010,598,-432
SCL,"2/4/2024 8 a.m. PST",1094,1072,621,-473
SCL,"2/4/2024 9 a.m. PST",1148,1146,644,-504
SCL,"2/4/2024 10 a.m. PST",1186,1203,664,-522
SCL,"2/4/2024 11 a.m. PST",1211,1223,650,-561
SCL,"2/4/2024 12 p.m. PST",1194,1224,662,-532
SCL,"2/4/2024 1 p.m. PST",1180,1228,655,-525
SCL,"2/4/2024 2 p.m. PST",1147,1207,649,-498
SCL,"2/4/2024 3 p.m. PST",1158,1194,642,-516
SCL,"2/4/2024 4 p.m. PST",1161,1207,652,-509
SCL,"2/4/2024 5 p.m. PST",1206,1231,706,-500
SCL,"2/4/2024 6 p.m. PST",1303,1299,786,-517
SCL,"2/4/2024 7 p.m. PST",1345,1330,822,-523
SCL,"2/4/2024 8 p.m. PST",1328,1311,869,-459
SCL,"2/4/2024 9 p.m. PST",1310,1279,800,-510
SCL,"2/4/2024 10 p.m. PST",1259,1230,816,-443
SCL,"2/4/2024 11 p.m. PST",1170,1151,690,-480
SCL,"2/5/2024 12 a.m. PST",1081,1065,567,-514
SCL,"2/5/2024 1 a.m. PST",1032,997,254,-778
SCL,"2/5/2024 2 a.m. PST",1003,966,249,-754
SCL,"2/5/2024 3 a.m. PST",997,961,247,-750
SCL,"2/5/2024 4 a.m. PST",1006,978,249,-757
SCL,"2/5/2024 5 a.m. PST",1057,1031,310,-747
SCL,"2/5/2024 6 a.m. PST",1146,1131,448,-698
SCL,"2/5/2024 7 a.m. PST",1289,1268,636,-653
SCL,"2/5/2024 8 a.m. PST",1403,1377,776,-627
SCL,"2/5/2024 9 a.m. PST",1454,1400,744,-710
SCL,"2/5/2024 10 a.m. PST",1459,1397,738,-721
SCL,"2/5/2024 11 a.m. PST",1420,1380,699,-721
SCL,"2/5/2024 12 p.m. PST",1411,1365,653,-758
SCL,"2/5/2024 1 p.m. PST",1405,1363,601,-804
SCL,"2/5/2024 2 p.m. PST",1403,1338,621,-782
SCL,"2/5/2024 3 p.m. PST",1394,1305,624,-770
SCL,"2/5/2024 4 p.m. PST",1382,1314,620,-762
SCL,"2/5/2024 5 p.m. PST",1431,1346,653,-778
SCL,"2/5/2024 6 p.m. PST",1446,1406,718,-728
SCL,"2/5/2024 7 p.m. PST",1430,1412,738,-692
SCL,"2/5/2024 8 p.m. PST",1414,1369,727,-687
SCL,"2/5/2024 9 p.m. PST",1383,1315,706,-677
SCL,"2/5/2024 10 p.m. PST",1303,1243,654,-649
SCL,"2/5/2024 11 p.m. PST",1219,1155,623,-596
SCL,"2/6/2024 12 a.m. PST",1104,1075,535,-569
SCL,"2/6/2024 1 a.m. PST",1043,1013,346,-697
SCL,"2/6/2024 2 a.m. PST",1009,976,342,-667
SCL,"2/6/2024 3 a.m. PST",994,964,324,-670
SCL,"2/6/2024 4 a.m. PST",1006,973,331,-675
SCL,"2/6/2024 5 a.m. PST",1042,1017,409,-633
SCL,"2/6/2024 6 a.m. PST",1139,1114,587,-552
SCL,"2/6/2024 7 a.m. PST",1289,1252,731,-558
SCL,"2/6/2024 8 a.m. PST",1418,1365,841,-577
SCL,"2/6/2024 9 a.m. PST",1437,1393,793,-644
SCL,"2/6/2024 10 a.m. PST",1422,1380,795,-627
SCL,"2/6/2024 11 a.m. PST",1404,1355,714,-690
SCL,"2/6/2024 12 p.m. PST",1405,1342,585,-820
SCL,"2/6/2024 1 p.m. PST",1397,1336,601,-796
SCL,"2/6/2024 2 p.m. PST",1367,1313,619,-748
SCL,"2/6/2024 3 p.m. PST",1381,1295,654,-727
SCL,"2/6/2024 4 p.m. PST",1359,1283,692,-667
SCL,"2/6/2024 5 p.m. PST",1355,1318,723,-632
SCL,"2/6/2024 6 p.m. PST",1433,1382,774,-659
SCL,"2/6/2024 7 p.m. PST",1434,1386,818,-616
SCL,"2/6/2024 8 p.m. PST",1413,1356,767,-646
SCL,"2/6/2024 9 p.m. PST",1366,1310,629,-737
SCL,"2/6/2024 10 p.m. PST",1299,1243,614,-685
SCL,"2/6/2024 11 p.m. PST",1205,1154,465,-740
SCL,"2/7/2024 12 a.m. PST",1111,1071,326,-785
SCL,"2/7/2024 1 a.m. PST",1043,1017,244,-799
SCL,"2/7/2024 2 a.m. PST",996,979,227,-769
SCL,"2/7/2024 3 a.m. PST",987,967,197,-790
SCL,"2/7/2024 4 a.m. PST",998,978,225,-773
SCL,"2/7/2024 5 a.m. PST",1043,1025,232,-811
SCL,"2/7/2024 6 a.m. PST",1150,1132,465,-685
SCL,"2/7/2024 7 a.m. PST",1251,1276,594,-657
SCL,"2/7/2024 8 a.m. PST",1358,1391,623,-735
SCL,"2/7/2024 9 a.m. PST",1388,1420,651,-737
SCL,"2/7/2024 10 a.m. PST",1346,1399,724,-622
SCL,"2/7/2024 11 a.m. PST",1316,1370,706,-610
SCL,"2/7/2024 12 p.m. PST",1278,1349,657,-621
SCL,"2/7/2024 1 p.m. PST",1267,1339,654,-613
SCL,"2/7/2024 2 p.m. PST",1229,1316,649,-580
SCL,"2/7/2024 3 p.m. PST",1208,1291,625,-583
SCL,"2/7/2024 4 p.m. PST",1227,1287,550,-677
SCL,"2/7/2024 5 p.m. PST",1267,1323,512,-755
SCL,"2/7/2024 6 p.m. PST",1328,1387,634,-694
SCL,"2/7/2024 7 p.m. PST",1342,1403,695,-647
SCL,"2/7/2024 8 p.m. PST",1320,1373,616,-704
SCL,"2/7/2024 9 p.m. PST",1280,1328,567,-713
SCL,"2/7/2024 10 p.m. PST",1215,1261,493,-722
SCL,"2/7/2024 11 p.m. PST",1142,1176,439,-703
SCL,"2/8/2024 12 a.m. PST",1049,1080,359,-690
SCL,"2/8/2024 1 a.m. PST",980,1007,319,-661
SCL,"2/8/2024 2 a.m. PST",952,971,281,-671
SCL,"2/8/2024 3 a.m. PST",932,962,255,-677
SCL,"2/8/2024 4 a.m. PST",946,974,271,-675
SCL,"2/8/2024 5 a.m. PST",983,1022,398,-585
SCL,"2/8/2024 6 a.m. PST",1078,1126,501,-577
SCL,"2/8/2024 7 a.m. PST",1232,1271,609,-623
SCL,"2/8/2024 8 a.m. PST",1329,1388,635,-694
SCL,"2/8/2024 9 a.m. PST",1354,1418,694,-660
SCL,"2/8/2024 10 a.m. PST",1372,1402,661,-711
SCL,"2/8/2024 11 a.m. PST",1362,1381,603,-759
SCL,"2/8/2024 12 p.m. PST",1337,1369,578,-759
SCL,"2/8/2024 1 p.m. PST",1332,1355,582,-750
SCL,"2/8/2024 2 p.m. PST",1292,1338,595,-697
SCL,"2/8/2024 3 p.m. PST",1261,1312,572,-689
SCL,"2/8/2024 4 p.m. PST",1271,1298,538,-733
SCL,"2/8/2024 5 p.m. PST",1317,1340,674,-643
SCL,"2/8/2024 6 p.m. PST",1375,1400,733,-642
SCL,"2/8/2024 7 p.m. PST",1365,1403,728,-637
SCL,"2/8/2024 8 p.m. PST",1337,1372,668,-669
SCL,"2/8/2024 9 p.m. PST",1311,1329,786,-525
SCL,"2/8/2024 10 p.m. PST",1239,1263,714,-525
SCL,"2/8/2024 11 p.m. PST",1166,1182,757,-409
SCL,"2/9/2024 12 a.m. PST",1069,1095,503,-566
SCL,"2/9/2024 1 a.m. PST",1004,1019,155,-849
SCL,"2/9/2024 2 a.m. PST",970,986,150,-820
SCL,"2/9/2024 3 a.m. PST",961,973,147,-814
SCL,"2/9/2024 4 a.m. PST",966,981,189,-777
SCL,"2/9/2024 5 a.m. PST",1015,1026,455,-560
SCL,"2/9/2024 6 a.m. PST",1137,1129,627,-510
SCL,"2/9/2024 7 a.m. PST",1303,1271,651,-652
SCL,"2/9/2024 8 a.m. PST",1437,1386,786,-651
SCL,"2/9/2024 9 a.m. PST",1459,1419,805,-654
SCL,"2/9/2024 10 a.m. PST",1462,1408,867,-595
SCL,"2/9/2024 11 a.m. PST",1443,1383,820,-623
SCL,"2/9/2024 12 p.m. PST",1424,1354,790,-634
SCL,"2/9/2024 1 p.m. PST",1366,1335,679,-687
SCL,"2/9/2024 2 p.m. PST",1351,1312,622,-729
SCL,"2/9/2024 3 p.m. PST",1316,1293,549,-767
SCL,"2/9/2024 4 p.m. PST",1284,1283,561,-723
SCL,"2/9/2024 5 p.m. PST",1315,1312,678,-637
SCL,"2/9/2024 6 p.m. PST",1386,1359,775,-611
SCL,"2/9/2024 7 p.m. PST",1397,1363,810,-587
SCL,"2/9/2024 8 p.m. PST",1368,1327,778,-590
SCL,"2/9/2024 9 p.m. PST",1325,1291,742,-583
SCL,"2/9/2024 10 p.m. PST",1301,1245,783,-518
SCL,"2/9/2024 11 p.m. PST",1241,1177,533,-708
SCL,"2/10/2024 12 a.m. PST",1171,1120,467,-704
SCL,"2/10/2024 1 a.m. PST",1110,1078,337,-773
SCL,"2/10/2024 2 a.m. PST",1072,1051,330,-742
SCL,"2/10/2024 3 a.m. PST",1064,1034,334,-730
SCL,"2/10/2024 4 a.m. PST",1058,1028,387,-671
SCL,"2/10/2024 5 a.m. PST",1076,1035,382,-694
SCL,"2/10/2024 6 a.m. PST",1106,1071,445,-661
SCL,"2/10/2024 7 a.m. PST",1172,1130,686,-486
SCL,"2/10/2024 8 a.m. PST",1238,1195,745,-493
SCL,"2/10/2024 9 a.m. PST",1298,1237,663,-635
SCL,"2/10/2024 10 a.m. PST",1302,1265,658,-644
SCL,"2/10/2024 11 a.m. PST",1277,1267,457,-820
SCL,"2/10/2024 12 p.m. PST",1241,1247,453,-788
SCL,"2/10/2024 1 p.m. PST",1194,1223,424,-770
SCL,"2/10/2024 2 p.m. PST",1168,1194,333,-835
SCL,"2/10/2024 3 p.m. PST",1181,1173,307,-874
SCL,"2/10/2024 4 p.m. PST",1191,1174,357,-834
SCL,"2/10/2024 5 p.m. PST",1225,1208,636,-589
SCL,"2/10/2024 6 p.m. PST",1272,1263,846,-426
SCL,"2/10/2024 7 p.m. PST",1289,1286,846,-443
SCL,"2/10/2024 8 p.m. PST",1263,1272,823,-440
SCL,"2/10/2024 9 p.m. PST",1212,1243,789,-423
SCL,"2/10/2024 10 p.m. PST",1197,1197,786,-411
SCL,"2/10/2024 11 p.m. PST",1145,1135,506,-639
SCL,"2/11/2024 12 a.m. PST",1082,1071,409,-673
SCL,"2/11/2024 1 a.m. PST",1025,988,314,-711
SCL,"2/11/2024 2 a.m. PST",991,963,256,-735
SCL,"2/11/2024 3 a.m. PST",971,944,258,-713
SCL,"2/11/2024 4 a.m. PST",963,943,268,-695
SCL,"2/11/2024 5 a.m. PST",972,960,256,-716
SCL,"2/11/2024 6 a.m. PST",1002,996,297,-705
SCL,"2/11/2024 7 a.m. PST",1056,1058,392,-664
SCL,"2/11/2024 8 a.m. PST",1113,1119,401,-712
SCL,"2/11/2024 9 a.m. PST",1174,1178,394,-780
SCL,"2/11/2024 10 a.m. PST",1229,1222,575,-654
SCL,"2/11/2024 11 a.m. PST",1267,1239,546,-721
SCL,"2/11/2024 12 p.m. PST",1274,1239,524,-750
SCL,"2/11/2024 1 p.m. PST",1287,1238,493,-794
SCL,"2/11/2024 2 p.m. PST",1267,1225,502,-765
SCL,"2/11/2024 3 p.m. PST",1253,1217,442,-811
SCL,"2/11/2024 4 p.m. PST",1250,1232,409,-841
SCL,"2/11/2024 5 p.m. PST",1239,1255,662,-577
SCL,"2/11/2024 6 p.m. PST",1267,1312,739,-528
SCL,"2/11/2024 7 p.m. PST",1276,1335,720,-556
SCL,"2/11/2024 8 p.m. PST",1251,1313,658,-593
SCL,"2/11/2024 9 p.m. PST",1263,1279,573,-690
SCL,"2/11/2024 10 p.m. PST",1225,1231,563,-662
SCL,"2/11/2024 11 p.m. PST",1150,1151,635,-515
SCL,"2/12/2024 12 a.m. PST",1063,1065,395,-668
SCL,"2/12/2024 1 a.m. PST",1013,982,271,-742
SCL,"2/12/2024 2 a.m. PST",976,941,263,-713
SCL,"2/12/2024 3 a.m. PST",967,930,266,-701
SCL,"2/12/2024 4 a.m. PST",979,940,265,-714
SCL,"2/12/2024 5 a.m. PST",1029,987,278,-751
SCL,"2/12/2024 6 a.m. PST",1115,1087,302,-813
SCL,"2/12/2024 7 a.m. PST",1250,1224,460,-790
SCL,"2/12/2024 8 a.m. PST",1350,1336,558,-792
SCL,"2/12/2024 9 a.m. PST",1337,1372,586,-751
SCL,"2/12/2024 10 a.m. PST",1341,1376,604,-737
SCL,"2/12/2024 11 a.m. PST",1361,1366,587,-774
SCL,"2/12/2024 12 p.m. PST",1368,1356,591,-777
SCL,"2/12/2024 1 p.m. PST",1364,1355,598,-766
SCL,"2/12/2024 2 p.m. PST",1342,1342,626,-716
SCL,"2/12/2024 3 p.m. PST",1339,1310,602,-737
SCL,"2/12/2024 4 p.m. PST",1284,1311,591,-693
SCL,"2/12/2024 5 p.m. PST",1320,1326,605,-715
SCL,"2/12/2024 6 p.m. PST",1392,1379,622,-770
SCL,"2/12/2024 7 p.m. PST",1418,1387,678,-740
SCL,"2/12/2024 8 p.m. PST",1387,1349,651,-736
SCL,"2/12/2024 9 p.m. PST",1337,1294,639,-698
SCL,"2/12/2024 10 p.m. PST",1268,1229,595,-673
SCL,"2/12/2024 11 p.m. PST",1173,1141,544,-629
SCL,"2/13/2024 12 a.m. PST",1075,1060,497,-578
SCL,"2/13/2024 1 a.m. PST",1019,981,420,-599
SCL,"2/13/2024 2 a.m. PST",989,946,349,-640
SCL,"2/13/2024 3 a.m. PST",980,934,345,-635
SCL,"2/13/2024 4 a.m. PST",993,944,350,-643
SCL,"2/13/2024 5 a.m. PST",1036,993,367,-669
SCL,"2/13/2024 6 a.m. PST",1139,1102,606,-533
SCL,"2/13/2024 7 a.m. PST",1286,1254,645,-641
SCL,"2/13/2024 8 a.m. PST",1408,1379,667,-741
SCL,"2/13/2024 9 a.m. PST",1425,1406,723,-702
SCL,"2/13/2024 10 a.m. PST",1390,1385,651,-739
SCL,"2/13/2024 11 a.m. PST",1364,1355,604,-760
SCL,"2/13/2024 12 p.m. PST",1336,1325,615,-721
SCL,"2/13/2024 1 p.m. PST",1310,1305,593,-717
SCL,"2/13/2024 2 p.m. PST",1281,1277,582,-699
SCL,"2/13/2024 3 p.m. PST",1260,1247,633,-627
SCL,"2/13/2024 4 p.m. PST",1252,1246,607,-645
SCL,"2/13/2024 5 p.m. PST",1303,1273,650,-653
SCL,"2/13/2024 6 p.m. PST",1361,1343,647,-714
SCL,"2/13/2024 7 p.m. PST",1405,1372,651,-754
SCL,"2/13/2024 8 p.m. PST",1366,1346,653,-713
SCL,"2/13/2024 9 p.m. PST",1307,1310,635,-672
SCL,"2/13/2024 10 p.m. PST",1250,1246,654,-596
SCL,"2/13/2024 11 p.m. PST",1175,1162,603,-572
SCL,"2/14/2024 12 a.m. PST",1077,1081,476,-601
SCL,"2/14/2024 1 a.m. PST",1017,1026,410,-607
SCL,"2/14/2024 2 a.m. PST",985,994,368,-617
SCL,"2/14/2024 3 a.m. PST",982,985,367,-615
SCL,"2/14/2024 4 a.m. PST",1007,995,319,-688
SCL,"2/14/2024 5 a.m. PST",1063,1041,374,-689
SCL,"2/14/2024 6 a.m. PST",1170,1146,466,-704
SCL,"2/14/2024 7 a.m. PST",1316,1291,651,-665
SCL,"2/14/2024 8 a.m. PST",1443,1398,644,-799
SCL,"2/14/2024 9 a.m. PST",1450,1416,625,-825
SCL,"2/14/2024 10 a.m. PST",1424,1391,629,-795
SCL,"2/14/2024 11 a.m. PST",1378,1353,586,-792
SCL,"2/14/2024 12 p.m. PST",1344,1316,559,-785
SCL,"2/14/2024 1 p.m. PST",1344,1287,516,-828
SCL,"2/14/2024 2 p.m. PST",1329,1254,511,-818
SCL,"2/14/2024 3 p.m. PST",1337,1223,509,-828
SCL,"2/14/2024 4 p.m. PST",1361,1238,569,-792
SCL,"2/14/2024 5 p.m. PST",1402,1273,590,-812
SCL,"2/14/2024 6 p.m. PST",1456,1336,669,-787
SCL,"2/14/2024 7 p.m. PST",1406,1357,675,-731
SCL,"2/14/2024 8 p.m. PST",1363,1335,678,-685
SCL,"2/14/2024 9 p.m. PST",1325,1300,586,-739
SCL,"2/14/2024 10 p.m. PST",1273,1244,563,-710
SCL,"2/14/2024 11 p.m. PST",1210,1157,493,-717
SCL,"2/15/2024 12 a.m. PST",1124,1080,397,-727
SCL,"2/15/2024 1 a.m. PST",1078,1064,275,-803
SCL,"2/15/2024 2 a.m. PST",1047,1037,250,-797
SCL,"2/15/2024 3 a.m. PST",1055,1025,271,-784
SCL,"2/15/2024 4 a.m. PST",1064,1032,328,-736
SCL,"2/15/2024 5 a.m. PST",1104,1071,383,-721
SCL,"2/15/2024 6 a.m. PST",1202,1170,424,-778
SCL,"2/15/2024 7 a.m. PST",1347,1312,606,-741
SCL,"2/15/2024 8 a.m. PST",1462,1418,656,-806
SCL,"2/15/2024 9 a.m. PST",1499,1442,679,-820
SCL,"2/15/2024 10 a.m. PST",1490,1428,654,-836
SCL,"2/15/2024 11 a.m. PST",1484,1408,620,-864
SCL,"2/15/2024 12 p.m. PST",1493,1386,605,-888
SCL,"2/15/2024 1 p.m. PST",1503,1367,470,-1033
SCL,"2/15/2024 2 p.m. PST",1489,1340,475,-1014
SCL,"2/15/2024 3 p.m. PST",1446,1317,459,-987
SCL,"2/15/2024 4 p.m. PST",1449,1317,552,-897
SCL,"2/15/2024 5 p.m. PST",1450,1344,545,-905
SCL,"2/15/2024 6 p.m. PST",1487,1402,731,-756
SCL,"2/15/2024 7 p.m. PST",1489,1413,712,-777
SCL,"2/15/2024 8 p.m. PST",1458,1387,727,-731
SCL,"2/15/2024 9 p.m. PST",1420,1350,729,-691
SCL,"2/15/2024 10 p.m. PST",1339,1287,622,-717
SCL,"2/15/2024 11 p.m. PST",1266,1205,611,-655
SCL,"2/16/2024 12 a.m. PST",1172,1125,442,-730
SCL,"2/16/2024 1 a.m. PST",1122,1117,436,-686
SCL,"2/16/2024 2 a.m. PST",1085,1080,337,-748
SCL,"2/16/2024 3 a.m. PST",1092,1068,345,-747
SCL,"2/16/2024 4 a.m. PST",1113,1076,430,-683
SCL,"2/16/2024 5 a.m. PST",1171,1119,453,-718
SCL,"2/16/2024 6 a.m. PST",1280,1222,593,-687
SCL,"2/16/2024 7 a.m. PST",1469,1361,738,-731
SCL,"2/16/2024 8 a.m. PST",1583,1467,746,-837
SCL,"2/16/2024 9 a.m. PST",1595,1490,853,-742
SCL,"2/16/2024 10 a.m. PST",1525,1466,775,-750
SCL,"2/16/2024 11 a.m. PST",1476,1427,729,-747
SCL,"2/16/2024 12 p.m. PST",1421,1379,636,-785
SCL,"2/16/2024 1 p.m. PST",1378,1339,623,-755
SCL,"2/16/2024 2 p.m. PST",1356,1301,531,-825
SCL,"2/16/2024 3 p.m. PST",1366,1268,463,-903
SCL,"2/16/2024 4 p.m. PST",1368,1272,484,-884
SCL,"2/16/2024 5 p.m. PST",1389,1294,615,-774
SCL,"2/16/2024 6 p.m. PST",1439,1354,609,-830
SCL,"2/16/2024 7 p.m. PST",1439,1363,673,-766
SCL,"2/16/2024 8 p.m. PST",1392,1340,580,-812
SCL,"2/16/2024 9 p.m. PST",1367,1298,547,-820
SCL,"2/16/2024 10 p.m. PST",1297,1247,491,-806
SCL,"2/16/2024 11 p.m. PST",1232,1187,454,-778
SCL,"2/17/2024 12 a.m. PST",1157,1113,460,-697
SCL,"2/17/2024 1 a.m. PST",1099,1063,338,-761
SCL,"2/17/2024 2 a.m. PST",1073,1033,344,-729
SCL,"2/17/2024 3 a.m. PST",1056,1016,291,-765
SCL,"2/17/2024 4 a.m. PST",1050,1013,277,-773
SCL,"2/17/2024 5 a.m. PST",1073,1024,295,-778
SCL,"2/17/2024 6 a.m. PST",1117,1063,394,-723
SCL,"2/17/2024 7 a.m. PST",1185,1123,492,-693
SCL,"2/17/2024 8 a.m. PST",1244,1184,535,-709
SCL,"2/17/2024 9 a.m. PST",1295,1236,641,-654
SCL,"2/17/2024 10 a.m. PST",1310,1273,647,-663
SCL,"2/17/2024 11 a.m. PST",1303,1288,647,-656
SCL,"2/17/2024 12 p.m. PST",1279,1279,591,-688
SCL,"2/17/2024 1 p.m. PST",1262,1258,556,-706
SCL,"2/17/2024 2 p.m. PST",1235,1224,471,-764
SCL,"2/17/2024 3 p.m. PST",1213,1199,468,-745
SCL,"2/17/2024 4 p.m. PST",1209,1206,451,-758
SCL,"2/17/2024 5 p.m. PST",1225,1236,482,-743
SCL,"2/17/2024 6 p.m. PST",1268,1285,591,-677
SCL,"2/17/2024 7 p.m. PST",1294,1313,629,-665
SCL,"2/17/2024 8 p.m. PST",1266,1299,576,-690
SCL,"2/17/2024 9 p.m. PST",1244,1266,512,-732
SCL,"2/17/2024 10 p.m. PST",1193,1211,421,-772
SCL,"2/17/2024 11 p.m. PST",1143,1158,464,-679
SCL,"2/18/2024 12 a.m. PST",1090,1096,392,-698
SCL,"2/18/2024 1 a.m. PST",1036,1010,372,-664
SCL,"2/18/2024 2 a.m. PST",999,971,330,-669
SCL,"2/18/2024 3 a.m. PST",985,953,337,-648
SCL,"2/18/2024 4 a.m. PST",968,948,280,-688
SCL,"2/18/2024 5 a.m. PST",977,958,288,-689
SCL,"2/18/2024 6 a.m. PST",1005,993,328,-677
SCL,"2/18/2024 7 a.m. PST",1062,1052,385,-677
SCL,"2/18/2024 8 a.m. PST",1112,1111,466,-646
SCL,"2/18/2024 9 a.m. PST",1163,1170,507,-656
SCL,"2/18/2024 10 a.m. PST",1168,1216,556,-612
SCL,"2/18/2024 11 a.m. PST",1206,1235,497,-709
SCL,"2/18/2024 12 p.m. PST",1228,1239,489,-739
SCL,"2/18/2024 1 p.m. PST",1217,1250,504,-713
SCL,"2/18/2024 2 p.m. PST",1202,1246,520,-682
SCL,"2/18/2024 3 p.m. PST",1203,1237,582,-621
SCL,"2/18/2024 4 p.m. PST",1196,1235,585,-611
SCL,"2/18/2024 5 p.m. PST",1233,1250,671,-562
SCL,"2/18/2024 6 p.m. PST",1262,1305,681,-581
SCL,"2/18/2024 7 p.m. PST",1281,1330,684,-597
SCL,"2/18/2024 8 p.m. PST",1262,1315,612,-650
SCL,"2/18/2024 9 p.m. PST",1230,1292,550,-680
SCL,"2/18/2024 10 p.m. PST",1193,1238,459,-734
SCL,"2/18/2024 11 p.m. PST",1131,1165,413,-718
SCL,"2/19/2024 12 a.m. PST",1066,1081,323,-743
SCL,"2/19/2024 1 a.m. PST",1027,981,306,-721
SCL,"2/19/2024 2 a.m. PST",995,950,278,-717
SCL,"2/19/2024 3 a.m. PST",989,940,273,-716
SCL,"2/19/2024 4 a.m. PST",978,945,275,-703
