"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"3/18/2025 5 p.m. PDT",1238,1225,402,-836
SCL,"3/18/2025 6 p.m. PDT",1287,1250,470,-817
SCL,"3/18/2025 7 p.m. PDT",1299,1269,653,-646
SCL,"3/18/2025 8 p.m. PDT",1324,1298,638,-686
SCL,"3/18/2025 9 p.m. PDT",1322,1293,621,-701
SCL,"3/18/2025 10 p.m. PDT",1267,1246,581,-686
SCL,"3/18/2025 11 p.m. PDT",1176,1159,457,-719
SCL,"3/19/2025 12 a.m. PDT",1090,1077,400,-690
SCL,"3/19/2025 1 a.m. PDT",1025,990,277,-748
SCL,"3/19/2025 2 a.m. PDT",991,956,257,-734
SCL,"3/19/2025 3 a.m. PDT",977,941,245,-732
SCL,"3/19/2025 4 a.m. PDT",968,946,205,-763
SCL,"3/19/2025 5 a.m. PDT",975,985,222,-753
SCL,"3/19/2025 6 a.m. PDT",1071,1079,426,-645
SCL,"3/19/2025 7 a.m. PDT",1224,1218,643,-581
SCL,"3/19/2025 8 a.m. PDT",1336,1322,745,-591
SCL,"3/19/2025 9 a.m. PDT",1340,1334,563,-777
SCL,"3/19/2025 10 a.m. PDT",1302,1311,641,-661
SCL,"3/19/2025 11 a.m. PDT",1287,1272,581,-706
SCL,"3/19/2025 12 p.m. PDT",1277,1233,470,-807
SCL,"3/19/2025 1 p.m. PDT",1242,1207,445,-797
SCL,"3/19/2025 2 p.m. PDT",1226,1185,441,-785
SCL,"3/19/2025 3 p.m. PDT",1222,1170,398,-824
SCL,"3/19/2025 4 p.m. PDT",1203,1166,408,-795
SCL,"3/19/2025 5 p.m. PDT",1213,1180,457,-756
SCL,"3/19/2025 6 p.m. PDT",1243,1210,533,-710
SCL,"3/19/2025 7 p.m. PDT",1252,1223,786,-466
SCL,"3/19/2025 8 p.m. PDT",1262,1250,925,-337
SCL,"3/19/2025 9 p.m. PDT",1232,1237,772,-460
SCL,"3/19/2025 10 p.m. PDT",1186,1191,565,-621
SCL,"3/19/2025 11 p.m. PDT",1101,1114,442,-659
SCL,"3/20/2025 12 a.m. PDT",1023,1025,386,-637
SCL,"3/20/2025 1 a.m. PDT",972,964,271,-701
SCL,"3/20/2025 2 a.m. PDT",935,941,221,-714
SCL,"3/20/2025 3 a.m. PDT",915,925,199,-716
SCL,"3/20/2025 4 a.m. PDT",922,927,201,-721
SCL,"3/20/2025 5 a.m. PDT",967,959,223,-744
SCL,"3/20/2025 6 a.m. PDT",1077,1047,452,-625
SCL,"3/20/2025 7 a.m. PDT",1233,1186,593,-640
SCL,"3/20/2025 8 a.m. PDT",1345,1290,760,-585
SCL,"3/20/2025 9 a.m. PDT",1377,1311,551,-826
SCL,"3/20/2025 10 a.m. PDT",1356,1299,484,-872
SCL,"3/20/2025 11 a.m. PDT",1311,1285,392,-919
SCL,"3/20/2025 12 p.m. PDT",1317,1269,388,-929
SCL,"3/20/2025 1 p.m. PDT",1325,1253,220,-1105
SCL,"3/20/2025 2 p.m. PDT",1294,1242,248,-1046
SCL,"3/20/2025 3 p.m. PDT",1271,1227,256,-1015
SCL,"3/20/2025 4 p.m. PDT",1259,1221,256,-1003
SCL,"3/20/2025 5 p.m. PDT",1264,1228,437,-827
SCL,"3/20/2025 6 p.m. PDT",1289,1240,497,-792
SCL,"3/20/2025 7 p.m. PDT",1299,1245,592,-707
SCL,"3/20/2025 8 p.m. PDT",1310,1261,541,-769
SCL,"3/20/2025 9 p.m. PDT",1292,1248,487,-805
SCL,"3/20/2025 10 p.m. PDT",1229,1195,456,-773
SCL,"3/20/2025 11 p.m. PDT",1149,1114,391,-758
SCL,"3/21/2025 12 a.m. PDT",1052,1033,359,-693
SCL,"3/21/2025 1 a.m. PDT",995,998,511,-484
SCL,"3/21/2025 2 a.m. PDT",950,966,492,-458
SCL,"3/21/2025 3 a.m. PDT",934,947,492,-442
SCL,"3/21/2025 4 a.m. PDT",935,945,503,-432
SCL,"3/21/2025 5 a.m. PDT",967,973,525,-442
SCL,"3/21/2025 6 a.m. PDT",1063,1050,541,-522
SCL,"3/21/2025 7 a.m. PDT",1201,1172,694,-507
SCL,"3/21/2025 8 a.m. PDT",1311,1273,739,-572
SCL,"3/21/2025 9 a.m. PDT",1334,1302,453,-881
SCL,"3/21/2025 10 a.m. PDT",1353,1301,392,-961
SCL,"3/21/2025 11 a.m. PDT",1315,1290,384,-931
SCL,"3/21/2025 12 p.m. PDT",1318,1276,220,-1098
SCL,"3/21/2025 1 p.m. PDT",1293,1261,237,-1056
SCL,"3/21/2025 2 p.m. PDT",1274,1239,285,-989
SCL,"3/21/2025 3 p.m. PDT",1240,1211,252,-988
SCL,"3/21/2025 4 p.m. PDT",1198,1211,241,-957
SCL,"3/21/2025 5 p.m. PDT",1246,1216,240,-1006
SCL,"3/21/2025 6 p.m. PDT",1306,1233,451,-855
SCL,"3/21/2025 7 p.m. PDT",1272,1226,810,-462
SCL,"3/21/2025 8 p.m. PDT",1277,1235,739,-538
SCL,"3/21/2025 9 p.m. PDT",1270,1223,712,-558
SCL,"3/21/2025 10 p.m. PDT",1224,1184,590,-634
SCL,"3/21/2025 11 p.m. PDT",1161,1120,604,-557
SCL,"3/22/2025 12 a.m. PDT",1092,1053,590,-502
SCL,"3/22/2025 1 a.m. PDT",1042,1003,536,-506
SCL,"3/22/2025 2 a.m. PDT",1008,970,500,-508
SCL,"3/22/2025 3 a.m. PDT",991,950,489,-502
SCL,"3/22/2025 4 a.m. PDT",991,942,490,-501
SCL,"3/22/2025 5 a.m. PDT",1006,950,489,-517
SCL,"3/22/2025 6 a.m. PDT",1043,982,525,-518
SCL,"3/22/2025 7 a.m. PDT",1101,1041,388,-713
SCL,"3/22/2025 8 a.m. PDT",1170,1105,405,-765
SCL,"3/22/2025 9 a.m. PDT",1227,1163,405,-822
SCL,"3/22/2025 10 a.m. PDT",1252,1189,396,-856
SCL,"3/22/2025 11 a.m. PDT",1244,1180,419,-825
SCL,"3/22/2025 12 p.m. PDT",1195,1156,232,-963
SCL,"3/22/2025 1 p.m. PDT",1165,1132,272,-893
SCL,"3/22/2025 2 p.m. PDT",1123,1093,265,-858
SCL,"3/22/2025 3 p.m. PDT",1098,1069,255,-843
SCL,"3/22/2025 4 p.m. PDT",1106,1060,272,-834
SCL,"3/22/2025 5 p.m. PDT",1122,1074,298,-824
SCL,"3/22/2025 6 p.m. PDT",1151,1094,403,-748
SCL,"3/22/2025 7 p.m. PDT",1162,1106,655,-507
SCL,"3/22/2025 8 p.m. PDT",1184,1140,667,-517
SCL,"3/22/2025 9 p.m. PDT",1183,1145,604,-579
SCL,"3/22/2025 10 p.m. PDT",1165,1118,563,-602
SCL,"3/22/2025 11 p.m. PDT",1116,1068,707,-409
SCL,"3/23/2025 12 a.m. PDT",1051,1012,663,-388
SCL,"3/23/2025 1 a.m. PDT",1000,961,524,-476
SCL,"3/23/2025 2 a.m. PDT",965,926,507,-458
SCL,"3/23/2025 3 a.m. PDT",942,904,503,-439
SCL,"3/23/2025 4 a.m. PDT",940,894,496,-444
SCL,"3/23/2025 5 a.m. PDT",946,898,481,-465
SCL,"3/23/2025 6 a.m. PDT",967,920,494,-473
SCL,"3/23/2025 7 a.m. PDT",1018,965,604,-414
SCL,"3/23/2025 8 a.m. PDT",1077,1008,622,-455
SCL,"3/23/2025 9 a.m. PDT",1119,1052,395,-724
SCL,"3/23/2025 10 a.m. PDT",1159,1087,238,-921
SCL,"3/23/2025 11 a.m. PDT",1197,1105,263,-934
SCL,"3/23/2025 12 p.m. PDT",1217,1101,270,-947
SCL,"3/23/2025 1 p.m. PDT",1216,1097,270,-946
SCL,"3/23/2025 2 p.m. PDT",1204,1082,267,-937
SCL,"3/23/2025 3 p.m. PDT",1206,1068,266,-940
SCL,"3/23/2025 4 p.m. PDT",1210,1069,263,-947
SCL,"3/23/2025 5 p.m. PDT",1219,1087,285,-934
SCL,"3/23/2025 6 p.m. PDT",1233,1110,447,-786
SCL,"3/23/2025 7 p.m. PDT",1249,1130,694,-555
SCL,"3/23/2025 8 p.m. PDT",1259,1151,728,-531
SCL,"3/23/2025 9 p.m. PDT",1236,1154,672,-564
SCL,"3/23/2025 10 p.m. PDT",1184,1111,571,-613
SCL,"3/23/2025 11 p.m. PDT",1112,1036,415,-697
SCL,"3/24/2025 12 a.m. PDT",958,948,439,-519
SCL,"3/24/2025 1 a.m. PDT",964,922,410,-554
SCL,"3/24/2025 2 a.m. PDT",921,876,336,-585
SCL,"3/24/2025 3 a.m. PDT",909,859,325,-584
SCL,"3/24/2025 4 a.m. PDT",912,860,279,-633
SCL,"3/24/2025 5 a.m. PDT",957,885,312,-645
SCL,"3/24/2025 6 a.m. PDT",1044,957,401,-643
SCL,"3/24/2025 7 a.m. PDT",1158,1068,528,-630
SCL,"3/24/2025 8 a.m. PDT",1261,1156,530,-731
SCL,"3/24/2025 9 a.m. PDT",1281,1183,382,-899
SCL,"3/24/2025 10 a.m. PDT",1282,1186,217,-1065
SCL,"3/24/2025 11 a.m. PDT",1284,1177,223,-1061
SCL,"3/24/2025 12 p.m. PDT",1266,1170,381,-885
SCL,"3/24/2025 1 p.m. PDT",1261,1164,166,-1095
SCL,"3/24/2025 2 p.m. PDT",1224,1152,150,-1074
SCL,"3/24/2025 3 p.m. PDT",1205,1129,147,-1058
SCL,"3/24/2025 4 p.m. PDT",1202,1114,248,-954
SCL,"3/24/2025 5 p.m. PDT",1223,1121,438,-785
SCL,"3/24/2025 6 p.m. PDT",1232,1143,466,-766
SCL,"3/24/2025 7 p.m. PDT",1214,1145,804,-410
SCL,"3/24/2025 8 p.m. PDT",1224,1155,819,-405
SCL,"3/24/2025 9 p.m. PDT",1195,1138,820,-375
SCL,"3/24/2025 10 p.m. PDT",1143,1084,690,-453
SCL,"3/24/2025 11 p.m. PDT",1059,1004,448,-611
SCL,"3/25/2025 12 a.m. PDT",976,922,454,-522
SCL,"3/25/2025 1 a.m. PDT",908,874,345,-563
SCL,"3/25/2025 2 a.m. PDT",865,836,347,-518
SCL,"3/25/2025 3 a.m. PDT",857,816,346,-511
SCL,"3/25/2025 4 a.m. PDT",841,812,348,-493
SCL,"3/25/2025 5 a.m. PDT",853,834,372,-481
SCL,"3/25/2025 6 a.m. PDT",941,904,438,-503
SCL,"3/25/2025 7 a.m. PDT",1047,1030,589,-458
SCL,"3/25/2025 8 a.m. PDT",1145,1123,586,-559
SCL,"3/25/2025 9 a.m. PDT",1154,1132,285,-869
SCL,"3/25/2025 10 a.m. PDT",1168,1112,288,-880
SCL,"3/25/2025 11 a.m. PDT",1137,1089,288,-849
SCL,"3/25/2025 12 p.m. PDT",1109,1068,286,-823
SCL,"3/25/2025 1 p.m. PDT",1105,1060,183,-922
SCL,"3/25/2025 2 p.m. PDT",1085,1056,181,-904
SCL,"3/25/2025 3 p.m. PDT",1081,1049,186,-895
SCL,"3/25/2025 4 p.m. PDT",1073,1046,188,-885
SCL,"3/25/2025 5 p.m. PDT",1081,1054,289,-792
SCL,"3/25/2025 6 p.m. PDT",1090,1072,569,-521
SCL,"3/25/2025 7 p.m. PDT",1085,1068,790,-295
SCL,"3/25/2025 8 p.m. PDT",1109,1078,800,-309
SCL,"3/25/2025 9 p.m. PDT",1110,1067,659,-451
SCL,"3/25/2025 10 p.m. PDT",1052,1022,599,-453
SCL,"3/25/2025 11 p.m. PDT",997,949,437,-560
SCL,"3/26/2025 12 a.m. PDT",922,873,400,-522
SCL,"3/26/2025 1 a.m. PDT",862,824,350,-512
SCL,"3/26/2025 2 a.m. PDT",814,789,345,-469
SCL,"3/26/2025 3 a.m. PDT",755,770,342,-413
SCL,"3/26/2025 4 a.m. PDT",755,769,340,-415
SCL,"3/26/2025 5 a.m. PDT",648,795,351,-297
SCL,"3/26/2025 6 a.m. PDT",856,870,347,-509
SCL,"3/26/2025 7 a.m. PDT",979,1000,384,-595
SCL,"3/26/2025 8 a.m. PDT",1077,1098,554,-523
SCL,"3/26/2025 9 a.m. PDT",1115,1110,581,-534
SCL,"3/26/2025 10 a.m. PDT",1112,1087,343,-769
SCL,"3/26/2025 11 a.m. PDT",1103,1058,362,-741
SCL,"3/26/2025 12 p.m. PDT",1092,1033,391,-701
SCL,"3/26/2025 1 p.m. PDT",1061,1024,378,-683
SCL,"3/26/2025 2 p.m. PDT",1072,1021,302,-770
SCL,"3/26/2025 3 p.m. PDT",1045,1018,288,-757
SCL,"3/26/2025 4 p.m. PDT",1027,1021,311,-716
SCL,"3/26/2025 5 p.m. PDT",1043,1023,309,-734
SCL,"3/26/2025 6 p.m. PDT",1045,1028,463,-582
SCL,"3/26/2025 7 p.m. PDT",1067,1018,840,-227
SCL,"3/26/2025 8 p.m. PDT",1101,1038,862,-239
SCL,"3/26/2025 9 p.m. PDT",1055,1037,830,-225
SCL,"3/26/2025 10 p.m. PDT",1009,1002,834,-175
SCL,"3/26/2025 11 p.m. PDT",940,938,692,-248
SCL,"3/27/2025 12 a.m. PDT",869,871,671,-198
SCL,"3/27/2025 1 a.m. PDT",815,822,456,-359
SCL,"3/27/2025 2 a.m. PDT",778,790,434,-344
SCL,"3/27/2025 3 a.m. PDT",759,773,434,-325
SCL,"3/27/2025 4 a.m. PDT",760,776,438,-322
SCL,"3/27/2025 5 a.m. PDT",786,809,454,-332
SCL,"3/27/2025 6 a.m. PDT",862,892,508,-354
SCL,"3/27/2025 7 a.m. PDT",999,1027,630,-369
SCL,"3/27/2025 8 a.m. PDT",1107,1133,759,-348
SCL,"3/27/2025 9 a.m. PDT",1119,1158,579,-540
SCL,"3/27/2025 10 a.m. PDT",1121,1138,567,-554
SCL,"3/27/2025 11 a.m. PDT",1096,1113,562,-534
SCL,"3/27/2025 12 p.m. PDT",1062,1089,525,-537
SCL,"3/27/2025 1 p.m. PDT",1076,1078,256,-820
SCL,"3/27/2025 2 p.m. PDT",1087,1067,264,-823
SCL,"3/27/2025 3 p.m. PDT",1077,1051,266,-811
SCL,"3/27/2025 4 p.m. PDT",1078,1040,319,-759
SCL,"3/27/2025 5 p.m. PDT",1102,1047,430,-672
SCL,"3/27/2025 6 p.m. PDT",1107,1063,468,-639
SCL,"3/27/2025 7 p.m. PDT",1102,1073,883,-219
SCL,"3/27/2025 8 p.m. PDT",1114,1096,910,-204
SCL,"3/27/2025 9 p.m. PDT",1110,1093,917,-193
SCL,"3/27/2025 10 p.m. PDT",1060,1054,826,-234
SCL,"3/27/2025 11 p.m. PDT",836,989,617,-219
SCL,"3/28/2025 12 a.m. PDT",915,919,505,-410
SCL,"3/28/2025 1 a.m. PDT",859,868,497,-362
SCL,"3/28/2025 2 a.m. PDT",821,829,494,-327
SCL,"3/28/2025 3 a.m. PDT",799,811,495,-304
SCL,"3/28/2025 4 a.m. PDT",804,812,495,-309
SCL,"3/28/2025 5 a.m. PDT",832,845,499,-333
SCL,"3/28/2025 6 a.m. PDT",913,927,646,-267
SCL,"3/28/2025 7 a.m. PDT",1041,1057,699,-342
SCL,"3/28/2025 8 a.m. PDT",1151,1164,717,-434
SCL,"3/28/2025 9 a.m. PDT",1193,1198,727,-466
SCL,"3/28/2025 10 a.m. PDT",1203,1199,475,-728
SCL,"3/28/2025 11 a.m. PDT",1221,1195,454,-767
SCL,"3/28/2025 12 p.m. PDT",1217,1195,423,-794
SCL,"3/28/2025 1 p.m. PDT",1223,1186,427,-796
SCL,"3/28/2025 2 p.m. PDT",1211,1174,413,-798
SCL,"3/28/2025 3 p.m. PDT",1190,1148,415,-775
SCL,"3/28/2025 4 p.m. PDT",1185,1137,423,-762
SCL,"3/28/2025 5 p.m. PDT",1158,1134,458,-700
SCL,"3/28/2025 6 p.m. PDT",1161,1147,515,-646
SCL,"3/28/2025 7 p.m. PDT",1156,1130,891,-265
SCL,"3/28/2025 8 p.m. PDT",1163,1133,878,-285
SCL,"3/28/2025 9 p.m. PDT",1177,1130,883,-294
SCL,"3/28/2025 10 p.m. PDT",1137,1097,855,-282
SCL,"3/28/2025 11 p.m. PDT",1091,1036,842,-249
SCL,"3/29/2025 12 a.m. PDT",1036,975,807,-229
SCL,"3/29/2025 1 a.m. PDT",977,939,644,-333
SCL,"3/29/2025 2 a.m. PDT",938,900,644,-294
SCL,"3/29/2025 3 a.m. PDT",925,877,643,-282
SCL,"3/29/2025 4 a.m. PDT",908,870,641,-267
SCL,"3/29/2025 5 a.m. PDT",880,881,723,-157
SCL,"3/29/2025 6 a.m. PDT",908,919,768,-140
SCL,"3/29/2025 7 a.m. PDT",969,978,604,-365
SCL,"3/29/2025 8 a.m. PDT",1036,1042,643,-393
SCL,"3/29/2025 9 a.m. PDT",1113,1098,592,-521
SCL,"3/29/2025 10 a.m. PDT",1146,1126,551,-595
SCL,"3/29/2025 11 a.m. PDT",1169,1119,395,-774
SCL,"3/29/2025 12 p.m. PDT",1144,1102,259,-885
SCL,"3/29/2025 1 p.m. PDT",1139,1080,228,-911
SCL,"3/29/2025 2 p.m. PDT",1108,1051,276,-832
SCL,"3/29/2025 3 p.m. PDT",1070,1030,287,-783
SCL,"3/29/2025 4 p.m. PDT",1055,1018,273,-782
SCL,"3/29/2025 5 p.m. PDT",1046,1034,425,-621
SCL,"3/29/2025 6 p.m. PDT",1052,1047,482,-570
SCL,"3/29/2025 7 p.m. PDT",1074,1061,842,-232
SCL,"3/29/2025 8 p.m. PDT",1104,1080,926,-178
SCL,"3/29/2025 9 p.m. PDT",1122,1099,883,-239
SCL,"3/29/2025 10 p.m. PDT",1105,1075,814,-291
SCL,"3/29/2025 11 p.m. PDT",1060,1032,818,-242
SCL,"3/30/2025 12 a.m. PDT",1011,987,830,-181
SCL,"3/30/2025 1 a.m. PDT",972,919,808,-164
SCL,"3/30/2025 2 a.m. PDT",930,889,808,-122
SCL,"3/30/2025 3 a.m. PDT",918,870,798,-120
SCL,"3/30/2025 4 a.m. PDT",903,865,796,-107
SCL,"3/30/2025 5 a.m. PDT",912,876,810,-102
SCL,"3/30/2025 6 a.m. PDT",948,908,808,-140
SCL,"3/30/2025 7 a.m. PDT",1002,957,801,-201
SCL,"3/30/2025 8 a.m. PDT",1057,1004,859,-198
SCL,"3/30/2025 9 a.m. PDT",1110,1042,694,-416
SCL,"3/30/2025 10 a.m. PDT",1116,1068,604,-512
SCL,"3/30/2025 11 a.m. PDT",1132,1075,408,-724
SCL,"3/30/2025 12 p.m. PDT",1101,1057,397,-704
SCL,"3/30/2025 1 p.m. PDT",1060,1045,391,-669
SCL,"3/30/2025 2 p.m. PDT",1019,1037,403,-616
SCL,"3/30/2025 3 p.m. PDT",1018,1027,438,-580
SCL,"3/30/2025 4 p.m. PDT",1027,1028,428,-599
SCL,"3/30/2025 5 p.m. PDT",1054,1046,482,-572
SCL,"3/30/2025 6 p.m. PDT",1089,1074,661,-428
SCL,"3/30/2025 7 p.m. PDT",1125,1091,936,-189
SCL,"3/30/2025 8 p.m. PDT",1152,1108,935,-217
SCL,"3/30/2025 9 p.m. PDT",1150,1123,895,-255
SCL,"3/30/2025 10 p.m. PDT",1099,1089,859,-240
SCL,"3/30/2025 11 p.m. PDT",1033,1026,812,-221
SCL,"3/31/2025 12 a.m. PDT",961,945,803,-158
SCL,"3/31/2025 1 a.m. PDT",908,861,649,-259
SCL,"3/31/2025 2 a.m. PDT",865,826,648,-217
SCL,"3/31/2025 3 a.m. PDT",809,815,652,-157
SCL,"3/31/2025 4 a.m. PDT",816,825,648,-168
SCL,"3/31/2025 5 a.m. PDT",856,869,655,-201
SCL,"3/31/2025 6 a.m. PDT",953,964,652,-301
SCL,"3/31/2025 7 a.m. PDT",1089,1103,669,-420
SCL,"3/31/2025 8 a.m. PDT",1189,1212,677,-512
SCL,"3/31/2025 9 a.m. PDT",1222,1245,669,-553
SCL,"3/31/2025 10 a.m. PDT",1186,1241,657,-529
SCL,"3/31/2025 11 a.m. PDT",1179,1234,510,-669
SCL,"3/31/2025 12 p.m. PDT",1169,1228,490,-679
SCL,"3/31/2025 1 p.m. PDT",1153,1222,465,-688
SCL,"3/31/2025 2 p.m. PDT",1148,1216,467,-681
SCL,"3/31/2025 3 p.m. PDT",1103,1189,424,-679
SCL,"3/31/2025 4 p.m. PDT",1111,1178,377,-734
SCL,"3/31/2025 5 p.m. PDT",1143,1189,449,-694
SCL,"3/31/2025 6 p.m. PDT",1197,1202,646,-551
SCL,"3/31/2025 7 p.m. PDT",1194,1201,844,-350
SCL,"3/31/2025 8 p.m. PDT",1227,1211,961,-266
SCL,"3/31/2025 9 p.m. PDT",1250,1208,950,-300
SCL,"3/31/2025 10 p.m. PDT",1154,1159,977,-177
SCL,"3/31/2025 11 p.m. PDT",1096,1085,876,-220
