"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"1/2/2025 6 p.m. PST",1437,1468,655,-782
SCL,"1/2/2025 7 p.m. PST",1398,1447,656,-742
SCL,"1/2/2025 8 p.m. PST",1353,1406,618,-735
SCL,"1/2/2025 9 p.m. PST",1315,1361,562,-753
SCL,"1/2/2025 10 p.m. PST",1262,1295,395,-867
SCL,"1/2/2025 11 p.m. PST",1183,1212,396,-787
SCL,"1/3/2025 12 a.m. PST",1116,1128,421,-695
SCL,"1/3/2025 1 a.m. PST",1058,1058,285,-773
SCL,"1/3/2025 2 a.m. PST",1021,1028,298,-723
SCL,"1/3/2025 3 a.m. PST",1002,1011,238,-764
SCL,"1/3/2025 4 a.m. PST",996,1016,287,-709
SCL,"1/3/2025 5 a.m. PST",1033,1056,358,-675
SCL,"1/3/2025 6 a.m. PST",1118,1149,377,-741
SCL,"1/3/2025 7 a.m. PST",1229,1285,488,-741
SCL,"1/3/2025 8 a.m. PST",1322,1396,546,-776
SCL,"1/3/2025 9 a.m. PST",1380,1434,538,-842
SCL,"1/3/2025 10 a.m. PST",1416,1433,380,-1036
SCL,"1/3/2025 11 a.m. PST",1453,1422,363,-1090
SCL,"1/3/2025 12 p.m. PST",1447,1407,368,-1079
SCL,"1/3/2025 1 p.m. PST",1448,1392,365,-1083
SCL,"1/3/2025 2 p.m. PST",1432,1375,319,-1113
SCL,"1/3/2025 3 p.m. PST",1430,1358,315,-1115
SCL,"1/3/2025 4 p.m. PST",1431,1349,440,-991
SCL,"1/3/2025 5 p.m. PST",1452,1389,536,-916
SCL,"1/3/2025 6 p.m. PST",1462,1443,529,-933
SCL,"1/3/2025 7 p.m. PST",1406,1415,553,-853
SCL,"1/3/2025 8 p.m. PST",1367,1366,540,-827
SCL,"1/3/2025 9 p.m. PST",1305,1319,536,-769
SCL,"1/3/2025 10 p.m. PST",1272,1265,475,-797
SCL,"1/3/2025 11 p.m. PST",1200,1201,306,-894
SCL,"1/4/2025 12 a.m. PST",1147,1128,274,-873
SCL,"1/4/2025 1 a.m. PST",1100,1062,316,-784
SCL,"1/4/2025 2 a.m. PST",1061,1021,323,-738
SCL,"1/4/2025 3 a.m. PST",1024,1000,319,-705
SCL,"1/4/2025 4 a.m. PST",1019,995,319,-700
SCL,"1/4/2025 5 a.m. PST",1033,1006,313,-720
SCL,"1/4/2025 6 a.m. PST",1069,1044,320,-749
SCL,"1/4/2025 7 a.m. PST",1124,1106,457,-667
SCL,"1/4/2025 8 a.m. PST",1178,1178,451,-727
SCL,"1/4/2025 9 a.m. PST",1227,1233,388,-839
SCL,"1/4/2025 10 a.m. PST",1226,1281,363,-863
SCL,"1/4/2025 11 a.m. PST",1272,1298,314,-958
SCL,"1/4/2025 12 p.m. PST",1304,1299,298,-1006
SCL,"1/4/2025 1 p.m. PST",1308,1285,296,-1012
SCL,"1/4/2025 2 p.m. PST",1313,1267,302,-1011
SCL,"1/4/2025 3 p.m. PST",1316,1252,306,-1010
SCL,"1/4/2025 4 p.m. PST",1325,1264,370,-955
SCL,"1/4/2025 5 p.m. PST",1367,1306,555,-812
SCL,"1/4/2025 6 p.m. PST",1388,1355,535,-853
SCL,"1/4/2025 7 p.m. PST",1362,1350,525,-837
SCL,"1/4/2025 8 p.m. PST",1334,1311,528,-806
SCL,"1/4/2025 9 p.m. PST",1300,1274,426,-874
SCL,"1/4/2025 10 p.m. PST",1252,1226,372,-880
SCL,"1/4/2025 11 p.m. PST",1188,1163,408,-780
SCL,"1/5/2025 12 a.m. PST",1120,1091,354,-766
SCL,"1/5/2025 1 a.m. PST",1069,1035,224,-845
SCL,"1/5/2025 2 a.m. PST",1021,997,206,-815
SCL,"1/5/2025 3 a.m. PST",982,973,149,-833
SCL,"1/5/2025 4 a.m. PST",978,963,125,-853
SCL,"1/5/2025 5 a.m. PST",975,962,118,-857
SCL,"1/5/2025 6 a.m. PST",1008,984,157,-851
SCL,"1/5/2025 7 a.m. PST",1046,1033,282,-764
SCL,"1/5/2025 8 a.m. PST",1085,1088,273,-812
SCL,"1/5/2025 9 a.m. PST",1146,1133,272,-874
SCL,"1/5/2025 10 a.m. PST",1182,1188,257,-925
SCL,"1/5/2025 11 a.m. PST",1210,1220,255,-955
SCL,"1/5/2025 12 p.m. PST",1235,1236,256,-979
SCL,"1/5/2025 1 p.m. PST",1241,1237,225,-1016
SCL,"1/5/2025 2 p.m. PST",1249,1233,221,-1028
SCL,"1/5/2025 3 p.m. PST",1260,1237,314,-946
SCL,"1/5/2025 4 p.m. PST",1276,1249,361,-915
SCL,"1/5/2025 5 p.m. PST",1316,1291,574,-742
SCL,"1/5/2025 6 p.m. PST",1363,1350,641,-722
SCL,"1/5/2025 7 p.m. PST",1358,1352,619,-739
SCL,"1/5/2025 8 p.m. PST",1328,1332,593,-735
SCL,"1/5/2025 9 p.m. PST",1298,1290,515,-783
SCL,"1/5/2025 10 p.m. PST",1239,1232,384,-855
SCL,"1/5/2025 11 p.m. PST",1150,1154,236,-914
SCL,"1/6/2025 12 a.m. PST",1070,1076,183,-887
SCL,"1/6/2025 1 a.m. PST",1016,979,179,-837
SCL,"1/6/2025 2 a.m. PST",983,947,198,-785
SCL,"1/6/2025 3 a.m. PST",955,935,178,-777
SCL,"1/6/2025 4 a.m. PST",983,949,194,-789
SCL,"1/6/2025 5 a.m. PST",1052,998,218,-834
SCL,"1/6/2025 6 a.m. PST",1143,1100,323,-820
SCL,"1/6/2025 7 a.m. PST",1298,1244,478,-820
SCL,"1/6/2025 8 a.m. PST",1406,1368,538,-868
SCL,"1/6/2025 9 a.m. PST",1393,1406,491,-902
SCL,"1/6/2025 10 a.m. PST",1394,1405,348,-1046
SCL,"1/6/2025 11 a.m. PST",1432,1398,349,-1083
SCL,"1/6/2025 12 p.m. PST",1428,1393,350,-1078
SCL,"1/6/2025 1 p.m. PST",1432,1371,356,-1076
SCL,"1/6/2025 2 p.m. PST",1428,1347,355,-1073
SCL,"1/6/2025 3 p.m. PST",1414,1333,400,-1014
SCL,"1/6/2025 4 p.m. PST",1421,1330,567,-854
SCL,"1/6/2025 5 p.m. PST",1469,1369,667,-802
SCL,"1/6/2025 6 p.m. PST",1515,1437,727,-788
SCL,"1/6/2025 7 p.m. PST",1489,1420,674,-815
SCL,"1/6/2025 8 p.m. PST",1439,1378,589,-850
SCL,"1/6/2025 9 p.m. PST",1401,1337,530,-871
SCL,"1/6/2025 10 p.m. PST",1321,1278,394,-927
SCL,"1/6/2025 11 p.m. PST",1226,1184,364,-862
SCL,"1/7/2025 12 a.m. PST",1040,1101,168,-872
SCL,"1/7/2025 1 a.m. PST",1058,1043,162,-896
SCL,"1/7/2025 2 a.m. PST",1030,1011,154,-876
SCL,"1/7/2025 3 a.m. PST",1026,999,152,-874
SCL,"1/7/2025 4 a.m. PST",1027,1010,125,-902
SCL,"1/7/2025 5 a.m. PST",1081,1057,155,-926
SCL,"1/7/2025 6 a.m. PST",1195,1165,365,-830
SCL,"1/7/2025 7 a.m. PST",1301,1316,361,-940
SCL,"1/7/2025 8 a.m. PST",1411,1447,632,-779
SCL,"1/7/2025 9 a.m. PST",1424,1462,566,-858
SCL,"1/7/2025 10 a.m. PST",1412,1445,144,-1268
SCL,"1/7/2025 11 a.m. PST",1384,1414,141,-1243
SCL,"1/7/2025 12 p.m. PST",1394,1390,145,-1249
SCL,"1/7/2025 1 p.m. PST",1385,1368,176,-1209
SCL,"1/7/2025 2 p.m. PST",1374,1339,240,-1134
SCL,"1/7/2025 3 p.m. PST",1330,1321,246,-1084
SCL,"1/7/2025 4 p.m. PST",1354,1312,311,-1043
SCL,"1/7/2025 5 p.m. PST",1409,1368,537,-872
SCL,"1/7/2025 6 p.m. PST",1447,1430,535,-912
SCL,"1/7/2025 7 p.m. PST",1422,1414,493,-929
SCL,"1/7/2025 8 p.m. PST",1383,1374,475,-908
SCL,"1/7/2025 9 p.m. PST",1336,1329,384,-952
SCL,"1/7/2025 10 p.m. PST",1264,1257,317,-947
SCL,"1/7/2025 11 p.m. PST",1165,1166,320,-845
SCL,"1/8/2025 12 a.m. PST",1073,1085,140,-933
SCL,"1/8/2025 1 a.m. PST",1014,1023,142,-872
SCL,"1/8/2025 2 a.m. PST",973,984,143,-830
SCL,"1/8/2025 3 a.m. PST",956,967,138,-818
SCL,"1/8/2025 4 a.m. PST",958,975,107,-851
SCL,"1/8/2025 5 a.m. PST",1004,1024,161,-843
SCL,"1/8/2025 6 a.m. PST",1102,1130,332,-770
SCL,"1/8/2025 7 a.m. PST",1251,1276,465,-786
SCL,"1/8/2025 8 a.m. PST",1364,1405,664,-700
SCL,"1/8/2025 9 a.m. PST",1367,1438,571,-796
SCL,"1/8/2025 10 a.m. PST",1362,1432,293,-1069
SCL,"1/8/2025 11 a.m. PST",1334,1414,235,-1099
SCL,"1/8/2025 12 p.m. PST",1288,1390,243,-1045
SCL,"1/8/2025 1 p.m. PST",1256,1371,238,-1018
SCL,"1/8/2025 2 p.m. PST",1246,1352,234,-1012
SCL,"1/8/2025 3 p.m. PST",1241,1338,241,-1000
SCL,"1/8/2025 4 p.m. PST",1241,1347,308,-933
SCL,"1/8/2025 5 p.m. PST",1293,1400,541,-752
SCL,"1/8/2025 6 p.m. PST",1371,1459,569,-802
SCL,"1/8/2025 7 p.m. PST",1361,1451,501,-860
SCL,"1/8/2025 8 p.m. PST",1333,1411,490,-843
SCL,"1/8/2025 9 p.m. PST",1283,1370,472,-811
SCL,"1/8/2025 10 p.m. PST",1227,1303,377,-850
SCL,"1/8/2025 11 p.m. PST",1136,1217,382,-754
SCL,"1/9/2025 12 a.m. PST",1050,1133,205,-845
SCL,"1/9/2025 1 a.m. PST",989,1004,123,-866
SCL,"1/9/2025 2 a.m. PST",950,965,151,-799
SCL,"1/9/2025 3 a.m. PST",930,950,145,-785
SCL,"1/9/2025 4 a.m. PST",938,960,148,-790
SCL,"1/9/2025 5 a.m. PST",975,1010,167,-808
SCL,"1/9/2025 6 a.m. PST",1078,1121,342,-736
SCL,"1/9/2025 7 a.m. PST",1233,1278,542,-691
SCL,"1/9/2025 8 a.m. PST",1344,1409,598,-746
SCL,"1/9/2025 9 a.m. PST",1370,1431,466,-904
SCL,"1/9/2025 10 a.m. PST",1346,1421,239,-1107
SCL,"1/9/2025 11 a.m. PST",1312,1402,234,-1078
SCL,"1/9/2025 12 p.m. PST",1283,1382,235,-1048
SCL,"1/9/2025 1 p.m. PST",1249,1364,204,-1045
SCL,"1/9/2025 2 p.m. PST",1230,1344,201,-1029
SCL,"1/9/2025 3 p.m. PST",1203,1327,205,-998
SCL,"1/9/2025 4 p.m. PST",1208,1317,305,-903
SCL,"1/9/2025 5 p.m. PST",1272,1371,546,-726
SCL,"1/9/2025 6 p.m. PST",1344,1434,646,-698
SCL,"1/9/2025 7 p.m. PST",1340,1420,575,-765
SCL,"1/9/2025 8 p.m. PST",1314,1386,575,-739
SCL,"1/9/2025 9 p.m. PST",1280,1340,535,-745
SCL,"1/9/2025 10 p.m. PST",1208,1274,380,-828
SCL,"1/9/2025 11 p.m. PST",1132,1187,339,-793
SCL,"1/10/2025 12 a.m. PST",1046,1109,220,-826
SCL,"1/10/2025 1 a.m. PST",988,998,177,-811
SCL,"1/10/2025 2 a.m. PST",949,963,168,-781
SCL,"1/10/2025 3 a.m. PST",926,947,159,-767
SCL,"1/10/2025 4 a.m. PST",927,954,163,-764
SCL,"1/10/2025 5 a.m. PST",965,996,180,-785
SCL,"1/10/2025 6 a.m. PST",1055,1090,377,-678
SCL,"1/10/2025 7 a.m. PST",1207,1226,410,-797
SCL,"1/10/2025 8 a.m. PST",1319,1345,584,-735
SCL,"1/10/2025 9 a.m. PST",1356,1378,525,-831
SCL,"1/10/2025 10 a.m. PST",1369,1371,423,-946
SCL,"1/10/2025 11 a.m. PST",1380,1356,257,-1123
SCL,"1/10/2025 12 p.m. PST",1397,1338,219,-1178
SCL,"1/10/2025 1 p.m. PST",1382,1324,218,-1164
SCL,"1/10/2025 2 p.m. PST",1345,1300,226,-1119
SCL,"1/10/2025 3 p.m. PST",1302,1296,214,-1088
SCL,"1/10/2025 4 p.m. PST",1318,1301,294,-1024
SCL,"1/10/2025 5 p.m. PST",1344,1333,415,-929
SCL,"1/10/2025 6 p.m. PST",1403,1384,410,-993
SCL,"1/10/2025 7 p.m. PST",1376,1357,372,-1004
SCL,"1/10/2025 8 p.m. PST",1332,1309,335,-997
SCL,"1/10/2025 9 p.m. PST",1302,1264,342,-960
SCL,"1/10/2025 10 p.m. PST",1256,1218,375,-881
SCL,"1/10/2025 11 p.m. PST",1168,1151,253,-915
SCL,"1/11/2025 12 a.m. PST",1023,1088,218,-805
SCL,"1/11/2025 1 a.m. PST",1056,1038,182,-874
SCL,"1/11/2025 2 a.m. PST",1020,995,175,-845
SCL,"1/11/2025 3 a.m. PST",1009,976,130,-879
SCL,"1/11/2025 4 a.m. PST",1004,973,127,-877
SCL,"1/11/2025 5 a.m. PST",1016,986,163,-853
SCL,"1/11/2025 6 a.m. PST",1054,1024,167,-887
SCL,"1/11/2025 7 a.m. PST",1123,1088,323,-800
SCL,"1/11/2025 8 a.m. PST",1189,1156,337,-852
SCL,"1/11/2025 9 a.m. PST",1237,1201,317,-920
SCL,"1/11/2025 10 a.m. PST",1293,1240,283,-1010
SCL,"1/11/2025 11 a.m. PST",1304,1253,253,-1051
SCL,"1/11/2025 12 p.m. PST",1270,1255,268,-1002
SCL,"1/11/2025 1 p.m. PST",1270,1243,240,-1030
SCL,"1/11/2025 2 p.m. PST",1261,1221,234,-1027
SCL,"1/11/2025 3 p.m. PST",1240,1221,257,-983
SCL,"1/11/2025 4 p.m. PST",1237,1229,322,-915
SCL,"1/11/2025 5 p.m. PST",1283,1265,400,-883
SCL,"1/11/2025 6 p.m. PST",1320,1327,336,-984
SCL,"1/11/2025 7 p.m. PST",1324,1324,505,-819
SCL,"1/11/2025 8 p.m. PST",1326,1291,614,-712
SCL,"1/11/2025 9 p.m. PST",1312,1261,532,-780
SCL,"1/11/2025 10 p.m. PST",1281,1218,447,-834
SCL,"1/11/2025 11 p.m. PST",1219,1154,260,-959
SCL,"1/12/2025 12 a.m. PST",1140,1085,203,-937
SCL,"1/12/2025 1 a.m. PST",1103,1079,224,-879
SCL,"1/12/2025 2 a.m. PST",1037,1042,165,-872
SCL,"1/12/2025 3 a.m. PST",1012,1022,134,-878
SCL,"1/12/2025 4 a.m. PST",1009,1015,152,-857
SCL,"1/12/2025 5 a.m. PST",1018,1019,156,-862
SCL,"1/12/2025 6 a.m. PST",1056,1043,306,-750
SCL,"1/12/2025 7 a.m. PST",1139,1093,352,-787
SCL,"1/12/2025 8 a.m. PST",1197,1153,308,-889
SCL,"1/12/2025 9 a.m. PST",1242,1191,406,-836
SCL,"1/12/2025 10 a.m. PST",1288,1233,404,-884
SCL,"1/12/2025 11 a.m. PST",1334,1258,241,-1093
SCL,"1/12/2025 12 p.m. PST",1360,1267,246,-1114
SCL,"1/12/2025 1 p.m. PST",1368,1269,248,-1120
SCL,"1/12/2025 2 p.m. PST",1362,1269,242,-1120
SCL,"1/12/2025 3 p.m. PST",1347,1266,232,-1115
SCL,"1/12/2025 4 p.m. PST",1349,1277,419,-930
SCL,"1/12/2025 5 p.m. PST",1401,1317,652,-749
SCL,"1/12/2025 6 p.m. PST",1466,1393,706,-760
SCL,"1/12/2025 7 p.m. PST",1481,1398,652,-829
SCL,"1/12/2025 8 p.m. PST",1460,1384,562,-898
SCL,"1/12/2025 9 p.m. PST",1431,1343,565,-866
SCL,"1/12/2025 10 p.m. PST",1379,1290,585,-794
SCL,"1/12/2025 11 p.m. PST",1287,1209,492,-795
SCL,"1/13/2025 12 a.m. PST",1199,1133,391,-808
SCL,"1/13/2025 1 a.m. PST",1141,1102,192,-949
SCL,"1/13/2025 2 a.m. PST",1109,1073,171,-938
SCL,"1/13/2025 3 a.m. PST",1103,1065,169,-934
SCL,"1/13/2025 4 a.m. PST",1123,1082,175,-948
SCL,"1/13/2025 5 a.m. PST",1162,1133,191,-971
SCL,"1/13/2025 6 a.m. PST",1275,1241,364,-911
SCL,"1/13/2025 7 a.m. PST",1424,1389,506,-918
SCL,"1/13/2025 8 a.m. PST",1545,1511,541,-1004
SCL,"1/13/2025 9 a.m. PST",1563,1534,524,-1039
SCL,"1/13/2025 10 a.m. PST",1567,1519,493,-1074
SCL,"1/13/2025 11 a.m. PST",1551,1500,388,-1163
SCL,"1/13/2025 12 p.m. PST",1533,1480,371,-1162
SCL,"1/13/2025 1 p.m. PST",1507,1449,368,-1139
SCL,"1/13/2025 2 p.m. PST",1494,1416,310,-1184
SCL,"1/13/2025 3 p.m. PST",1476,1410,299,-1177
SCL,"1/13/2025 4 p.m. PST",1487,1409,320,-1167
SCL,"1/13/2025 5 p.m. PST",1521,1442,570,-951
SCL,"1/13/2025 6 p.m. PST",1579,1504,541,-1038
SCL,"1/13/2025 7 p.m. PST",1557,1489,534,-1023
SCL,"1/13/2025 8 p.m. PST",1514,1441,588,-926
SCL,"1/13/2025 9 p.m. PST",1465,1394,458,-1007
SCL,"1/13/2025 10 p.m. PST",1372,1334,385,-987
SCL,"1/13/2025 11 p.m. PST",1261,1237,428,-833
SCL,"1/14/2025 12 a.m. PST",1175,1157,231,-944
SCL,"1/14/2025 1 a.m. PST",1113,1119,180,-933
SCL,"1/14/2025 2 a.m. PST",1080,1092,179,-901
SCL,"1/14/2025 3 a.m. PST",1088,1080,176,-912
SCL,"1/14/2025 4 a.m. PST",1119,1092,181,-938
SCL,"1/14/2025 5 a.m. PST",1161,1143,185,-976
SCL,"1/14/2025 6 a.m. PST",1268,1254,491,-777
SCL,"1/14/2025 7 a.m. PST",1424,1406,683,-741
SCL,"1/14/2025 8 a.m. PST",1539,1526,709,-830
SCL,"1/14/2025 9 a.m. PST",1563,1555,487,-1076
SCL,"1/14/2025 10 a.m. PST",1552,1540,469,-1083
SCL,"1/14/2025 11 a.m. PST",1537,1512,298,-1239
SCL,"1/14/2025 12 p.m. PST",1534,1486,306,-1228
SCL,"1/14/2025 1 p.m. PST",1464,1463,291,-1173
SCL,"1/14/2025 2 p.m. PST",1441,1440,285,-1156
SCL,"1/14/2025 3 p.m. PST",1434,1416,303,-1131
SCL,"1/14/2025 4 p.m. PST",1436,1415,335,-1101
SCL,"1/14/2025 5 p.m. PST",1492,1463,554,-938
SCL,"1/14/2025 6 p.m. PST",1562,1525,563,-999
SCL,"1/14/2025 7 p.m. PST",1538,1521,553,-985
SCL,"1/14/2025 8 p.m. PST",1515,1479,527,-988
SCL,"1/14/2025 9 p.m. PST",1470,1438,510,-960
SCL,"1/14/2025 10 p.m. PST",1400,1369,357,-1043
SCL,"1/14/2025 11 p.m. PST",1299,1280,359,-940
SCL,"1/15/2025 12 a.m. PST",1193,1196,151,-1042
SCL,"1/15/2025 1 a.m. PST",1095,1120,183,-912
SCL,"1/15/2025 2 a.m. PST",1053,1070,184,-869
SCL,"1/15/2025 3 a.m. PST",1040,1056,188,-852
SCL,"1/15/2025 4 a.m. PST",1046,1067,186,-860
SCL,"1/15/2025 5 a.m. PST",1093,1119,192,-901
SCL,"1/15/2025 6 a.m. PST",1196,1235,532,-664
SCL,"1/15/2025 7 a.m. PST",1358,1390,693,-665
SCL,"1/15/2025 8 a.m. PST",1466,1517,684,-782
SCL,"1/15/2025 9 a.m. PST",1486,1545,565,-921
SCL,"1/15/2025 10 a.m. PST",1473,1528,534,-939
SCL,"1/15/2025 11 a.m. PST",1472,1498,284,-1188
SCL,"1/15/2025 12 p.m. PST",1461,1471,303,-1158
SCL,"1/15/2025 1 p.m. PST",1446,1441,302,-1144
SCL,"1/15/2025 2 p.m. PST",1446,1419,305,-1141
SCL,"1/15/2025 3 p.m. PST",1431,1395,298,-1133
SCL,"1/15/2025 4 p.m. PST",1437,1388,412,-1025
SCL,"1/15/2025 5 p.m. PST",1479,1444,675,-804
SCL,"1/15/2025 6 p.m. PST",1524,1514,724,-800
SCL,"1/15/2025 7 p.m. PST",1489,1503,705,-784
SCL,"1/15/2025 8 p.m. PST",1458,1470,575,-883
SCL,"1/15/2025 9 p.m. PST",1412,1430,586,-826
SCL,"1/15/2025 10 p.m. PST",1338,1361,461,-877
SCL,"1/15/2025 11 p.m. PST",592,1261,279,-313
SCL,"1/16/2025 12 a.m. PST",1146,1178,274,-872
SCL,"1/16/2025 1 a.m. PST",1089,1101,189,-900
SCL,"1/16/2025 2 a.m. PST",1051,1058,186,-865
SCL,"1/16/2025 3 a.m. PST",1035,1043,184,-851
SCL,"1/16/2025 4 a.m. PST",1043,1052,228,-815
SCL,"1/16/2025 5 a.m. PST",1091,1102,249,-842
SCL,"1/16/2025 6 a.m. PST",1192,1213,521,-671
SCL,"1/16/2025 7 a.m. PST",1351,1362,583,-768
SCL,"1/16/2025 8 a.m. PST",1470,1481,661,-809
SCL,"1/16/2025 9 a.m. PST",1500,1514,623,-877
SCL,"1/16/2025 10 a.m. PST",1504,1507,291,-1213
SCL,"1/16/2025 11 a.m. PST",1507,1488,178,-1329
SCL,"1/16/2025 12 p.m. PST",1491,1465,167,-1324
SCL,"1/16/2025 1 p.m. PST",1479,1453,323,-1156
SCL,"1/16/2025 2 p.m. PST",1443,1440,153,-1290
SCL,"1/16/2025 3 p.m. PST",1420,1418,154,-1266
SCL,"1/16/2025 4 p.m. PST",1393,1419,184,-1209
SCL,"1/16/2025 5 p.m. PST",1433,1468,187,-1246
SCL,"1/16/2025 6 p.m. PST",1486,1524,354,-1132
SCL,"1/16/2025 7 p.m. PST",1454,1510,354,-1100
SCL,"1/16/2025 8 p.m. PST",1423,1475,342,-1081
SCL,"1/16/2025 9 p.m. PST",1380,1434,362,-1018
SCL,"1/16/2025 10 p.m. PST",1318,1366,359,-959
SCL,"1/16/2025 11 p.m. PST",1222,1275,385,-837
SCL,"1/17/2025 12 a.m. PST",1058,1194,213,-845
SCL,"1/17/2025 1 a.m. PST",1075,1089,180,-895
SCL,"1/17/2025 2 a.m. PST",1040,1052,180,-860
SCL,"1/17/2025 3 a.m. PST",1021,1037,180,-841
SCL,"1/17/2025 4 a.m. PST",1043,1047,176,-867
SCL,"1/17/2025 5 a.m. PST",1103,1098,189,-914
SCL,"1/17/2025 6 a.m. PST",1200,1206,414,-786
SCL,"1/17/2025 7 a.m. PST",1347,1357,513,-834
SCL,"1/17/2025 8 a.m. PST",1463,1480,658,-805
SCL,"1/17/2025 9 a.m. PST",1498,1518,640,-858
SCL,"1/17/2025 10 a.m. PST",1523,1512,444,-1079
SCL,"1/17/2025 11 a.m. PST",1514,1497,322,-1192
SCL,"1/17/2025 12 p.m. PST",1494,1483,180,-1314
SCL,"1/17/2025 1 p.m. PST",1470,1467,177,-1293
SCL,"1/17/2025 2 p.m. PST",1438,1444,183,-1255
SCL,"1/17/2025 3 p.m. PST",1426,1427,179,-1247
SCL,"1/17/2025 4 p.m. PST",1431,1434,199,-1232
SCL,"1/17/2025 5 p.m. PST",1473,1476,516,-957
SCL,"1/17/2025 6 p.m. PST",1543,1533,691,-852
SCL,"1/17/2025 7 p.m. PST",1510,1501,591,-919
SCL,"1/17/2025 8 p.m. PST",1480,1455,537,-943
SCL,"1/17/2025 9 p.m. PST",1454,1412,470,-984
SCL,"1/17/2025 10 p.m. PST",1398,1353,351,-1047
SCL,"1/17/2025 11 p.m. PST",1339,1281,360,-979
SCL,"1/18/2025 12 a.m. PST",1275,1218,193,-1082
SCL,"1/18/2025 1 a.m. PST",1226,1186,177,-1049
SCL,"1/18/2025 2 a.m. PST",1204,1152,181,-1023
SCL,"1/18/2025 3 a.m. PST",1158,1135,177,-981
SCL,"1/18/2025 4 a.m. PST",1186,1129,195,-991
SCL,"1/18/2025 5 a.m. PST",1202,1137,206,-996
SCL,"1/18/2025 6 a.m. PST",1252,1173,457,-795
SCL,"1/18/2025 7 a.m. PST",1318,1236,413,-905
SCL,"1/18/2025 8 a.m. PST",1363,1304,492,-871
SCL,"1/18/2025 9 a.m. PST",1422,1353,438,-984
SCL,"1/18/2025 10 a.m. PST",1503,1380,348,-1155
SCL,"1/18/2025 11 a.m. PST",1470,1382,342,-1128
SCL,"1/18/2025 12 p.m. PST",1441,1369,184,-1257
SCL,"1/18/2025 1 p.m. PST",1391,1345,184,-1207
SCL,"1/18/2025 2 p.m. PST",1342,1325,181,-1161
SCL,"1/18/2025 3 p.m. PST",1321,1303,181,-1140
SCL,"1/18/2025 4 p.m. PST",1336,1319,164,-1172
SCL,"1/18/2025 5 p.m. PST",1389,1368,522,-867
SCL,"1/18/2025 6 p.m. PST",1473,1433,600,-873
SCL,"1/18/2025 7 p.m. PST",1482,1432,614,-868
SCL,"1/18/2025 8 p.m. PST",1460,1407,644,-816
SCL,"1/18/2025 9 p.m. PST",1436,1377,651,-785
SCL,"1/18/2025 10 p.m. PST",1394,1334,575,-819
