"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"3/2/2024 10 a.m. PST",1350,1401,578,-772
SCL,"3/2/2024 11 a.m. PST",1327,1386,526,-801
SCL,"3/2/2024 12 p.m. PST",1299,1354,455,-844
SCL,"3/2/2024 1 p.m. PST",1330,1320,475,-855
SCL,"3/2/2024 2 p.m. PST",1303,1291,498,-805
SCL,"3/2/2024 3 p.m. PST",1302,1262,520,-782
SCL,"3/2/2024 4 p.m. PST",1312,1271,578,-734
SCL,"3/2/2024 5 p.m. PST",1353,1308,647,-706
SCL,"3/2/2024 6 p.m. PST",1390,1349,653,-737
SCL,"3/2/2024 7 p.m. PST",1414,1381,714,-700
SCL,"3/2/2024 8 p.m. PST",1408,1370,752,-656
SCL,"3/2/2024 9 p.m. PST",1392,1347,725,-667
SCL,"3/2/2024 10 p.m. PST",1343,1293,656,-687
SCL,"3/2/2024 11 p.m. PST",1277,1236,698,-579
SCL,"3/3/2024 12 a.m. PST",1208,1180,609,-599
SCL,"3/3/2024 1 a.m. PST",1160,1132,471,-689
SCL,"3/3/2024 2 a.m. PST",1124,1102,431,-693
SCL,"3/3/2024 3 a.m. PST",1106,1089,436,-670
SCL,"3/3/2024 4 a.m. PST",1090,1086,365,-725
SCL,"3/3/2024 5 a.m. PST",1102,1090,344,-758
SCL,"3/3/2024 6 a.m. PST",1141,1120,367,-774
SCL,"3/3/2024 7 a.m. PST",1181,1178,372,-809
SCL,"3/3/2024 8 a.m. PST",1263,1233,494,-769
SCL,"3/3/2024 9 a.m. PST",1330,1278,598,-732
SCL,"3/3/2024 10 a.m. PST",1376,1318,633,-743
SCL,"3/3/2024 11 a.m. PST",1404,1321,632,-772
SCL,"3/3/2024 12 p.m. PST",1394,1305,632,-762
SCL,"3/3/2024 1 p.m. PST",1392,1295,654,-738
SCL,"3/3/2024 2 p.m. PST",1378,1268,639,-739
SCL,"3/3/2024 3 p.m. PST",1355,1255,642,-713
SCL,"3/3/2024 4 p.m. PST",1344,1273,653,-691
SCL,"3/3/2024 5 p.m. PST",1387,1305,671,-716
SCL,"3/3/2024 6 p.m. PST",1436,1366,696,-740
SCL,"3/3/2024 7 p.m. PST",1497,1419,729,-768
SCL,"3/3/2024 8 p.m. PST",1493,1414,718,-775
SCL,"3/3/2024 9 p.m. PST",1456,1388,670,-786
SCL,"3/3/2024 10 p.m. PST",1404,1329,561,-843
SCL,"3/3/2024 11 p.m. PST",1310,1246,526,-784
SCL,"3/4/2024 12 a.m. PST",1222,1164,434,-788
SCL,"3/4/2024 1 a.m. PST",1173,1131,385,-788
SCL,"3/4/2024 2 a.m. PST",1126,1092,350,-776
SCL,"3/4/2024 3 a.m. PST",1125,1086,354,-771
SCL,"3/4/2024 4 a.m. PST",1136,1100,328,-808
SCL,"3/4/2024 5 a.m. PST",1140,1145,342,-798
SCL,"3/4/2024 6 a.m. PST",1241,1249,450,-791
SCL,"3/4/2024 7 a.m. PST",1393,1391,477,-916
SCL,"3/4/2024 8 a.m. PST",1510,1502,639,-871
SCL,"3/4/2024 9 a.m. PST",1549,1527,640,-909
SCL,"3/4/2024 10 a.m. PST",1511,1499,621,-890
SCL,"3/4/2024 11 a.m. PST",1466,1461,562,-904
SCL,"3/4/2024 12 p.m. PST",1434,1415,493,-941
SCL,"3/4/2024 1 p.m. PST",1411,1384,471,-940
SCL,"3/4/2024 2 p.m. PST",1410,1360,435,-975
SCL,"3/4/2024 3 p.m. PST",1416,1349,459,-957
SCL,"3/4/2024 4 p.m. PST",1409,1343,694,-715
SCL,"3/4/2024 5 p.m. PST",1444,1357,775,-669
SCL,"3/4/2024 6 p.m. PST",1479,1405,770,-709
SCL,"3/4/2024 7 p.m. PST",1519,1444,879,-640
SCL,"3/4/2024 8 p.m. PST",1507,1428,875,-632
SCL,"3/4/2024 9 p.m. PST",1477,1394,765,-712
SCL,"3/4/2024 10 p.m. PST",1414,1329,624,-790
SCL,"3/4/2024 11 p.m. PST",1326,1241,676,-650
SCL,"3/5/2024 12 a.m. PST",1222,1159,540,-682
SCL,"3/5/2024 1 a.m. PST",1171,1126,661,-510
SCL,"3/5/2024 2 a.m. PST",1140,1097,664,-476
SCL,"3/5/2024 3 a.m. PST",1135,1092,562,-573
SCL,"3/5/2024 4 a.m. PST",1155,1106,569,-586
SCL,"3/5/2024 5 a.m. PST",1200,1151,625,-575
SCL,"3/5/2024 6 a.m. PST",1325,1258,654,-671
SCL,"3/5/2024 7 a.m. PST",1481,1408,651,-830
SCL,"3/5/2024 8 a.m. PST",1591,1519,807,-784
SCL,"3/5/2024 9 a.m. PST",1600,1534,751,-849
SCL,"3/5/2024 10 a.m. PST",1542,1506,600,-942
SCL,"3/5/2024 11 a.m. PST",1476,1457,627,-849
SCL,"3/5/2024 12 p.m. PST",1435,1414,587,-848
SCL,"3/5/2024 1 p.m. PST",1396,1383,472,-924
SCL,"3/5/2024 2 p.m. PST",1367,1351,441,-926
SCL,"3/5/2024 3 p.m. PST",1335,1329,437,-898
SCL,"3/5/2024 4 p.m. PST",1325,1317,398,-927
SCL,"3/5/2024 5 p.m. PST",1364,1342,511,-853
SCL,"3/5/2024 6 p.m. PST",1417,1392,710,-707
SCL,"3/5/2024 7 p.m. PST",1468,1449,739,-729
SCL,"3/5/2024 8 p.m. PST",1496,1432,727,-769
SCL,"3/5/2024 9 p.m. PST",1470,1396,791,-679
SCL,"3/5/2024 10 p.m. PST",1420,1338,620,-800
SCL,"3/5/2024 11 p.m. PST",1330,1246,687,-643
SCL,"3/6/2024 12 a.m. PST",1229,1173,654,-575
SCL,"3/6/2024 1 a.m. PST",1167,1128,442,-725
SCL,"3/6/2024 2 a.m. PST",1150,1103,430,-720
SCL,"3/6/2024 3 a.m. PST",1149,1099,422,-727
SCL,"3/6/2024 4 a.m. PST",1163,1114,425,-738
SCL,"3/6/2024 5 a.m. PST",1226,1163,473,-753
SCL,"3/6/2024 6 a.m. PST",1335,1277,610,-725
SCL,"3/6/2024 7 a.m. PST",1495,1431,645,-850
SCL,"3/6/2024 8 a.m. PST",1587,1540,797,-790
SCL,"3/6/2024 9 a.m. PST",1622,1547,741,-881
SCL,"3/6/2024 10 a.m. PST",1571,1504,702,-869
SCL,"3/6/2024 11 a.m. PST",1513,1454,590,-923
SCL,"3/6/2024 12 p.m. PST",1463,1410,534,-929
SCL,"3/6/2024 1 p.m. PST",1428,1379,456,-972
SCL,"3/6/2024 2 p.m. PST",1425,1350,443,-982
SCL,"3/6/2024 3 p.m. PST",1419,1324,396,-1023
SCL,"3/6/2024 4 p.m. PST",1406,1321,438,-968
SCL,"3/6/2024 5 p.m. PST",1417,1346,525,-892
SCL,"3/6/2024 6 p.m. PST",1458,1387,605,-853
SCL,"3/6/2024 7 p.m. PST",1450,1434,622,-828
SCL,"3/6/2024 8 p.m. PST",1453,1425,590,-863
SCL,"3/6/2024 9 p.m. PST",1417,1390,566,-851
SCL,"3/6/2024 10 p.m. PST",1347,1333,558,-789
SCL,"3/6/2024 11 p.m. PST",1250,1243,539,-711
SCL,"3/7/2024 12 a.m. PST",1175,1164,474,-701
SCL,"3/7/2024 1 a.m. PST",1114,1120,478,-636
SCL,"3/7/2024 2 a.m. PST",1087,1088,451,-636
SCL,"3/7/2024 3 a.m. PST",1080,1080,454,-626
SCL,"3/7/2024 4 a.m. PST",1102,1091,454,-648
SCL,"3/7/2024 5 a.m. PST",1154,1139,471,-683
SCL,"3/7/2024 6 a.m. PST",1271,1249,571,-700
SCL,"3/7/2024 7 a.m. PST",1434,1405,764,-670
SCL,"3/7/2024 8 a.m. PST",1549,1512,907,-642
SCL,"3/7/2024 9 a.m. PST",1493,1521,906,-587
SCL,"3/7/2024 10 a.m. PST",1437,1488,886,-551
SCL,"3/7/2024 11 a.m. PST",1388,1439,686,-702
SCL,"3/7/2024 12 p.m. PST",1349,1398,699,-650
SCL,"3/7/2024 1 p.m. PST",1323,1363,737,-586
SCL,"3/7/2024 2 p.m. PST",1295,1333,730,-565
SCL,"3/7/2024 3 p.m. PST",1254,1308,608,-646
SCL,"3/7/2024 4 p.m. PST",1235,1294,541,-694
SCL,"3/7/2024 5 p.m. PST",1259,1322,552,-707
SCL,"3/7/2024 6 p.m. PST",1302,1369,598,-704
SCL,"3/7/2024 7 p.m. PST",1364,1422,643,-721
SCL,"3/7/2024 8 p.m. PST",1360,1408,594,-766
SCL,"3/7/2024 9 p.m. PST",1343,1371,603,-740
SCL,"3/7/2024 10 p.m. PST",1296,1315,588,-708
SCL,"3/7/2024 11 p.m. PST",236,1229,639,403
SCL,"3/8/2024 12 a.m. PST",1131,1149,519,-612
SCL,"3/8/2024 1 a.m. PST",1062,1072,445,-617
SCL,"3/8/2024 2 a.m. PST",1025,1040,424,-601
SCL,"3/8/2024 3 a.m. PST",1010,1031,416,-594
SCL,"3/8/2024 4 a.m. PST",1020,1040,414,-606
SCL,"3/8/2024 5 a.m. PST",1088,1083,474,-614
SCL,"3/8/2024 6 a.m. PST",1178,1183,492,-686
SCL,"3/8/2024 7 a.m. PST",1327,1320,630,-697
SCL,"3/8/2024 8 a.m. PST",1440,1422,686,-754
SCL,"3/8/2024 9 a.m. PST",1449,1435,666,-783
SCL,"3/8/2024 10 a.m. PST",1421,1413,661,-760
SCL,"3/8/2024 11 a.m. PST",1389,1383,636,-753
SCL,"3/8/2024 12 p.m. PST",1363,1355,602,-761
SCL,"3/8/2024 1 p.m. PST",1344,1322,571,-773
SCL,"3/8/2024 2 p.m. PST",1299,1296,545,-754
SCL,"3/8/2024 3 p.m. PST",1272,1263,481,-791
SCL,"3/8/2024 4 p.m. PST",1264,1236,451,-813
SCL,"3/8/2024 5 p.m. PST",1272,1257,520,-752
SCL,"3/8/2024 6 p.m. PST",1314,1296,611,-703
SCL,"3/8/2024 7 p.m. PST",1325,1324,573,-752
SCL,"3/8/2024 8 p.m. PST",1291,1310,552,-739
SCL,"3/8/2024 9 p.m. PST",1264,1271,618,-646
SCL,"3/8/2024 10 p.m. PST",1216,1218,594,-622
SCL,"3/8/2024 11 p.m. PST",1164,1155,463,-701
SCL,"3/9/2024 12 a.m. PST",1091,1098,448,-643
SCL,"3/9/2024 1 a.m. PST",1022,1012,389,-633
SCL,"3/9/2024 2 a.m. PST",997,968,311,-686
SCL,"3/9/2024 3 a.m. PST",978,954,303,-675
SCL,"3/9/2024 4 a.m. PST",965,954,286,-679
SCL,"3/9/2024 5 a.m. PST",981,973,294,-687
SCL,"3/9/2024 6 a.m. PST",1023,1018,394,-629
SCL,"3/9/2024 7 a.m. PST",1074,1081,608,-466
SCL,"3/9/2024 8 a.m. PST",1144,1148,595,-549
SCL,"3/9/2024 9 a.m. PST",1208,1212,559,-649
SCL,"3/9/2024 10 a.m. PST",1241,1246,640,-601
SCL,"3/9/2024 11 a.m. PST",1240,1247,618,-622
SCL,"3/9/2024 12 p.m. PST",1262,1239,602,-660
SCL,"3/9/2024 1 p.m. PST",1244,1222,590,-654
SCL,"3/9/2024 2 p.m. PST",1205,1189,559,-646
SCL,"3/9/2024 3 p.m. PST",1192,1182,510,-682
SCL,"3/9/2024 4 p.m. PST",1172,1182,503,-669
SCL,"3/9/2024 5 p.m. PST",1200,1219,608,-592
SCL,"3/9/2024 6 p.m. PST",1234,1251,563,-671
SCL,"3/9/2024 7 p.m. PST",1295,1289,758,-537
SCL,"3/9/2024 8 p.m. PST",1288,1281,683,-605
SCL,"3/9/2024 9 p.m. PST",1259,1252,615,-644
SCL,"3/9/2024 10 p.m. PST",1216,1197,573,-643
SCL,"3/9/2024 11 p.m. PST",1135,1142,526,-609
SCL,"3/10/2024 12 a.m. PST",1080,1080,467,-613
SCL,"3/10/2024 1 a.m. PST",1050,1005,346,-704
SCL,"3/10/2024 3 a.m. PDT",997,960,352,-645
SCL,"3/10/2024 4 a.m. PDT",979,930,321,-658
SCL,"3/10/2024 5 a.m. PDT",972,933,354,-618
SCL,"3/10/2024 6 a.m. PDT",986,956,420,-566
SCL,"3/10/2024 7 a.m. PDT",1038,1007,600,-438
SCL,"3/10/2024 8 a.m. PDT",1088,1070,586,-502
SCL,"3/10/2024 9 a.m. PDT",1141,1125,572,-569
SCL,"3/10/2024 10 a.m. PDT",1177,1181,704,-473
SCL,"3/10/2024 11 a.m. PDT",1209,1208,621,-588
SCL,"3/10/2024 12 p.m. PDT",1245,1216,569,-676
SCL,"3/10/2024 1 p.m. PDT",1273,1219,652,-621
SCL,"3/10/2024 2 p.m. PDT",1260,1200,562,-698
SCL,"3/10/2024 3 p.m. PDT",1275,1188,500,-775
SCL,"3/10/2024 4 p.m. PDT",1269,1195,498,-771
SCL,"3/10/2024 5 p.m. PDT",1280,1206,568,-712
SCL,"3/10/2024 6 p.m. PDT",1321,1233,663,-658
SCL,"3/10/2024 7 p.m. PDT",1320,1260,718,-602
SCL,"3/10/2024 8 p.m. PDT",1347,1292,714,-633
SCL,"3/10/2024 9 p.m. PDT",1337,1280,693,-644
SCL,"3/10/2024 10 p.m. PDT",1292,1225,620,-672
SCL,"3/10/2024 11 p.m. PDT",1208,1143,559,-649
SCL,"3/11/2024 12 a.m. PDT",1111,1051,430,-681
SCL,"3/11/2024 1 a.m. PDT",1051,1018,421,-630
SCL,"3/11/2024 2 a.m. PDT",1024,975,348,-676
SCL,"3/11/2024 3 a.m. PDT",1001,964,354,-647
SCL,"3/11/2024 4 a.m. PDT",1019,968,355,-664
SCL,"3/11/2024 5 a.m. PDT",1065,1002,435,-630
SCL,"3/11/2024 6 a.m. PDT",1153,1085,474,-679
SCL,"3/11/2024 7 a.m. PDT",1284,1214,663,-621
SCL,"3/11/2024 8 a.m. PDT",1370,1328,765,-605
SCL,"3/11/2024 9 a.m. PDT",1361,1368,719,-642
SCL,"3/11/2024 10 a.m. PDT",1399,1352,681,-718
SCL,"3/11/2024 11 a.m. PDT",1402,1330,679,-723
SCL,"3/11/2024 12 p.m. PDT",1393,1306,679,-714
SCL,"3/11/2024 1 p.m. PDT",1375,1284,650,-725
SCL,"3/11/2024 2 p.m. PDT",1355,1263,660,-695
SCL,"3/11/2024 3 p.m. PDT",1331,1240,668,-663
SCL,"3/11/2024 4 p.m. PDT",1340,1234,681,-659
SCL,"3/11/2024 5 p.m. PDT",1358,1238,662,-696
SCL,"3/11/2024 6 p.m. PDT",1391,1263,763,-628
SCL,"3/11/2024 7 p.m. PDT",1388,1270,771,-617
SCL,"3/11/2024 8 p.m. PDT",1399,1292,991,-408
SCL,"3/11/2024 9 p.m. PDT",1363,1275,912,-451
SCL,"3/11/2024 10 p.m. PDT",1294,1205,891,-403
SCL,"3/11/2024 11 p.m. PDT",1202,1115,598,-604
SCL,"3/12/2024 12 a.m. PDT",1107,1019,461,-646
SCL,"3/12/2024 1 a.m. PDT",1037,1008,284,-753
SCL,"3/12/2024 2 a.m. PDT",999,968,256,-743
SCL,"3/12/2024 3 a.m. PDT",991,953,266,-725
SCL,"3/12/2024 4 a.m. PDT",991,956,264,-727
SCL,"3/12/2024 5 a.m. PDT",1040,993,338,-702
SCL,"3/12/2024 6 a.m. PDT",1128,1084,416,-712
SCL,"3/12/2024 7 a.m. PDT",1278,1226,430,-848
SCL,"3/12/2024 8 a.m. PDT",1384,1349,584,-800
SCL,"3/12/2024 9 a.m. PDT",1417,1379,630,-787
SCL,"3/12/2024 10 a.m. PDT",1400,1375,647,-753
SCL,"3/12/2024 11 a.m. PDT",1389,1356,350,-1039
SCL,"3/12/2024 12 p.m. PDT",1357,1341,331,-1026
SCL,"3/12/2024 1 p.m. PDT",1312,1323,343,-969
SCL,"3/12/2024 2 p.m. PDT",1286,1309,257,-1029
SCL,"3/12/2024 3 p.m. PDT",1254,1291,239,-1015
SCL,"3/12/2024 4 p.m. PDT",1237,1277,236,-1001
SCL,"3/12/2024 5 p.m. PDT",1187,1285,241,-946
SCL,"3/12/2024 6 p.m. PDT",1227,1308,429,-798
SCL,"3/12/2024 7 p.m. PDT",1265,1313,584,-681
SCL,"3/12/2024 8 p.m. PDT",1298,1339,725,-573
SCL,"3/12/2024 9 p.m. PDT",1290,1327,734,-556
SCL,"3/12/2024 10 p.m. PDT",1232,1266,668,-564
SCL,"3/12/2024 11 p.m. PDT",1153,1179,613,-540
SCL,"3/13/2024 12 a.m. PDT",1068,1087,518,-550
SCL,"3/13/2024 1 a.m. PDT",1011,1012,595,-416
SCL,"3/13/2024 2 a.m. PDT",970,984,480,-490
SCL,"3/13/2024 3 a.m. PDT",952,973,478,-474
SCL,"3/13/2024 4 a.m. PDT",959,978,613,-346
SCL,"3/13/2024 5 a.m. PDT",996,1016,680,-316
SCL,"3/13/2024 6 a.m. PDT",1096,1111,725,-371
SCL,"3/13/2024 7 a.m. PDT",1242,1255,817,-425
SCL,"3/13/2024 8 a.m. PDT",1357,1377,867,-490
SCL,"3/13/2024 9 a.m. PDT",1374,1395,654,-720
SCL,"3/13/2024 10 a.m. PDT",1369,1367,595,-774
SCL,"3/13/2024 11 a.m. PDT",1339,1330,566,-773
SCL,"3/13/2024 12 p.m. PDT",1273,1296,464,-809
SCL,"3/13/2024 1 p.m. PDT",1221,1262,388,-833
SCL,"3/13/2024 2 p.m. PDT",1187,1237,340,-847
SCL,"3/13/2024 3 p.m. PDT",1157,1216,337,-820
SCL,"3/13/2024 4 p.m. PDT",1138,1205,340,-798
SCL,"3/13/2024 5 p.m. PDT",1146,1201,338,-808
SCL,"3/13/2024 6 p.m. PDT",1168,1229,372,-796
SCL,"3/13/2024 7 p.m. PDT",1186,1246,601,-585
SCL,"3/13/2024 8 p.m. PDT",1244,1282,714,-530
SCL,"3/13/2024 9 p.m. PDT",1247,1271,884,-363
SCL,"3/13/2024 10 p.m. PDT",1198,1221,876,-322
SCL,"3/13/2024 11 p.m. PDT",1117,1142,589,-528
SCL,"3/14/2024 12 a.m. PDT",1044,1060,520,-524
SCL,"3/14/2024 1 a.m. PDT",991,985,580,-411
SCL,"3/14/2024 2 a.m. PDT",960,963,566,-394
SCL,"3/14/2024 3 a.m. PDT",957,953,556,-401
SCL,"3/14/2024 4 a.m. PDT",972,961,573,-399
SCL,"3/14/2024 5 a.m. PDT",1016,1003,615,-401
SCL,"3/14/2024 6 a.m. PDT",1121,1103,677,-444
SCL,"3/14/2024 7 a.m. PDT",1287,1254,778,-509
SCL,"3/14/2024 8 a.m. PDT",1408,1372,919,-489
SCL,"3/14/2024 9 a.m. PDT",1417,1387,931,-486
SCL,"3/14/2024 10 a.m. PDT",1357,1353,854,-503
SCL,"3/14/2024 11 a.m. PDT",1296,1309,628,-668
SCL,"3/14/2024 12 p.m. PDT",1239,1269,506,-733
SCL,"3/14/2024 1 p.m. PDT",1201,1227,503,-698
SCL,"3/14/2024 2 p.m. PDT",1173,1191,401,-772
SCL,"3/14/2024 3 p.m. PDT",1136,1156,343,-793
SCL,"3/14/2024 4 p.m. PDT",1120,1139,337,-783
SCL,"3/14/2024 5 p.m. PDT",1119,1138,344,-775
SCL,"3/14/2024 6 p.m. PDT",1138,1168,399,-739
SCL,"3/14/2024 7 p.m. PDT",1166,1194,498,-668
SCL,"3/14/2024 8 p.m. PDT",1206,1232,657,-549
SCL,"3/14/2024 9 p.m. PDT",1199,1237,677,-522
SCL,"3/14/2024 10 p.m. PDT",1162,1190,668,-494
SCL,"3/14/2024 11 p.m. PDT",1088,1117,656,-432
SCL,"3/15/2024 12 a.m. PDT",1014,1032,525,-489
SCL,"3/15/2024 1 a.m. PDT",961,961,516,-445
SCL,"3/15/2024 2 a.m. PDT",928,932,482,-446
SCL,"3/15/2024 3 a.m. PDT",911,919,439,-472
SCL,"3/15/2024 4 a.m. PDT",922,924,478,-444
SCL,"3/15/2024 5 a.m. PDT",975,962,604,-371
SCL,"3/15/2024 6 a.m. PDT",1069,1055,805,-264
SCL,"3/15/2024 7 a.m. PDT",1232,1197,822,-410
SCL,"3/15/2024 8 a.m. PDT",1341,1312,932,-409
SCL,"3/15/2024 9 a.m. PDT",1356,1329,843,-513
SCL,"3/15/2024 10 a.m. PDT",1290,1306,813,-477
SCL,"3/15/2024 11 a.m. PDT",1265,1280,761,-504
SCL,"3/15/2024 12 p.m. PDT",1225,1252,692,-533
SCL,"3/15/2024 1 p.m. PDT",1195,1216,638,-557
SCL,"3/15/2024 2 p.m. PDT",1170,1185,610,-560
SCL,"3/15/2024 3 p.m. PDT",1137,1161,620,-517
SCL,"3/15/2024 4 p.m. PDT",1123,1146,639,-484
SCL,"3/15/2024 5 p.m. PDT",1127,1144,594,-533
SCL,"3/15/2024 6 p.m. PDT",1110,1157,668,-442
SCL,"3/15/2024 7 p.m. PDT",1132,1148,839,-293
SCL,"3/15/2024 8 p.m. PDT",1152,1167,917,-235
SCL,"3/15/2024 9 p.m. PDT",1145,1160,871,-274
SCL,"3/15/2024 10 p.m. PDT",1113,1122,829,-284
SCL,"3/15/2024 11 p.m. PDT",1059,1071,740,-319
SCL,"3/16/2024 12 a.m. PDT",987,1008,579,-408
SCL,"3/16/2024 1 a.m. PDT",954,910,501,-453
SCL,"3/16/2024 2 a.m. PDT",917,877,515,-402
SCL,"3/16/2024 3 a.m. PDT",903,859,408,-495
SCL,"3/16/2024 4 a.m. PDT",898,855,401,-497
SCL,"3/16/2024 5 a.m. PDT",912,868,452,-460
SCL,"3/16/2024 6 a.m. PDT",946,905,472,-474
SCL,"3/16/2024 7 a.m. PDT",1010,971,593,-417
SCL,"3/16/2024 8 a.m. PDT",1079,1043,636,-443
SCL,"3/16/2024 9 a.m. PDT",1123,1099,740,-383
SCL,"3/16/2024 10 a.m. PDT",1123,1128,669,-454
SCL,"3/16/2024 11 a.m. PDT",1080,1128,661,-419
SCL,"3/16/2024 12 p.m. PDT",1069,1113,656,-413
SCL,"3/16/2024 1 p.m. PDT",1045,1087,649,-396
SCL,"3/16/2024 2 p.m. PDT",1009,1052,531,-478
SCL,"3/16/2024 3 p.m. PDT",985,1037,477,-508
SCL,"3/16/2024 4 p.m. PDT",983,1030,460,-523
SCL,"3/16/2024 5 p.m. PDT",1010,1047,604,-406
SCL,"3/16/2024 6 p.m. PDT",1021,1064,627,-394
SCL,"3/16/2024 7 p.m. PDT",1035,1075,780,-255
SCL,"3/16/2024 8 p.m. PDT",1038,1098,761,-277
SCL,"3/16/2024 9 p.m. PDT",1053,1091,731,-322
SCL,"3/16/2024 10 p.m. PDT",1020,1054,628,-392
SCL,"3/16/2024 11 p.m. PDT",971,1003,695,-276
SCL,"3/17/2024 12 a.m. PDT",920,941,514,-406
SCL,"3/17/2024 1 a.m. PDT",873,824,471,-402
SCL,"3/17/2024 2 a.m. PDT",833,794,466,-367
SCL,"3/17/2024 3 a.m. PDT",819,772,450,-369
SCL,"3/17/2024 4 a.m. PDT",815,766,445,-370
SCL,"3/17/2024 5 a.m. PDT",828,778,530,-298
SCL,"3/17/2024 6 a.m. PDT",841,812,540,-301
SCL,"3/17/2024 7 a.m. PDT",861,873,553,-308
SCL,"3/17/2024 8 a.m. PDT",901,946,624,-277
SCL,"3/17/2024 9 a.m. PDT",956,999,566,-390
SCL,"3/17/2024 10 a.m. PDT",967,1033,601,-366
SCL,"3/17/2024 11 a.m. PDT",978,1056,629,-349
SCL,"3/17/2024 12 p.m. PDT",971,1066,717,-254
SCL,"3/17/2024 1 p.m. PDT",960,1071,701,-259
SCL,"3/17/2024 2 p.m. PDT",945,1062,592,-353
SCL,"3/17/2024 3 p.m. PDT",935,1057,625,-310
SCL,"3/17/2024 4 p.m. PDT",938,1066,626,-312
SCL,"3/17/2024 5 p.m. PDT",959,1077,570,-389
SCL,"3/17/2024 6 p.m. PDT",982,1096,669,-313
SCL,"3/17/2024 7 p.m. PDT",1017,1108,806,-211
SCL,"3/17/2024 8 p.m. PDT",1041,1123,892,-149
SCL,"3/17/2024 9 p.m. PDT",1044,1113,854,-190
SCL,"3/17/2024 10 p.m. PDT",1004,1066,779,-225
SCL,"3/17/2024 11 p.m. PDT",931,987,543,-388
SCL,"3/18/2024 12 a.m. PDT",853,920,485,-368
SCL,"3/18/2024 1 a.m. PDT",807,812,392,-415
SCL,"3/18/2024 2 a.m. PDT",774,780,362,-412
SCL,"3/18/2024 3 a.m. PDT",767,767,345,-422
SCL,"3/18/2024 4 a.m. PDT",763,773,354,-409
SCL,"3/18/2024 5 a.m. PDT",806,812,384,-422
SCL,"3/18/2024 6 a.m. PDT",886,900,493,-393
SCL,"3/18/2024 7 a.m. PDT",1019,1040,581,-438
SCL,"3/18/2024 8 a.m. PDT",1121,1164,690,-431
SCL,"3/18/2024 9 a.m. PDT",1135,1192,659,-476
SCL,"3/18/2024 10 a.m. PDT",1118,1172,741,-377
SCL,"3/18/2024 11 a.m. PDT",1094,1148,700,-394
SCL,"3/18/2024 12 p.m. PDT",1078,1133,652,-426
SCL,"3/18/2024 1 p.m. PDT",1064,1122,639,-425
SCL,"3/18/2024 2 p.m. PDT",1047,1105,635,-412
SCL,"3/18/2024 3 p.m. PDT",1031,1086,621,-410
SCL,"3/18/2024 4 p.m. PDT",1023,1077,598,-425
SCL,"3/18/2024 5 p.m. PDT",1031,1080,525,-506
SCL,"3/18/2024 6 p.m. PDT",1048,1097,634,-414
SCL,"3/18/2024 7 p.m. PDT",1056,1095,861,-195
SCL,"3/18/2024 8 p.m. PDT",1075,1113,1011,-64
SCL,"3/18/2024 9 p.m. PDT",1072,1097,963,-109
SCL,"3/18/2024 10 p.m. PDT",1020,1049,735,-285
