"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"10/7/2024 10 a.m. PDT",1044,1080,139,-905
SCL,"10/7/2024 11 a.m. PDT",1054,1070,114,-940
SCL,"10/7/2024 12 p.m. PDT",1079,1067,114,-965
SCL,"10/7/2024 1 p.m. PDT",1086,1064,100,-986
SCL,"10/7/2024 2 p.m. PDT",1088,1064,110,-978
SCL,"10/7/2024 3 p.m. PDT",1083,1066,136,-947
SCL,"10/7/2024 4 p.m. PDT",1096,1069,167,-929
SCL,"10/7/2024 5 p.m. PDT",1098,1091,193,-905
SCL,"10/7/2024 6 p.m. PDT",1104,1104,246,-858
SCL,"10/7/2024 7 p.m. PDT",1092,1095,245,-847
SCL,"10/7/2024 8 p.m. PDT",1108,1087,770,-338
SCL,"10/7/2024 9 p.m. PDT",1065,1045,775,-290
SCL,"10/7/2024 10 p.m. PDT",1010,989,614,-396
SCL,"10/7/2024 11 p.m. PDT",940,919,661,-279
SCL,"10/8/2024 12 a.m. PDT",863,843,660,-203
SCL,"10/8/2024 1 a.m. PDT",814,778,633,-181
SCL,"10/8/2024 2 a.m. PDT",774,738,647,-127
SCL,"10/8/2024 3 a.m. PDT",757,718,622,-135
SCL,"10/8/2024 4 a.m. PDT",754,715,623,-131
SCL,"10/8/2024 5 a.m. PDT",767,738,609,-158
SCL,"10/8/2024 6 a.m. PDT",822,805,666,-156
SCL,"10/8/2024 7 a.m. PDT",942,924,210,-732
SCL,"10/8/2024 8 a.m. PDT",1029,1026,236,-793
SCL,"10/8/2024 9 a.m. PDT",1066,1050,221,-845
SCL,"10/8/2024 10 a.m. PDT",1082,1050,115,-967
SCL,"10/8/2024 11 a.m. PDT",1066,1045,107,-959
SCL,"10/8/2024 12 p.m. PDT",1079,1040,100,-979
SCL,"10/8/2024 1 p.m. PDT",1096,1038,98,-998
SCL,"10/8/2024 2 p.m. PDT",1087,1034,94,-993
SCL,"10/8/2024 3 p.m. PDT",1073,1032,96,-977
SCL,"10/8/2024 4 p.m. PDT",1072,1036,95,-977
SCL,"10/8/2024 5 p.m. PDT",1045,1052,189,-856
SCL,"10/8/2024 6 p.m. PDT",1080,1065,217,-863
SCL,"10/8/2024 7 p.m. PDT",1060,1071,243,-817
SCL,"10/8/2024 8 p.m. PDT",1068,1070,534,-534
SCL,"10/8/2024 9 p.m. PDT",1027,1038,693,-334
SCL,"10/8/2024 10 p.m. PDT",978,987,692,-286
SCL,"10/8/2024 11 p.m. PDT",897,914,687,-210
SCL,"10/9/2024 12 a.m. PDT",823,845,679,-144
SCL,"10/9/2024 1 a.m. PDT",773,776,752,-21
SCL,"10/9/2024 2 a.m. PDT",737,741,718,-19
SCL,"10/9/2024 3 a.m. PDT",713,723,722,9
SCL,"10/9/2024 4 a.m. PDT",706,720,614,-92
SCL,"10/9/2024 5 a.m. PDT",716,740,625,-91
SCL,"10/9/2024 6 a.m. PDT",781,806,594,-187
SCL,"10/9/2024 7 a.m. PDT",898,924,277,-621
SCL,"10/9/2024 8 a.m. PDT",989,1027,246,-743
SCL,"10/9/2024 9 a.m. PDT",1014,1052,200,-814
SCL,"10/9/2024 10 a.m. PDT",1016,1051,109,-907
SCL,"10/9/2024 11 a.m. PDT",1006,1045,101,-905
SCL,"10/9/2024 12 p.m. PDT",1004,1040,99,-905
SCL,"10/9/2024 1 p.m. PDT",1012,1037,92,-920
SCL,"10/9/2024 2 p.m. PDT",1000,1033,98,-902
SCL,"10/9/2024 3 p.m. PDT",989,1026,98,-891
SCL,"10/9/2024 4 p.m. PDT",992,1029,96,-896
SCL,"10/9/2024 5 p.m. PDT",1003,1040,129,-874
SCL,"10/9/2024 6 p.m. PDT",1030,1057,174,-856
SCL,"10/9/2024 7 p.m. PDT",1030,1068,282,-748
SCL,"10/9/2024 8 p.m. PDT",1046,1072,775,-271
SCL,"10/9/2024 9 p.m. PDT",1011,1038,808,-203
SCL,"10/9/2024 10 p.m. PDT",966,992,778,-188
SCL,"10/9/2024 11 p.m. PDT",889,926,658,-231
SCL,"10/10/2024 12 a.m. PDT",824,851,651,-173
SCL,"10/10/2024 1 a.m. PDT",776,779,765,-11
SCL,"10/10/2024 2 a.m. PDT",736,749,625,-111
SCL,"10/10/2024 3 a.m. PDT",717,734,614,-103
SCL,"10/10/2024 4 a.m. PDT",715,734,603,-112
SCL,"10/10/2024 5 a.m. PDT",739,762,616,-123
SCL,"10/10/2024 6 a.m. PDT",808,833,623,-185
SCL,"10/10/2024 7 a.m. PDT",926,956,507,-419
SCL,"10/10/2024 8 a.m. PDT",1033,1059,640,-393
SCL,"10/10/2024 9 a.m. PDT",1066,1093,633,-433
SCL,"10/10/2024 10 a.m. PDT",1091,1095,557,-534
SCL,"10/10/2024 11 a.m. PDT",1095,1087,163,-932
SCL,"10/10/2024 12 p.m. PDT",1099,1076,112,-987
SCL,"10/10/2024 1 p.m. PDT",1073,1072,108,-965
SCL,"10/10/2024 2 p.m. PDT",1043,1063,104,-939
SCL,"10/10/2024 3 p.m. PDT",1020,1052,101,-919
SCL,"10/10/2024 4 p.m. PDT",1006,1049,143,-863
SCL,"10/10/2024 5 p.m. PDT",1015,1061,153,-862
SCL,"10/10/2024 6 p.m. PDT",1034,1077,258,-776
SCL,"10/10/2024 7 p.m. PDT",1040,1087,297,-743
SCL,"10/10/2024 8 p.m. PDT",1042,1087,1008,-34
SCL,"10/10/2024 9 p.m. PDT",1025,1056,1039,14
SCL,"10/10/2024 10 p.m. PDT",985,1011,931,-54
SCL,"10/10/2024 11 p.m. PDT",920,946,968,48
SCL,"10/11/2024 12 a.m. PDT",856,878,902,46
SCL,"10/11/2024 1 a.m. PDT",806,811,801,-5
SCL,"10/11/2024 2 a.m. PDT",769,778,700,-69
SCL,"10/11/2024 3 a.m. PDT",756,762,645,-111
SCL,"10/11/2024 4 a.m. PDT",745,763,633,-112
SCL,"10/11/2024 5 a.m. PDT",769,793,663,-106
SCL,"10/11/2024 6 a.m. PDT",837,871,601,-236
SCL,"10/11/2024 7 a.m. PDT",944,1003,135,-809
SCL,"10/11/2024 8 a.m. PDT",1037,1106,171,-866
SCL,"10/11/2024 9 a.m. PDT",1075,1126,214,-861
SCL,"10/11/2024 10 a.m. PDT",1088,1113,131,-957
SCL,"10/11/2024 11 a.m. PDT",1104,1088,124,-980
SCL,"10/11/2024 12 p.m. PDT",1090,1053,121,-969
SCL,"10/11/2024 1 p.m. PDT",1073,1028,111,-962
SCL,"10/11/2024 2 p.m. PDT",1079,1016,104,-975
SCL,"10/11/2024 3 p.m. PDT",1077,998,106,-971
SCL,"10/11/2024 4 p.m. PDT",1065,993,151,-914
SCL,"10/11/2024 5 p.m. PDT",1088,1009,223,-865
SCL,"10/11/2024 6 p.m. PDT",1096,1020,272,-824
SCL,"10/11/2024 7 p.m. PDT",1098,1026,292,-806
SCL,"10/11/2024 8 p.m. PDT",1095,1019,954,-141
SCL,"10/11/2024 9 p.m. PDT",1061,989,982,-79
SCL,"10/11/2024 10 p.m. PDT",996,951,780,-216
SCL,"10/11/2024 11 p.m. PDT",967,904,869,-98
SCL,"10/12/2024 12 a.m. PDT",909,859,804,-105
SCL,"10/12/2024 1 a.m. PDT",868,823,648,-220
SCL,"10/12/2024 2 a.m. PDT",834,790,653,-181
SCL,"10/12/2024 3 a.m. PDT",814,769,549,-265
SCL,"10/12/2024 4 a.m. PDT",802,761,650,-152
SCL,"10/12/2024 5 a.m. PDT",808,770,753,-55
SCL,"10/12/2024 6 a.m. PDT",833,802,734,-99
SCL,"10/12/2024 7 a.m. PDT",892,855,205,-687
SCL,"10/12/2024 8 a.m. PDT",954,915,241,-713
SCL,"10/12/2024 9 a.m. PDT",1009,961,207,-802
SCL,"10/12/2024 10 a.m. PDT",1030,981,137,-893
SCL,"10/12/2024 11 a.m. PDT",1028,986,132,-896
SCL,"10/12/2024 12 p.m. PDT",1014,976,122,-892
SCL,"10/12/2024 1 p.m. PDT",999,964,117,-882
SCL,"10/12/2024 2 p.m. PDT",972,954,107,-865
SCL,"10/12/2024 3 p.m. PDT",959,951,108,-851
SCL,"10/12/2024 4 p.m. PDT",976,952,152,-824
SCL,"10/12/2024 5 p.m. PDT",976,966,356,-620
SCL,"10/12/2024 6 p.m. PDT",1006,984,481,-525
SCL,"10/12/2024 7 p.m. PDT",1018,1004,978,-40
SCL,"10/12/2024 8 p.m. PDT",1030,1003,979,-51
SCL,"10/12/2024 9 p.m. PDT",1010,979,933,-77
SCL,"10/12/2024 10 p.m. PDT",981,946,836,-145
SCL,"10/12/2024 11 p.m. PDT",935,902,815,-120
SCL,"10/13/2024 12 a.m. PDT",884,850,804,-80
SCL,"10/13/2024 1 a.m. PDT",824,799,554,-270
SCL,"10/13/2024 2 a.m. PDT",811,763,526,-285
SCL,"10/13/2024 3 a.m. PDT",784,741,505,-279
SCL,"10/13/2024 4 a.m. PDT",772,732,495,-277
SCL,"10/13/2024 5 a.m. PDT",777,739,466,-311
SCL,"10/13/2024 6 a.m. PDT",796,763,477,-319
