date,temperature_2m,precipitation,snowfall,snow_depth,soil_temperature_0_to_7cm,wind_speed_10m,surface_pressure,cloud_cover,relative_humidity_2m,weather_code
2025-06-07 00:00:00+00:00,24.2535,0.0,0.0,,31.1035,15.745627,1007.9501,9.0,41.65437,0.0
2025-06-07 01:00:00+00:00,24.303501,0.0,0.0,,30.6535,14.761098,1007.6531,8.0,40.842396,0.0
2025-06-07 02:00:00+00:00,22.803501,0.0,0.0,,29.2035,15.743569,1007.8174,39.0,44.85648,1.0
2025-06-07 03:00:00+00:00,21.1035,0.0,0.0,,27.303501,14.813682,1008.0757,58.0,50.0913,2.0
2025-06-07 04:00:00+00:00,19.4035,0.0,0.0,,25.2035,14.690691,1008.43286,42.0,57.33282,1.0
2025-06-07 05:00:00+00:00,17.8535,0.0,0.0,,23.2535,12.616703,1009.091,75.0,63.59224,2.0
2025-06-07 06:00:00+00:00,17.1035,0.0,0.0,,21.7035,8.373386,1009.3709,99.0,66.67483,3.0
2025-06-07 07:00:00+00:00,16.4035,0.0,0.0,,20.4035,3.710795,1009.9499,100.0,69.472534,3.0
2025-06-07 08:00:00+00:00,15.803501,0.0,0.0,,19.2535,1.7727944,1010.0347,97.0,71.94333,3.0
2025-06-07 09:00:00+00:00,15.403501,0.0,0.0,,18.3535,2.0523157,1010.12415,100.0,74.79733,3.0
2025-06-07 10:00:00+00:00,14.8535,0.0,0.0,,17.5035,1.9134263,1010.2098,99.0,78.00458,3.0
2025-06-07 11:00:00+00:00,14.3035,0.0,0.0,,16.6535,2.0364676,1010.1965,98.0,81.63129,3.0
2025-06-07 12:00:00+00:00,13.8535,0.0,0.0,,15.9035,1.2979984,1010.18536,91.0,84.885605,3.0
2025-06-07 13:00:00+00:00,14.203501,0.0,0.0,,15.3535,5.5450516,1010.6905,99.0,84.08644,3.0
2025-06-07 14:00:00+00:00,14.8035,0.0,0.0,,15.803501,5.8852015,1010.8048,84.0,81.158195,3.0
2025-06-07 15:00:00+00:00,16.0035,0.0,0.0,,17.0035,6.1120534,1010.83386,1.0,75.14663,0.0
2025-06-07 16:00:00+00:00,17.4535,0.0,0.0,,18.9035,8.163749,1011.16693,10.0,65.86883,0.0
2025-06-07 17:00:00+00:00,19.053501,0.0,0.0,,21.053501,9.979859,1011.0068,22.0,58.014214,1.0
2025-06-07 18:00:00+00:00,20.4035,0.0,0.0,,23.2535,12.503199,1010.7409,55.0,52.47168,2.0
2025-06-07 19:00:00+00:00,21.7035,0.0,0.0,,25.4035,13.775586,1010.4733,50.0,47.802475,2.0
2025-06-07 20:00:00+00:00,22.803501,0.0,0.0,,27.303501,15.273505,1010.3004,28.0,43.81859,1.0
