"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"8/6/2024 11 a.m. PDT",221
SCL,"8/6/2024 12 p.m. PDT",223
SCL,"8/6/2024 1 p.m. PDT",222
SCL,"8/6/2024 2 p.m. PDT",231
SCL,"8/6/2024 3 p.m. PDT",310
SCL,"8/6/2024 4 p.m. PDT",462
SCL,"8/6/2024 5 p.m. PDT",448
SCL,"8/6/2024 6 p.m. PDT",544
SCL,"8/6/2024 7 p.m. PDT",722
SCL,"8/6/2024 8 p.m. PDT",756
SCL,"8/6/2024 9 p.m. PDT",635
SCL,"8/6/2024 10 p.m. PDT",529
SCL,"8/6/2024 11 p.m. PDT",493
SCL,"8/7/2024 12 a.m. PDT",321
SCL,"8/7/2024 1 a.m. PDT",334
SCL,"8/7/2024 2 a.m. PDT",210
SCL,"8/7/2024 3 a.m. PDT",163
SCL,"8/7/2024 4 a.m. PDT",170
SCL,"8/7/2024 5 a.m. PDT",177
SCL,"8/7/2024 6 a.m. PDT",216
SCL,"8/7/2024 7 a.m. PDT",359
SCL,"8/7/2024 8 a.m. PDT",311
SCL,"8/7/2024 9 a.m. PDT",259
SCL,"8/7/2024 10 a.m. PDT",250
SCL,"8/7/2024 11 a.m. PDT",239
SCL,"8/7/2024 12 p.m. PDT",362
SCL,"8/7/2024 1 p.m. PDT",356
SCL,"8/7/2024 2 p.m. PDT",359
SCL,"8/7/2024 3 p.m. PDT",467
SCL,"8/7/2024 4 p.m. PDT",473
SCL,"8/7/2024 5 p.m. PDT",474
SCL,"8/7/2024 6 p.m. PDT",659
SCL,"8/7/2024 7 p.m. PDT",939
SCL,"8/7/2024 8 p.m. PDT",861
SCL,"8/7/2024 9 p.m. PDT",717
SCL,"8/7/2024 10 p.m. PDT",485
SCL,"8/7/2024 11 p.m. PDT",384
SCL,"8/8/2024 12 a.m. PDT",264
SCL,"8/8/2024 1 a.m. PDT",147
SCL,"8/8/2024 2 a.m. PDT",136
SCL,"8/8/2024 3 a.m. PDT",127
SCL,"8/8/2024 4 a.m. PDT",88
SCL,"8/8/2024 5 a.m. PDT",87
SCL,"8/8/2024 6 a.m. PDT",165
SCL,"8/8/2024 7 a.m. PDT",372
SCL,"8/8/2024 8 a.m. PDT",360
SCL,"8/8/2024 9 a.m. PDT",262
SCL,"8/8/2024 10 a.m. PDT",256
SCL,"8/8/2024 11 a.m. PDT",275
SCL,"8/8/2024 12 p.m. PDT",363
SCL,"8/8/2024 1 p.m. PDT",502
SCL,"8/8/2024 2 p.m. PDT",403
SCL,"8/8/2024 3 p.m. PDT",555
SCL,"8/8/2024 4 p.m. PDT",456
SCL,"8/8/2024 5 p.m. PDT",484
SCL,"8/8/2024 6 p.m. PDT",704
SCL,"8/8/2024 7 p.m. PDT",946
SCL,"8/8/2024 8 p.m. PDT",894
SCL,"8/8/2024 9 p.m. PDT",809
SCL,"8/8/2024 10 p.m. PDT",615
SCL,"8/8/2024 11 p.m. PDT",266
SCL,"8/9/2024 12 a.m. PDT",256
SCL,"8/9/2024 1 a.m. PDT",235
SCL,"8/9/2024 2 a.m. PDT",156
SCL,"8/9/2024 3 a.m. PDT",116
SCL,"8/9/2024 4 a.m. PDT",125
SCL,"8/9/2024 5 a.m. PDT",118
SCL,"8/9/2024 6 a.m. PDT",172
SCL,"8/9/2024 7 a.m. PDT",338
SCL,"8/9/2024 8 a.m. PDT",310
SCL,"8/9/2024 9 a.m. PDT",238
SCL,"8/9/2024 10 a.m. PDT",227
SCL,"8/9/2024 11 a.m. PDT",199
SCL,"8/9/2024 12 p.m. PDT",441
SCL,"8/9/2024 1 p.m. PDT",299
SCL,"8/9/2024 2 p.m. PDT",326
SCL,"8/9/2024 3 p.m. PDT",310
SCL,"8/9/2024 4 p.m. PDT",391
SCL,"8/9/2024 5 p.m. PDT",452
SCL,"8/9/2024 6 p.m. PDT",642
SCL,"8/9/2024 7 p.m. PDT",701
SCL,"8/9/2024 8 p.m. PDT",608
SCL,"8/9/2024 9 p.m. PDT",562
SCL,"8/9/2024 10 p.m. PDT",530
SCL,"8/9/2024 11 p.m. PDT",353
SCL,"8/10/2024 12 a.m. PDT",312
SCL,"8/10/2024 1 a.m. PDT",254
SCL,"8/10/2024 2 a.m. PDT",187
SCL,"8/10/2024 3 a.m. PDT",186
SCL,"8/10/2024 4 a.m. PDT",151
SCL,"8/10/2024 5 a.m. PDT",148
SCL,"8/10/2024 6 a.m. PDT",261
SCL,"8/10/2024 7 a.m. PDT",317
SCL,"8/10/2024 8 a.m. PDT",343
SCL,"8/10/2024 9 a.m. PDT",296
SCL,"8/10/2024 10 a.m. PDT",327
SCL,"8/10/2024 11 a.m. PDT",321
SCL,"8/10/2024 12 p.m. PDT",415
SCL,"8/10/2024 1 p.m. PDT",474
SCL,"8/10/2024 2 p.m. PDT",487
SCL,"8/10/2024 3 p.m. PDT",524
SCL,"8/10/2024 4 p.m. PDT",539
SCL,"8/10/2024 5 p.m. PDT",719
SCL,"8/10/2024 6 p.m. PDT",795
SCL,"8/10/2024 7 p.m. PDT",760
SCL,"8/10/2024 8 p.m. PDT",822
SCL,"8/10/2024 9 p.m. PDT",690
SCL,"8/10/2024 10 p.m. PDT",681
SCL,"8/10/2024 11 p.m. PDT",397
SCL,"8/11/2024 12 a.m. PDT",372
SCL,"8/11/2024 1 a.m. PDT",284
SCL,"8/11/2024 2 a.m. PDT",190
SCL,"8/11/2024 3 a.m. PDT",193
SCL,"8/11/2024 4 a.m. PDT",167
SCL,"8/11/2024 5 a.m. PDT",167
SCL,"8/11/2024 6 a.m. PDT",167
SCL,"8/11/2024 7 a.m. PDT",275
SCL,"8/11/2024 8 a.m. PDT",261
SCL,"8/11/2024 9 a.m. PDT",295
SCL,"8/11/2024 10 a.m. PDT",298
SCL,"8/11/2024 11 a.m. PDT",277
SCL,"8/11/2024 12 p.m. PDT",291
SCL,"8/11/2024 1 p.m. PDT",439
SCL,"8/11/2024 2 p.m. PDT",498
SCL,"8/11/2024 3 p.m. PDT",519
SCL,"8/11/2024 4 p.m. PDT",502
SCL,"8/11/2024 5 p.m. PDT",550
SCL,"8/11/2024 6 p.m. PDT",658
SCL,"8/11/2024 7 p.m. PDT",678
SCL,"8/11/2024 8 p.m. PDT",703
