BA Code,Timestamp (Hour Ending),Hydro Generation (MWh)
SCL,1/9/2024 2 a.m. PST,245.0
SCL,1/9/2024 3 a.m. PST,251.0
SCL,1/9/2024 4 a.m. PST,247.0
SCL,1/9/2024 5 a.m. PST,199.0
SCL,1/9/2024 6 a.m. PST,266.0
SCL,1/9/2024 7 a.m. PST,316.0
SCL,1/9/2024 8 a.m. PST,422.0
SCL,1/9/2024 9 a.m. PST,512.0
SCL,1/9/2024 10 a.m. PST,471.0
SCL,1/9/2024 11 a.m. PST,405.0
SCL,1/9/2024 12 p.m. PST,449.0
SCL,1/9/2024 1 p.m. PST,440.0
SCL,1/9/2024 2 p.m. PST,449.0
SCL,1/9/2024 3 p.m. PST,432.0
SCL,1/9/2024 4 p.m. PST,423.0
SCL,1/9/2024 5 p.m. PST,483.0
SCL,1/9/2024 6 p.m. PST,503.0
SCL,1/9/2024 7 p.m. PST,486.0
SCL,1/9/2024 8 p.m. PST,458.0
SCL,1/9/2024 9 p.m. PST,410.0
SCL,1/9/2024 10 p.m. PST,385.0
SCL,1/9/2024 11 p.m. PST,473.0
SCL,1/10/2024 12 a.m. PST,492.0
SCL,1/10/2024 1 a.m. PST,413.0
SCL,1/10/2024 2 a.m. PST,363.0
SCL,1/10/2024 3 a.m. PST,359.0
SCL,1/10/2024 4 a.m. PST,347.0
SCL,1/10/2024 5 a.m. PST,351.0
SCL,1/10/2024 6 a.m. PST,456.0
SCL,1/10/2024 7 a.m. PST,438.0
SCL,1/10/2024 8 a.m. PST,495.0
SCL,1/10/2024 9 a.m. PST,513.0
SCL,1/10/2024 10 a.m. PST,500.0
SCL,1/10/2024 11 a.m. PST,476.0
SCL,1/10/2024 12 p.m. PST,585.0
SCL,1/10/2024 1 p.m. PST,578.0
SCL,1/10/2024 2 p.m. PST,496.0
SCL,1/10/2024 3 p.m. PST,488.0
SCL,1/10/2024 4 p.m. PST,494.0
SCL,1/10/2024 5 p.m. PST,492.0
SCL,1/10/2024 6 p.m. PST,535.0
SCL,1/10/2024 7 p.m. PST,505.0
SCL,1/10/2024 8 p.m. PST,498.0
SCL,1/10/2024 9 p.m. PST,429.0
SCL,1/10/2024 10 p.m. PST,396.0
SCL,1/10/2024 11 p.m. PST,434.0
SCL,1/11/2024 12 a.m. PST,383.0
SCL,1/11/2024 1 a.m. PST,254.0
SCL,1/11/2024 2 a.m. PST,218.0
SCL,1/11/2024 3 a.m. PST,214.0
SCL,1/11/2024 4 a.m. PST,217.0
SCL,1/11/2024 5 a.m. PST,218.0
SCL,1/11/2024 6 a.m. PST,292.0
SCL,1/11/2024 7 a.m. PST,401.0
SCL,1/11/2024 8 a.m. PST,501.0
SCL,1/11/2024 9 a.m. PST,502.0
SCL,1/11/2024 10 a.m. PST,490.0
SCL,1/11/2024 11 a.m. PST,484.0
SCL,1/11/2024 12 p.m. PST,495.0
SCL,1/11/2024 1 p.m. PST,490.0
SCL,1/11/2024 2 p.m. PST,425.0
SCL,1/11/2024 3 p.m. PST,445.0
SCL,1/11/2024 4 p.m. PST,515.0
SCL,1/11/2024 5 p.m. PST,573.0
SCL,1/11/2024 6 p.m. PST,624.0
SCL,1/11/2024 7 p.m. PST,659.0
SCL,1/11/2024 8 p.m. PST,621.0
SCL,1/11/2024 9 p.m. PST,518.0
SCL,1/11/2024 10 p.m. PST,477.0
SCL,1/11/2024 11 p.m. PST,477.0
SCL,1/12/2024 12 a.m. PST,445.0
SCL,1/12/2024 1 a.m. PST,393.0
SCL,1/12/2024 2 a.m. PST,446.0
SCL,1/12/2024 3 a.m. PST,417.0
SCL,1/12/2024 4 a.m. PST,406.0
SCL,1/12/2024 5 a.m. PST,535.0
SCL,1/12/2024 6 a.m. PST,510.0
SCL,1/12/2024 7 a.m. PST,664.0
SCL,1/12/2024 8 a.m. PST,644.0
SCL,1/12/2024 9 a.m. PST,574.0
SCL,1/12/2024 10 a.m. PST,516.0
SCL,1/12/2024 11 a.m. PST,672.0
SCL,1/12/2024 12 p.m. PST,541.0
SCL,1/12/2024 1 p.m. PST,506.0
SCL,1/12/2024 2 p.m. PST,559.0
SCL,1/12/2024 3 p.m. PST,640.0
SCL,1/12/2024 4 p.m. PST,779.0
SCL,1/12/2024 5 p.m. PST,981.0
SCL,1/12/2024 6 p.m. PST,1195.0
SCL,1/12/2024 7 p.m. PST,1157.0
SCL,1/12/2024 8 p.m. PST,1020.0
SCL,1/12/2024 9 p.m. PST,995.0
SCL,1/12/2024 10 p.m. PST,895.0
SCL,1/12/2024 11 p.m. PST,858.0
SCL,1/13/2024 12 a.m. PST,699.0
SCL,1/13/2024 1 a.m. PST,508.0
SCL,1/13/2024 2 a.m. PST,376.0
SCL,1/13/2024 3 a.m. PST,373.0
SCL,1/13/2024 4 a.m. PST,400.0
SCL,1/13/2024 5 a.m. PST,424.0
SCL,1/13/2024 6 a.m. PST,573.0
SCL,1/13/2024 7 a.m. PST,579.0
SCL,1/13/2024 8 a.m. PST,693.0
SCL,1/13/2024 9 a.m. PST,848.0
SCL,1/13/2024 10 a.m. PST,934.0
SCL,1/13/2024 11 a.m. PST,1029.0
SCL,1/13/2024 12 p.m. PST,1015.0
SCL,1/13/2024 1 p.m. PST,854.0
SCL,1/13/2024 2 p.m. PST,832.0
SCL,1/13/2024 3 p.m. PST,763.0
SCL,1/13/2024 4 p.m. PST,789.0
SCL,1/13/2024 5 p.m. PST,966.0
SCL,1/13/2024 6 p.m. PST,1044.0
SCL,1/13/2024 7 p.m. PST,1039.0
SCL,1/13/2024 8 p.m. PST,945.0
SCL,1/13/2024 9 p.m. PST,744.0
SCL,1/13/2024 10 p.m. PST,629.0
SCL,1/13/2024 11 p.m. PST,660.0
SCL,1/14/2024 12 a.m. PST,522.0
SCL,1/14/2024 1 a.m. PST,664.0
SCL,1/14/2024 2 a.m. PST,585.0
SCL,1/14/2024 3 a.m. PST,592.0
SCL,1/14/2024 4 a.m. PST,647.0
SCL,1/14/2024 5 a.m. PST,658.0
SCL,1/14/2024 6 a.m. PST,616.0
SCL,1/14/2024 7 a.m. PST,706.0
SCL,1/14/2024 8 a.m. PST,900.0
SCL,1/14/2024 9 a.m. PST,788.0
SCL,1/14/2024 10 a.m. PST,804.0
SCL,1/14/2024 11 a.m. PST,823.0
SCL,1/14/2024 12 p.m. PST,642.0
SCL,1/14/2024 1 p.m. PST,554.0
SCL,1/14/2024 2 p.m. PST,487.0
SCL,1/14/2024 3 p.m. PST,498.0
SCL,1/14/2024 4 p.m. PST,494.0
SCL,1/14/2024 5 p.m. PST,860.0
SCL,1/14/2024 6 p.m. PST,1071.0
SCL,1/14/2024 7 p.m. PST,1078.0
SCL,1/14/2024 8 p.m. PST,814.0
SCL,1/14/2024 9 p.m. PST,771.0
SCL,1/14/2024 10 p.m. PST,734.0
SCL,1/14/2024 11 p.m. PST,654.0
SCL,1/15/2024 12 a.m. PST,619.0
SCL,1/15/2024 1 a.m. PST,556.0
SCL,1/15/2024 2 a.m. PST,485.0
SCL,1/15/2024 3 a.m. PST,475.0
SCL,1/15/2024 4 a.m. PST,488.0
SCL,1/15/2024 5 a.m. PST,532.0
SCL,1/15/2024 6 a.m. PST,601.0
SCL,1/15/2024 7 a.m. PST,669.0
SCL,1/15/2024 8 a.m. PST,876.0
SCL,1/15/2024 9 a.m. PST,843.0
SCL,1/15/2024 10 a.m. PST,897.0
SCL,1/15/2024 11 a.m. PST,889.0
SCL,1/15/2024 12 p.m. PST,896.0
SCL,1/15/2024 1 p.m. PST,799.0
SCL,1/15/2024 2 p.m. PST,882.0
SCL,1/15/2024 3 p.m. PST,904.0
SCL,1/15/2024 4 p.m. PST,910.0
SCL,1/15/2024 5 p.m. PST,896.0
SCL,1/15/2024 6 p.m. PST,1049.0
SCL,1/15/2024 7 p.m. PST,1062.0
SCL,1/15/2024 8 p.m. PST,920.0
SCL,1/15/2024 9 p.m. PST,777.0
SCL,1/15/2024 10 p.m. PST,697.0
SCL,1/15/2024 11 p.m. PST,588.0
SCL,1/16/2024 12 a.m. PST,547.0
SCL,1/16/2024 1 a.m. PST,593.0
SCL,1/16/2024 2 a.m. PST,560.0
SCL,1/16/2024 3 a.m. PST,546.0
SCL,1/16/2024 4 a.m. PST,464.0
SCL,1/16/2024 5 a.m. PST,599.0
SCL,1/16/2024 6 a.m. PST,630.0
SCL,1/16/2024 7 a.m. PST,758.0
SCL,1/16/2024 8 a.m. PST,892.0
SCL,1/16/2024 9 a.m. PST,1001.0
SCL,1/16/2024 10 a.m. PST,949.0
SCL,1/16/2024 11 a.m. PST,932.0
SCL,1/16/2024 12 p.m. PST,859.0
SCL,1/16/2024 1 p.m. PST,843.0
SCL,1/16/2024 2 p.m. PST,749.0
SCL,1/16/2024 3 p.m. PST,839.0
SCL,1/16/2024 4 p.m. PST,875.0
SCL,1/16/2024 5 p.m. PST,909.0
SCL,1/16/2024 6 p.m. PST,998.0
SCL,1/16/2024 7 p.m. PST,804.0
SCL,1/16/2024 8 p.m. PST,770.0
SCL,1/16/2024 9 p.m. PST,569.0
SCL,1/16/2024 10 p.m. PST,627.0
SCL,1/16/2024 11 p.m. PST,659.0
SCL,1/17/2024 12 a.m. PST,541.0
SCL,1/17/2024 1 a.m. PST,525.0
SCL,1/17/2024 2 a.m. PST,521.0
SCL,1/17/2024 3 a.m. PST,382.0
SCL,1/17/2024 4 a.m. PST,382.0
SCL,1/17/2024 5 a.m. PST,581.0
SCL,1/17/2024 6 a.m. PST,659.0
SCL,1/17/2024 7 a.m. PST,589.0
SCL,1/17/2024 8 a.m. PST,684.0
SCL,1/17/2024 9 a.m. PST,737.0
SCL,1/17/2024 10 a.m. PST,715.0
SCL,1/17/2024 11 a.m. PST,789.0
SCL,1/17/2024 12 p.m. PST,908.0
SCL,1/17/2024 1 p.m. PST,888.0
SCL,1/17/2024 2 p.m. PST,931.0
SCL,1/17/2024 3 p.m. PST,877.0
SCL,1/17/2024 4 p.m. PST,847.0
SCL,1/17/2024 5 p.m. PST,793.0
SCL,1/17/2024 6 p.m. PST,853.0
SCL,1/17/2024 7 p.m. PST,874.0
SCL,1/17/2024 8 p.m. PST,617.0
SCL,1/17/2024 9 p.m. PST,593.0
SCL,1/17/2024 10 p.m. PST,576.0
SCL,1/17/2024 11 p.m. PST,601.0
SCL,1/18/2024 12 a.m. PST,552.0
SCL,1/18/2024 1 a.m. PST,433.0
SCL,1/18/2024 2 a.m. PST,375.0
SCL,1/18/2024 3 a.m. PST,368.0
SCL,1/18/2024 4 a.m. PST,368.0
SCL,1/18/2024 5 a.m. PST,423.0
SCL,1/18/2024 6 a.m. PST,417.0
SCL,1/18/2024 7 a.m. PST,482.0
SCL,1/18/2024 8 a.m. PST,627.0
SCL,1/18/2024 9 a.m. PST,717.0
SCL,1/18/2024 10 a.m. PST,718.0
SCL,1/18/2024 11 a.m. PST,733.0
SCL,1/18/2024 12 p.m. PST,854.0
SCL,1/18/2024 1 p.m. PST,863.0
SCL,1/18/2024 2 p.m. PST,852.0
SCL,1/18/2024 3 p.m. PST,802.0
