"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"10/11/2024 6 p.m. PDT",272
SCL,"10/11/2024 7 p.m. PDT",292
SCL,"10/11/2024 8 p.m. PDT",954
SCL,"10/11/2024 9 p.m. PDT",982
SCL,"10/11/2024 10 p.m. PDT",780
SCL,"10/11/2024 11 p.m. PDT",869
SCL,"10/12/2024 12 a.m. PDT",804
SCL,"10/12/2024 1 a.m. PDT",648
SCL,"10/12/2024 2 a.m. PDT",653
SCL,"10/12/2024 3 a.m. PDT",549
SCL,"10/12/2024 4 a.m. PDT",650
SCL,"10/12/2024 5 a.m. PDT",753
SCL,"10/12/2024 6 a.m. PDT",734
SCL,"10/12/2024 7 a.m. PDT",205
SCL,"10/12/2024 8 a.m. PDT",241
SCL,"10/12/2024 9 a.m. PDT",207
SCL,"10/12/2024 10 a.m. PDT",137
SCL,"10/12/2024 11 a.m. PDT",132
SCL,"10/12/2024 12 p.m. PDT",122
SCL,"10/12/2024 1 p.m. PDT",117
SCL,"10/12/2024 2 p.m. PDT",107
SCL,"10/12/2024 3 p.m. PDT",108
SCL,"10/12/2024 4 p.m. PDT",152
SCL,"10/12/2024 5 p.m. PDT",356
SCL,"10/12/2024 6 p.m. PDT",481
SCL,"10/12/2024 7 p.m. PDT",978
SCL,"10/12/2024 8 p.m. PDT",979
SCL,"10/12/2024 9 p.m. PDT",933
SCL,"10/12/2024 10 p.m. PDT",836
SCL,"10/12/2024 11 p.m. PDT",815
SCL,"10/13/2024 12 a.m. PDT",804
SCL,"10/13/2024 1 a.m. PDT",554
SCL,"10/13/2024 2 a.m. PDT",526
SCL,"10/13/2024 3 a.m. PDT",505
SCL,"10/13/2024 4 a.m. PDT",495
SCL,"10/13/2024 5 a.m. PDT",466
SCL,"10/13/2024 6 a.m. PDT",477
SCL,"10/13/2024 7 a.m. PDT",572
SCL,"10/13/2024 8 a.m. PDT",675
SCL,"10/13/2024 9 a.m. PDT",751
SCL,"10/13/2024 10 a.m. PDT",772
SCL,"10/13/2024 11 a.m. PDT",568
