"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"5/6/2024 11 a.m. PDT",722
SCL,"5/6/2024 12 p.m. PDT",681
SCL,"5/6/2024 1 p.m. PDT",611
SCL,"5/6/2024 2 p.m. PDT",445
SCL,"5/6/2024 3 p.m. PDT",434
SCL,"5/6/2024 4 p.m. PDT",406
SCL,"5/6/2024 5 p.m. PDT",402
SCL,"5/6/2024 6 p.m. PDT",613
SCL,"5/6/2024 7 p.m. PDT",775
SCL,"5/6/2024 8 p.m. PDT",841
SCL,"5/6/2024 9 p.m. PDT",890
SCL,"5/6/2024 10 p.m. PDT",828
SCL,"5/6/2024 11 p.m. PDT",845
SCL,"5/7/2024 12 a.m. PDT",787
SCL,"5/7/2024 1 a.m. PDT",690
SCL,"5/7/2024 2 a.m. PDT",655
SCL,"5/7/2024 3 a.m. PDT",641
SCL,"5/7/2024 4 a.m. PDT",609
SCL,"5/7/2024 5 a.m. PDT",616
SCL,"5/7/2024 6 a.m. PDT",704
SCL,"5/7/2024 7 a.m. PDT",738
SCL,"5/7/2024 8 a.m. PDT",762
SCL,"5/7/2024 9 a.m. PDT",730
SCL,"5/7/2024 10 a.m. PDT",702
SCL,"5/7/2024 11 a.m. PDT",703
SCL,"5/7/2024 12 p.m. PDT",666
SCL,"5/7/2024 1 p.m. PDT",406
SCL,"5/7/2024 2 p.m. PDT",407
SCL,"5/7/2024 3 p.m. PDT",424
SCL,"5/7/2024 4 p.m. PDT",405
SCL,"5/7/2024 5 p.m. PDT",415
SCL,"5/7/2024 6 p.m. PDT",523
SCL,"5/7/2024 7 p.m. PDT",732
SCL,"5/7/2024 8 p.m. PDT",752
SCL,"5/7/2024 9 p.m. PDT",806
SCL,"5/7/2024 10 p.m. PDT",748
SCL,"5/7/2024 11 p.m. PDT",699
SCL,"5/8/2024 12 a.m. PDT",591
SCL,"5/8/2024 1 a.m. PDT",558
SCL,"5/8/2024 2 a.m. PDT",519
SCL,"5/8/2024 3 a.m. PDT",523
SCL,"5/8/2024 4 a.m. PDT",539
SCL,"5/8/2024 5 a.m. PDT",593
SCL,"5/8/2024 6 a.m. PDT",759
SCL,"5/8/2024 7 a.m. PDT",750
SCL,"5/8/2024 8 a.m. PDT",794
SCL,"5/8/2024 9 a.m. PDT",751
SCL,"5/8/2024 10 a.m. PDT",701
SCL,"5/8/2024 11 a.m. PDT",540
SCL,"5/8/2024 12 p.m. PDT",527
SCL,"5/8/2024 1 p.m. PDT",548
SCL,"5/8/2024 2 p.m. PDT",530
SCL,"5/8/2024 3 p.m. PDT",527
SCL,"5/8/2024 4 p.m. PDT",552
SCL,"5/8/2024 5 p.m. PDT",534
SCL,"5/8/2024 6 p.m. PDT",593
SCL,"5/8/2024 7 p.m. PDT",780
SCL,"5/8/2024 8 p.m. PDT",776
SCL,"5/8/2024 9 p.m. PDT",769
SCL,"5/8/2024 10 p.m. PDT",733
SCL,"5/8/2024 11 p.m. PDT",719
SCL,"5/9/2024 12 a.m. PDT",706
SCL,"5/9/2024 1 a.m. PDT",582
SCL,"5/9/2024 2 a.m. PDT",583
SCL,"5/9/2024 3 a.m. PDT",591
SCL,"5/9/2024 4 a.m. PDT",580
SCL,"5/9/2024 5 a.m. PDT",589
SCL,"5/9/2024 6 a.m. PDT",645
SCL,"5/9/2024 7 a.m. PDT",777
SCL,"5/9/2024 8 a.m. PDT",799
SCL,"5/9/2024 9 a.m. PDT",775
SCL,"5/9/2024 10 a.m. PDT",617
SCL,"5/9/2024 11 a.m. PDT",548
SCL,"5/9/2024 12 p.m. PDT",530
SCL,"5/9/2024 1 p.m. PDT",517
SCL,"5/9/2024 2 p.m. PDT",527
SCL,"5/9/2024 3 p.m. PDT",527
SCL,"5/9/2024 4 p.m. PDT",526
SCL,"5/9/2024 5 p.m. PDT",530
SCL,"5/9/2024 6 p.m. PDT",576
SCL,"5/9/2024 7 p.m. PDT",796
SCL,"5/9/2024 8 p.m. PDT",781
SCL,"5/9/2024 9 p.m. PDT",736
SCL,"5/9/2024 10 p.m. PDT",737
SCL,"5/9/2024 11 p.m. PDT",788
SCL,"5/10/2024 12 a.m. PDT",699
SCL,"5/10/2024 1 a.m. PDT",582
SCL,"5/10/2024 2 a.m. PDT",541
SCL,"5/10/2024 3 a.m. PDT",523
SCL,"5/10/2024 4 a.m. PDT",516
SCL,"5/10/2024 5 a.m. PDT",532
SCL,"5/10/2024 6 a.m. PDT",546
SCL,"5/10/2024 7 a.m. PDT",611
SCL,"5/10/2024 8 a.m. PDT",679
SCL,"5/10/2024 9 a.m. PDT",802
SCL,"5/10/2024 10 a.m. PDT",690
SCL,"5/10/2024 11 a.m. PDT",646
SCL,"5/10/2024 12 p.m. PDT",709
SCL,"5/10/2024 1 p.m. PDT",725
SCL,"5/10/2024 2 p.m. PDT",737
SCL,"5/10/2024 3 p.m. PDT",763
SCL,"5/10/2024 4 p.m. PDT",771
SCL,"5/10/2024 5 p.m. PDT",787
SCL,"5/10/2024 6 p.m. PDT",787
SCL,"5/10/2024 7 p.m. PDT",836
SCL,"5/10/2024 8 p.m. PDT",880
SCL,"5/10/2024 9 p.m. PDT",899
SCL,"5/10/2024 10 p.m. PDT",815
SCL,"5/10/2024 11 p.m. PDT",874
SCL,"5/11/2024 12 a.m. PDT",826
SCL,"5/11/2024 1 a.m. PDT",711
SCL,"5/11/2024 2 a.m. PDT",574
SCL,"5/11/2024 3 a.m. PDT",510
SCL,"5/11/2024 4 a.m. PDT",502
SCL,"5/11/2024 5 a.m. PDT",502
SCL,"5/11/2024 6 a.m. PDT",480
SCL,"5/11/2024 7 a.m. PDT",446
SCL,"5/11/2024 8 a.m. PDT",480
SCL,"5/11/2024 9 a.m. PDT",530
SCL,"5/11/2024 10 a.m. PDT",611
SCL,"5/11/2024 11 a.m. PDT",533
SCL,"5/11/2024 12 p.m. PDT",526
SCL,"5/11/2024 1 p.m. PDT",580
SCL,"5/11/2024 2 p.m. PDT",552
SCL,"5/11/2024 3 p.m. PDT",531
SCL,"5/11/2024 4 p.m. PDT",559
SCL,"5/11/2024 5 p.m. PDT",600
SCL,"5/11/2024 6 p.m. PDT",688
SCL,"5/11/2024 7 p.m. PDT",745
SCL,"5/11/2024 8 p.m. PDT",752
SCL,"5/11/2024 9 p.m. PDT",737
SCL,"5/11/2024 10 p.m. PDT",744
SCL,"5/11/2024 11 p.m. PDT",718
SCL,"5/12/2024 12 a.m. PDT",689
SCL,"5/12/2024 1 a.m. PDT",612
SCL,"5/12/2024 2 a.m. PDT",581
SCL,"5/12/2024 3 a.m. PDT",542
SCL,"5/12/2024 4 a.m. PDT",535
SCL,"5/12/2024 5 a.m. PDT",531
SCL,"5/12/2024 6 a.m. PDT",531
SCL,"5/12/2024 7 a.m. PDT",542
SCL,"5/12/2024 8 a.m. PDT",588
SCL,"5/12/2024 9 a.m. PDT",648
SCL,"5/12/2024 10 a.m. PDT",727
SCL,"5/12/2024 11 a.m. PDT",727
SCL,"5/12/2024 12 p.m. PDT",712
SCL,"5/12/2024 1 p.m. PDT",614
SCL,"5/12/2024 2 p.m. PDT",620
SCL,"5/12/2024 3 p.m. PDT",671
SCL,"5/12/2024 4 p.m. PDT",749
SCL,"5/12/2024 5 p.m. PDT",764
SCL,"5/12/2024 6 p.m. PDT",658
SCL,"5/12/2024 7 p.m. PDT",772
SCL,"5/12/2024 8 p.m. PDT",830
SCL,"5/12/2024 9 p.m. PDT",806
SCL,"5/12/2024 10 p.m. PDT",768
SCL,"5/12/2024 11 p.m. PDT",713
SCL,"5/13/2024 12 a.m. PDT",641
SCL,"5/13/2024 1 a.m. PDT",622
SCL,"5/13/2024 2 a.m. PDT",529
SCL,"5/13/2024 3 a.m. PDT",510
SCL,"5/13/2024 4 a.m. PDT",508
SCL,"5/13/2024 5 a.m. PDT",550
SCL,"5/13/2024 6 a.m. PDT",574
SCL,"5/13/2024 7 a.m. PDT",567
SCL,"5/13/2024 8 a.m. PDT",613
SCL,"5/13/2024 9 a.m. PDT",637
SCL,"5/13/2024 10 a.m. PDT",521
SCL,"5/13/2024 11 a.m. PDT",537
SCL,"5/13/2024 12 p.m. PDT",526
SCL,"5/13/2024 1 p.m. PDT",529
SCL,"5/13/2024 2 p.m. PDT",516
SCL,"5/13/2024 3 p.m. PDT",520
SCL,"5/13/2024 4 p.m. PDT",518
SCL,"5/13/2024 5 p.m. PDT",533
SCL,"5/13/2024 6 p.m. PDT",517
SCL,"5/13/2024 7 p.m. PDT",631
SCL,"5/13/2024 8 p.m. PDT",674
SCL,"5/13/2024 9 p.m. PDT",848
SCL,"5/13/2024 10 p.m. PDT",755
SCL,"5/13/2024 11 p.m. PDT",794
SCL,"5/14/2024 12 a.m. PDT",731
SCL,"5/14/2024 1 a.m. PDT",569
SCL,"5/14/2024 2 a.m. PDT",555
SCL,"5/14/2024 3 a.m. PDT",548
SCL,"5/14/2024 4 a.m. PDT",540
SCL,"5/14/2024 5 a.m. PDT",555
SCL,"5/14/2024 6 a.m. PDT",561
SCL,"5/14/2024 7 a.m. PDT",635
SCL,"5/14/2024 8 a.m. PDT",728
SCL,"5/14/2024 9 a.m. PDT",737
SCL,"5/14/2024 10 a.m. PDT",737
SCL,"5/14/2024 11 a.m. PDT",844
SCL,"5/14/2024 12 p.m. PDT",809
SCL,"5/14/2024 1 p.m. PDT",845
SCL,"5/14/2024 2 p.m. PDT",845
SCL,"5/14/2024 3 p.m. PDT",830
SCL,"5/14/2024 4 p.m. PDT",845
SCL,"5/14/2024 5 p.m. PDT",873
SCL,"5/14/2024 6 p.m. PDT",899
SCL,"5/14/2024 7 p.m. PDT",901
SCL,"5/14/2024 8 p.m. PDT",879
SCL,"5/14/2024 9 p.m. PDT",880
SCL,"5/14/2024 10 p.m. PDT",844
SCL,"5/14/2024 11 p.m. PDT",846
SCL,"5/15/2024 12 a.m. PDT",748
SCL,"5/15/2024 1 a.m. PDT",812
SCL,"5/15/2024 2 a.m. PDT",809
