"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"1/6/2025 5 p.m. PST",667
SCL,"1/6/2025 6 p.m. PST",727
SCL,"1/6/2025 7 p.m. PST",674
SCL,"1/6/2025 8 p.m. PST",589
SCL,"1/6/2025 9 p.m. PST",530
SCL,"1/6/2025 10 p.m. PST",394
SCL,"1/6/2025 11 p.m. PST",364
SCL,"1/7/2025 12 a.m. PST",168
SCL,"1/7/2025 1 a.m. PST",162
SCL,"1/7/2025 2 a.m. PST",154
SCL,"1/7/2025 3 a.m. PST",152
SCL,"1/7/2025 4 a.m. PST",125
SCL,"1/7/2025 5 a.m. PST",155
SCL,"1/7/2025 6 a.m. PST",365
SCL,"1/7/2025 7 a.m. PST",361
SCL,"1/7/2025 8 a.m. PST",632
SCL,"1/7/2025 9 a.m. PST",566
SCL,"1/7/2025 10 a.m. PST",144
SCL,"1/7/2025 11 a.m. PST",141
SCL,"1/7/2025 12 p.m. PST",145
SCL,"1/7/2025 1 p.m. PST",176
SCL,"1/7/2025 2 p.m. PST",240
SCL,"1/7/2025 3 p.m. PST",246
SCL,"1/7/2025 4 p.m. PST",311
SCL,"1/7/2025 5 p.m. PST",537
SCL,"1/7/2025 6 p.m. PST",535
SCL,"1/7/2025 7 p.m. PST",493
SCL,"1/7/2025 8 p.m. PST",475
SCL,"1/7/2025 9 p.m. PST",384
SCL,"1/7/2025 10 p.m. PST",317
SCL,"1/7/2025 11 p.m. PST",320
SCL,"1/8/2025 12 a.m. PST",140
SCL,"1/8/2025 1 a.m. PST",142
SCL,"1/8/2025 2 a.m. PST",143
SCL,"1/8/2025 3 a.m. PST",138
SCL,"1/8/2025 4 a.m. PST",107
SCL,"1/8/2025 5 a.m. PST",161
SCL,"1/8/2025 6 a.m. PST",332
SCL,"1/8/2025 7 a.m. PST",465
SCL,"1/8/2025 8 a.m. PST",664
SCL,"1/8/2025 9 a.m. PST",571
SCL,"1/8/2025 10 a.m. PST",293
SCL,"1/8/2025 11 a.m. PST",235
SCL,"1/8/2025 12 p.m. PST",243
SCL,"1/8/2025 1 p.m. PST",238
SCL,"1/8/2025 2 p.m. PST",234
SCL,"1/8/2025 3 p.m. PST",241
SCL,"1/8/2025 4 p.m. PST",308
SCL,"1/8/2025 5 p.m. PST",541
SCL,"1/8/2025 6 p.m. PST",569
SCL,"1/8/2025 7 p.m. PST",501
SCL,"1/8/2025 8 p.m. PST",490
SCL,"1/8/2025 9 p.m. PST",472
SCL,"1/8/2025 10 p.m. PST",377
SCL,"1/8/2025 11 p.m. PST",382
SCL,"1/9/2025 12 a.m. PST",205
SCL,"1/9/2025 1 a.m. PST",123
SCL,"1/9/2025 2 a.m. PST",151
SCL,"1/9/2025 3 a.m. PST",145
SCL,"1/9/2025 4 a.m. PST",148
SCL,"1/9/2025 5 a.m. PST",167
SCL,"1/9/2025 6 a.m. PST",342
SCL,"1/9/2025 7 a.m. PST",542
SCL,"1/9/2025 8 a.m. PST",598
SCL,"1/9/2025 9 a.m. PST",466
SCL,"1/9/2025 10 a.m. PST",239
SCL,"1/9/2025 11 a.m. PST",234
SCL,"1/9/2025 12 p.m. PST",235
SCL,"1/9/2025 1 p.m. PST",204
SCL,"1/9/2025 2 p.m. PST",201
SCL,"1/9/2025 3 p.m. PST",205
SCL,"1/9/2025 4 p.m. PST",305
SCL,"1/9/2025 5 p.m. PST",546
SCL,"1/9/2025 6 p.m. PST",646
