"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"12/8/2024 4 p.m. PST",299
SCL,"12/8/2024 5 p.m. PST",464
SCL,"12/8/2024 6 p.m. PST",541
SCL,"12/8/2024 7 p.m. PST",548
SCL,"12/8/2024 8 p.m. PST",550
SCL,"12/8/2024 9 p.m. PST",466
SCL,"12/8/2024 10 p.m. PST",363
SCL,"12/8/2024 11 p.m. PST",364
SCL,"12/9/2024 12 a.m. PST",192
SCL,"12/9/2024 1 a.m. PST",196
SCL,"12/9/2024 2 a.m. PST",206
SCL,"12/9/2024 3 a.m. PST",209
SCL,"12/9/2024 4 a.m. PST",280
SCL,"12/9/2024 5 a.m. PST",282
SCL,"12/9/2024 6 a.m. PST",353
SCL,"12/9/2024 7 a.m. PST",513
SCL,"12/9/2024 8 a.m. PST",544
SCL,"12/9/2024 9 a.m. PST",481
SCL,"12/9/2024 10 a.m. PST",425
SCL,"12/9/2024 11 a.m. PST",375
SCL,"12/9/2024 12 p.m. PST",374
SCL,"12/9/2024 1 p.m. PST",289
SCL,"12/9/2024 2 p.m. PST",287
SCL,"12/9/2024 3 p.m. PST",372
SCL,"12/9/2024 4 p.m. PST",423
SCL,"12/9/2024 5 p.m. PST",705
SCL,"12/9/2024 6 p.m. PST",728
SCL,"12/9/2024 7 p.m. PST",717
SCL,"12/9/2024 8 p.m. PST",766
SCL,"12/9/2024 9 p.m. PST",635
SCL,"12/9/2024 10 p.m. PST",477
SCL,"12/9/2024 11 p.m. PST",449
SCL,"12/10/2024 12 a.m. PST",378
SCL,"12/10/2024 1 a.m. PST",110
SCL,"12/10/2024 2 a.m. PST",109
SCL,"12/10/2024 3 a.m. PST",116
SCL,"12/10/2024 4 a.m. PST",109
SCL,"12/10/2024 5 a.m. PST",131
SCL,"12/10/2024 6 a.m. PST",360
SCL,"12/10/2024 7 a.m. PST",573
SCL,"12/10/2024 8 a.m. PST",677
SCL,"12/10/2024 9 a.m. PST",662
SCL,"12/10/2024 10 a.m. PST",525
SCL,"12/10/2024 11 a.m. PST",427
SCL,"12/10/2024 12 p.m. PST",382
SCL,"12/10/2024 1 p.m. PST",320
SCL,"12/10/2024 2 p.m. PST",309
SCL,"12/10/2024 3 p.m. PST",312
SCL,"12/10/2024 4 p.m. PST",398
SCL,"12/10/2024 5 p.m. PST",546
SCL,"12/10/2024 6 p.m. PST",707
SCL,"12/10/2024 7 p.m. PST",571
SCL,"12/10/2024 8 p.m. PST",553
SCL,"12/10/2024 9 p.m. PST",547
SCL,"12/10/2024 10 p.m. PST",400
SCL,"12/10/2024 11 p.m. PST",385
SCL,"12/11/2024 12 a.m. PST",233
SCL,"12/11/2024 1 a.m. PST",106
SCL,"12/11/2024 2 a.m. PST",104
SCL,"12/11/2024 3 a.m. PST",103
SCL,"12/11/2024 4 a.m. PST",104
SCL,"12/11/2024 5 a.m. PST",109
SCL,"12/11/2024 6 a.m. PST",395
SCL,"12/11/2024 7 a.m. PST",606
SCL,"12/11/2024 8 a.m. PST",701
SCL,"12/11/2024 9 a.m. PST",629
SCL,"12/11/2024 10 a.m. PST",547
SCL,"12/11/2024 11 a.m. PST",506
SCL,"12/11/2024 12 p.m. PST",329
SCL,"12/11/2024 1 p.m. PST",326
SCL,"12/11/2024 2 p.m. PST",335
SCL,"12/11/2024 3 p.m. PST",405
