"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"3/6/2024 5 p.m. PST",525
SCL,"3/6/2024 6 p.m. PST",605
SCL,"3/6/2024 7 p.m. PST",622
SCL,"3/6/2024 8 p.m. PST",590
SCL,"3/6/2024 9 p.m. PST",566
SCL,"3/6/2024 10 p.m. PST",558
SCL,"3/6/2024 11 p.m. PST",539
SCL,"3/7/2024 12 a.m. PST",474
SCL,"3/7/2024 1 a.m. PST",478
SCL,"3/7/2024 2 a.m. PST",451
SCL,"3/7/2024 3 a.m. PST",454
SCL,"3/7/2024 4 a.m. PST",454
SCL,"3/7/2024 5 a.m. PST",471
SCL,"3/7/2024 6 a.m. PST",571
SCL,"3/7/2024 7 a.m. PST",764
SCL,"3/7/2024 8 a.m. PST",907
SCL,"3/7/2024 9 a.m. PST",906
SCL,"3/7/2024 10 a.m. PST",886
SCL,"3/7/2024 11 a.m. PST",686
SCL,"3/7/2024 12 p.m. PST",699
SCL,"3/7/2024 1 p.m. PST",737
SCL,"3/7/2024 2 p.m. PST",730
SCL,"3/7/2024 3 p.m. PST",608
SCL,"3/7/2024 4 p.m. PST",541
SCL,"3/7/2024 5 p.m. PST",552
SCL,"3/7/2024 6 p.m. PST",598
SCL,"3/7/2024 7 p.m. PST",643
SCL,"3/7/2024 8 p.m. PST",594
SCL,"3/7/2024 9 p.m. PST",603
SCL,"3/7/2024 10 p.m. PST",588
SCL,"3/7/2024 11 p.m. PST",639
SCL,"3/8/2024 12 a.m. PST",519
SCL,"3/8/2024 1 a.m. PST",445
SCL,"3/8/2024 2 a.m. PST",424
SCL,"3/8/2024 3 a.m. PST",416
SCL,"3/8/2024 4 a.m. PST",414
SCL,"3/8/2024 5 a.m. PST",474
SCL,"3/8/2024 6 a.m. PST",492
SCL,"3/8/2024 7 a.m. PST",630
SCL,"3/8/2024 8 a.m. PST",686
SCL,"3/8/2024 9 a.m. PST",666
SCL,"3/8/2024 10 a.m. PST",661
SCL,"3/8/2024 11 a.m. PST",636
SCL,"3/8/2024 12 p.m. PST",602
SCL,"3/8/2024 1 p.m. PST",571
SCL,"3/8/2024 2 p.m. PST",545
SCL,"3/8/2024 3 p.m. PST",481
SCL,"3/8/2024 4 p.m. PST",451
SCL,"3/8/2024 5 p.m. PST",520
SCL,"3/8/2024 6 p.m. PST",611
SCL,"3/8/2024 7 p.m. PST",573
SCL,"3/8/2024 8 p.m. PST",552
SCL,"3/8/2024 9 p.m. PST",618
SCL,"3/8/2024 10 p.m. PST",594
SCL,"3/8/2024 11 p.m. PST",463
SCL,"3/9/2024 12 a.m. PST",448
SCL,"3/9/2024 1 a.m. PST",389
SCL,"3/9/2024 2 a.m. PST",311
SCL,"3/9/2024 3 a.m. PST",303
SCL,"3/9/2024 4 a.m. PST",286
